"Plot Title: PPW1347_10319258"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 10319258, SEN S/N: 10319258)","RH, % (LGR S/N: 10319258, SEN S/N: 10319258)","Coupler Detached (LGR S/N: 10319258)","Bad Battery (LGR S/N: 10319258)","Coupler Attached (LGR S/N: 10319258)","Stopped (LGR S/N: 10319258)","End Of File (LGR S/N: 10319258)"
914,06/13/13 12:30:00 AM,54.820,66.663,,,,,
915,06/13/13 01:00:00 AM,55.558,63.093,,,,,
916,06/13/13 01:30:00 AM,52.291,72.360,,,,,
917,06/13/13 02:00:00 AM,49.959,78.249,,,,,
918,06/13/13 02:30:00 AM,50.268,77.300,,,,,
919,06/13/13 03:00:00 AM,49.028,79.824,,,,,
920,06/13/13 03:30:00 AM,47.826,82.658,,,,,
921,06/13/13 04:00:00 AM,46.974,84.645,,,,,
922,06/13/13 04:30:00 AM,47.154,83.211,,,,,
923,06/13/13 05:00:00 AM,46.974,83.162,,,,,
924,06/13/13 05:30:00 AM,47.244,83.382,,,,,
925,06/13/13 06:00:00 AM,46.886,83.469,,,,,
926,06/13/13 06:30:00 AM,44.809,86.247,,,,,
927,06/13/13 07:00:00 AM,45.127,88.313,,,,,
928,06/13/13 07:30:00 AM,49.116,83.169,,,,,
929,06/13/13 08:00:00 AM,53.602,68.553,,,,,
930,06/13/13 08:30:00 AM,55.558,64.177,,,,,
931,06/13/13 09:00:00 AM,57.160,62.420,,,,,
932,06/13/13 09:30:00 AM,59.401,57.368,,,,,
933,06/13/13 10:00:00 AM,61.677,52.894,,,,,
934,06/13/13 10:30:00 AM,63.819,51.547,,,,,
935,06/13/13 11:00:00 AM,65.788,48.258,,,,,
936,06/13/13 11:30:00 AM,67.372,45.108,,,,,
937,06/13/13 12:00:00 PM,69.643,37.304,,,,,
938,06/13/13 12:30:00 PM,71.533,37.574,,,,,
939,06/13/13 01:00:00 PM,73.429,33.645,,,,,
940,06/13/13 01:30:00 PM,75.420,31.974,,,,,
941,06/13/13 02:00:00 PM,76.028,33.544,,,,,
942,06/13/13 02:30:00 PM,76.681,30.048,,,,,
943,06/13/13 03:00:00 PM,77.029,35.996,,,,,
944,06/13/13 03:30:00 PM,77.203,32.598,,,,,
945,06/13/13 04:00:00 PM,76.942,27.142,,,,,
946,06/13/13 04:30:00 PM,77.160,29.495,,,,,
947,06/13/13 05:00:00 PM,76.899,31.777,,,,,
948,06/13/13 05:30:00 PM,75.810,35.864,,,,,
949,06/13/13 06:00:00 PM,74.597,38.241,,,,,
950,06/13/13 06:30:00 PM,73.645,38.187,,,,,
951,06/13/13 07:00:00 PM,72.610,38.685,,,,,
952,06/13/13 07:30:00 PM,71.577,40.874,,,,,
953,06/13/13 08:00:00 PM,70.329,41.122,,,,,
954,06/13/13 08:30:00 PM,68.698,43.020,,,,,
955,06/13/13 09:00:00 PM,66.943,44.059,,,,,
956,06/13/13 09:30:00 PM,64.117,51.942,,,,,
957,06/13/13 10:00:00 PM,61.419,57.450,,,,,
958,06/13/13 10:30:00 PM,59.659,62.949,,,,,
959,06/13/13 11:00:00 PM,60.089,60.461,,,,,
960,06/13/13 11:30:00 PM,61.376,57.386,,,,,
961,06/14/13 12:00:00 AM,59.916,61.638,,,,,
962,06/14/13 12:30:00 AM,59.745,59.742,,,,,
963,06/14/13 01:00:00 AM,59.401,61.442,,,,,
964,06/14/13 01:30:00 AM,58.282,63.144,,,,,
965,06/14/13 02:00:00 AM,57.376,63.882,,,,,
966,06/14/13 02:30:00 AM,55.690,69.429,,,,,
967,06/14/13 03:00:00 AM,55.256,70.356,,,,,
968,06/14/13 03:30:00 AM,55.690,68.798,,,,,
969,06/14/13 04:00:00 AM,54.387,73.069,,,,,
970,06/14/13 04:30:00 AM,55.081,70.935,,,,,
971,06/14/13 05:00:00 AM,54.604,72.274,,,,,
972,06/14/13 05:30:00 AM,53.908,73.382,,,,,
973,06/14/13 06:00:00 AM,53.384,75.894,,,,,
974,06/14/13 06:30:00 AM,54.952,71.887,,,,,
975,06/14/13 07:00:00 AM,56.556,68.484,,,,,
976,06/14/13 07:30:00 AM,58.455,64.103,,,,,
977,06/14/13 08:00:00 AM,58.928,62.170,,,,,
978,06/14/13 08:30:00 AM,61.032,60.247,,,,,
979,06/14/13 09:00:00 AM,63.347,58.040,,,,,
980,06/14/13 09:30:00 AM,65.059,52.356,,,,,
981,06/14/13 10:00:00 AM,66.686,52.109,,,,,
982,06/14/13 10:30:00 AM,69.343,48.228,,,,,
983,06/14/13 11:00:00 AM,72.178,42.338,,,,,
984,06/14/13 11:30:00 AM,74.727,35.109,,,,,
985,06/14/13 12:00:00 PM,77.247,30.176,,,,,
986,06/14/13 12:30:00 PM,78.822,28.347,,,,,
987,06/14/13 01:00:00 PM,80.625,25.892,,,,,
988,06/14/13 01:30:00 PM,81.952,23.112,,,,,
989,06/14/13 02:00:00 PM,82.665,29.471,,,,,
990,06/14/13 02:30:00 PM,82.396,24.998,,,,,
991,06/14/13 03:00:00 PM,82.396,26.651,,,,,
992,06/14/13 03:30:00 PM,82.218,29.315,,,,,
993,06/14/13 04:00:00 PM,81.466,27.915,,,,,
994,06/14/13 04:30:00 PM,80.449,29.984,,,,,
995,06/14/13 05:00:00 PM,79.128,29.923,,,,,
996,06/14/13 05:30:00 PM,77.335,33.041,,,,,
997,06/14/13 06:00:00 PM,76.158,33.551,,,,,
998,06/14/13 06:30:00 PM,75.463,33.349,,,,,
999,06/14/13 07:00:00 PM,74.163,34.481,,,,,
1000,06/14/13 07:30:00 PM,72.783,37.645,,,,,
1001,06/14/13 08:00:00 PM,70.887,44.831,,,,,
1002,06/14/13 08:30:00 PM,68.313,55.089,,,,,
1003,06/14/13 09:00:00 PM,65.487,58.072,,,,,
1004,06/14/13 09:30:00 PM,63.090,57.654,,,,,
1005,06/14/13 10:00:00 PM,60.690,61.232,,,,,
1006,06/14/13 10:30:00 PM,58.669,64.682,,,,,
1007,06/14/13 11:00:00 PM,56.988,67.546,,,,,
1008,06/14/13 11:30:00 PM,55.819,70.929,,,,,
1009,06/15/13 12:00:00 AM,54.820,73.088,,,,,
1010,06/15/13 12:30:00 AM,53.820,74.773,,,,,
1011,06/15/13 01:00:00 AM,53.166,75.146,,,,,
1012,06/15/13 01:30:00 AM,52.246,77.588,,,,,
1013,06/15/13 02:00:00 AM,51.148,79.075,,,,,
1014,06/15/13 02:30:00 AM,50.092,80.955,,,,,
1015,06/15/13 03:00:00 AM,49.161,82.319,,,,,
1016,06/15/13 03:30:00 AM,48.493,83.676,,,,,
1017,06/15/13 04:00:00 AM,48.049,84.679,,,,,
1018,06/15/13 04:30:00 AM,47.199,85.412,,,,,
1019,06/15/13 05:00:00 AM,46.706,86.605,,,,,
1020,06/15/13 05:30:00 AM,45.896,87.693,,,,,
1021,06/15/13 06:00:00 AM,45.036,88.378,,,,,
1022,06/15/13 06:30:00 AM,44.946,89.242,,,,,
1023,06/15/13 07:00:00 AM,45.624,89.619,,,,,
1024,06/15/13 07:30:00 AM,47.826,88.424,,,,,
1025,06/15/13 08:00:00 AM,51.940,83.691,,,,,
1026,06/15/13 08:30:00 AM,57.204,75.128,,,,,
1027,06/15/13 09:00:00 AM,59.056,71.818,,,,,
1028,06/15/13 09:30:00 AM,60.561,68.548,,,,,
1029,06/15/13 10:00:00 AM,63.176,63.011,,,,,
1030,06/15/13 10:30:00 AM,65.530,58.471,,,,,
1031,06/15/13 11:00:00 AM,67.456,54.464,,,,,
1032,06/15/13 11:30:00 AM,69.427,53.380,,,,,
1033,06/15/13 12:00:00 PM,71.577,49.939,,,,,
1034,06/15/13 12:30:00 PM,73.040,46.578,,,,,
1035,06/15/13 01:00:00 PM,74.943,44.714,,,,,
1036,06/15/13 01:30:00 PM,77.596,40.060,,,,,
1037,06/15/13 02:00:00 PM,78.602,43.329,,,,,
1038,06/15/13 02:30:00 PM,78.121,40.321,,,,,
1039,06/15/13 03:00:00 PM,77.335,38.991,,,,,
1040,06/15/13 03:30:00 PM,77.160,43.627,,,,,
1041,06/15/13 04:00:00 PM,76.071,41.409,,,,,
1042,06/15/13 04:30:00 PM,74.683,45.470,,,,,
1043,06/15/13 05:00:00 PM,73.990,47.571,,,,,
1044,06/15/13 05:30:00 PM,72.610,49.065,,,,,
1045,06/15/13 06:00:00 PM,71.017,52.600,,,,,
1046,06/15/13 06:30:00 PM,70.329,52.703,,,,,
1047,06/15/13 07:00:00 PM,68.999,55.238,,,,,
1048,06/15/13 07:30:00 PM,67.285,62.315,,,,,
1049,06/15/13 08:00:00 PM,65.359,65.210,,,,,
1050,06/15/13 08:30:00 PM,63.219,66.565,,,,,
1051,06/15/13 09:00:00 PM,61.419,68.781,,,,,
1052,06/15/13 09:30:00 PM,59.529,70.722,,,,,
1053,06/15/13 10:00:00 PM,58.023,71.221,,,,,
1054,06/15/13 10:30:00 PM,56.642,71.558,,,,,
1055,06/15/13 11:00:00 PM,55.558,72.576,,,,,
1056,06/15/13 11:30:00 PM,54.648,75.063,,,,,
1057,06/16/13 12:00:00 AM,53.515,75.464,,,,,
1058,06/16/13 12:30:00 AM,52.203,77.197,,,,,
1059,06/16/13 01:00:00 AM,51.237,79.113,,,,,
1060,06/16/13 01:30:00 AM,50.268,80.544,,,,,
1061,06/16/13 02:00:00 AM,49.649,82.273,,,,,
1062,06/16/13 02:30:00 AM,49.116,84.022,,,,,
1063,06/16/13 03:00:00 AM,48.450,84.916,,,,,
1064,06/16/13 03:30:00 AM,47.914,86.295,,,,,
1065,06/16/13 04:00:00 AM,47.199,87.350,,,,,
1066,06/16/13 04:30:00 AM,46.661,88.809,,,,,
1067,06/16/13 05:00:00 AM,46.121,89.018,,,,,
1068,06/16/13 05:30:00 AM,45.851,89.753,,,,,
1069,06/16/13 06:00:00 AM,45.534,90.810,,,,,
1070,06/16/13 06:30:00 AM,45.217,91.301,,,,,
1071,06/16/13 07:00:00 AM,45.761,91.506,,,,,
1072,06/16/13 07:30:00 AM,48.182,89.975,,,,,
1073,06/16/13 08:00:00 AM,51.940,86.302,,,,,
1074,06/16/13 08:30:00 AM,56.599,79.924,,,,,
1075,06/16/13 09:00:00 AM,61.162,61.782,,,,,
1076,06/16/13 09:30:00 AM,63.262,60.537,,,,,
1077,06/16/13 10:00:00 AM,65.444,56.788,,,,,
1078,06/16/13 10:30:00 AM,67.329,52.096,,,,,
1079,06/16/13 11:00:00 AM,69.300,49.866,,,,,
1080,06/16/13 11:30:00 AM,71.834,44.316,,,,,
1081,06/16/13 12:00:00 PM,74.295,41.430,,,,,
1082,06/16/13 12:30:00 PM,76.289,38.601,,,,,
1083,06/16/13 01:00:00 PM,78.690,28.885,,,,,
1084,06/16/13 01:30:00 PM,81.199,29.406,,,,,
1085,06/16/13 02:00:00 PM,81.864,25.391,,,,,
1086,06/16/13 02:30:00 PM,82.308,24.614,,,,,
1087,06/16/13 03:00:00 PM,82.441,28.676,,,,,
1088,06/16/13 03:30:00 PM,82.753,26.529,,,,,
1089,06/16/13 04:00:00 PM,82.931,30.506,,,,,
1090,06/16/13 04:30:00 PM,82.441,31.909,,,,,
1091,06/16/13 05:00:00 PM,82.530,33.098,,,,,
1092,06/16/13 05:30:00 PM,81.333,34.989,,,,,
1093,06/16/13 06:00:00 PM,79.920,37.151,,,,,
1094,06/16/13 06:30:00 PM,79.567,31.197,,,,,
1095,06/16/13 07:00:00 PM,78.165,31.501,,,,,
1096,06/16/13 07:30:00 PM,76.725,34.081,,,,,
1097,06/16/13 08:00:00 PM,74.899,32.685,,,,,
1098,06/16/13 08:30:00 PM,73.386,36.361,,,,,
1099,06/16/13 09:00:00 PM,70.759,43.474,,,,,
1100,06/16/13 09:30:00 PM,66.173,52.070,,,,,
1101,06/16/13 10:00:00 PM,63.862,56.716,,,,,
1102,06/16/13 10:30:00 PM,62.062,59.076,,,,,
1103,06/16/13 11:00:00 PM,61.848,60.500,,,,,
1104,06/16/13 11:30:00 PM,61.804,59.445,,,,,
1105,06/17/13 12:00:00 AM,59.830,63.409,,,,,
1106,06/17/13 12:30:00 AM,58.971,64.799,,,,,
1107,06/17/13 01:00:00 AM,57.679,67.558,,,,,
1108,06/17/13 01:30:00 AM,56.469,69.711,,,,,
1109,06/17/13 02:00:00 AM,55.429,71.456,,,,,
1110,06/17/13 02:30:00 AM,54.561,73.426,,,,,
1111,06/17/13 03:00:00 AM,53.951,74.032,,,,,
1112,06/17/13 03:30:00 AM,53.776,76.384,,,,,
1113,06/17/13 04:00:00 AM,53.253,76.490,,,,,
1114,06/17/13 04:30:00 AM,52.509,77.674,,,,,
1115,06/17/13 05:00:00 AM,50.841,80.127,,,,,
1116,06/17/13 05:30:00 AM,50.135,81.420,,,,,
1117,06/17/13 06:00:00 AM,49.073,83.430,,,,,
1118,06/17/13 06:30:00 AM,48.538,84.319,,,,,
1119,06/17/13 07:00:00 AM,48.762,85.195,,,,,
1120,06/17/13 07:30:00 AM,50.886,84.703,,,,,
1121,06/17/13 08:00:00 AM,54.300,79.920,,,,,
1122,06/17/13 08:30:00 AM,59.185,68.581,,,,,
1123,06/17/13 09:00:00 AM,61.934,61.883,,,,,
1124,06/17/13 09:30:00 AM,64.674,58.366,,,,,
1125,06/17/13 10:00:00 AM,66.000,55.793,,,,,
1126,06/17/13 10:30:00 AM,67.500,52.576,,,,,
1127,06/17/13 11:00:00 AM,69.514,50.762,,,,,
1128,06/17/13 11:30:00 AM,72.093,46.769,,,,,
1129,06/17/13 12:00:00 PM,73.861,45.929,,,,,
1130,06/17/13 12:30:00 PM,75.247,45.024,,,,,
1131,06/17/13 01:00:00 PM,77.072,40.718,,,,,
1132,06/17/13 01:30:00 PM,79.216,38.803,,,,,
1133,06/17/13 02:00:00 PM,79.920,37.882,,,,,
1134,06/17/13 02:30:00 PM,79.700,38.267,,,,,
1135,06/17/13 03:00:00 PM,79.963,38.083,,,,,
1136,06/17/13 03:30:00 PM,79.435,37.855,,,,,
1137,06/17/13 04:00:00 PM,77.990,39.293,,,,,
1138,06/17/13 04:30:00 PM,77.247,39.743,,,,,
1139,06/17/13 05:00:00 PM,75.767,42.629,,,,,
1140,06/17/13 05:30:00 PM,74.770,43.733,,,,,
1141,06/17/13 06:00:00 PM,73.170,43.823,,,,,
1142,06/17/13 06:30:00 PM,72.997,47.980,,,,,
1143,06/17/13 07:00:00 PM,70.846,54.301,,,,,
1144,06/17/13 07:30:00 PM,69.170,58.663,,,,,
1145,06/17/13 08:00:00 PM,67.456,62.240,,,,,
1146,06/17/13 08:30:00 PM,66.385,59.698,,,,,
1147,06/17/13 09:00:00 PM,65.658,56.286,,,,,
1148,06/17/13 09:30:00 PM,64.204,58.720,,,,,
1149,06/17/13 10:00:00 PM,63.133,62.143,,,,,
1150,06/17/13 10:30:00 PM,61.804,66.250,,,,,
1151,06/17/13 11:00:00 PM,60.690,70.210,,,,,
1152,06/17/13 11:30:00 PM,59.272,73.494,,,,,
1153,06/18/13 12:00:00 AM,58.541,76.235,,,,,
1154,06/18/13 12:30:00 AM,57.117,76.826,,,,,
1155,06/18/13 01:00:00 AM,55.472,79.678,,,,,
1156,06/18/13 01:30:00 AM,54.648,81.710,,,,,
1157,06/18/13 02:00:00 AM,54.126,82.810,,,,,
1158,06/18/13 02:30:00 AM,53.559,83.817,,Logged,,,
1159,06/18/13 03:00:00 AM,52.597,85.005,,,,,
1160,06/18/13 03:30:00 AM,51.940,86.725,,,,,
1161,06/18/13 04:00:00 AM,51.721,87.013,,,,,
1162,06/18/13 04:30:00 AM,51.678,87.218,,,,,
1163,06/18/13 05:00:00 AM,50.974,87.387,,,,,
1164,06/18/13 05:30:00 AM,50.047,87.970,,,,,
1165,06/18/13 06:00:00 AM,48.983,89.492,,,,,
1166,06/18/13 06:30:00 AM,48.672,90.095,,,,,
1167,06/18/13 07:00:00 AM,49.294,90.595,,,,,
1168,06/18/13 07:30:00 AM,52.641,88.348,,,,,
1169,06/18/13 08:00:00 AM,56.383,77.632,,,,,
1170,06/18/13 08:30:00 AM,59.229,69.971,,,,,
1171,06/18/13 09:00:00 AM,61.162,60.827,,,,,
1172,06/18/13 09:30:00 AM,62.919,57.305,,,,,
1173,06/18/13 10:00:00 AM,62.748,55.616,,,,,
1174,06/18/13 10:30:00 AM,62.661,56.402,,,,,
1175,06/18/13 11:00:00 AM,64.204,53.217,,,,,
1176,06/18/13 11:30:00 AM,65.574,52.892,,,,,
1177,06/18/13 12:00:00 PM,65.959,48.018,,,,,
1178,06/18/13 12:30:00 PM,67.329,43.445,,,,,
1179,06/18/13 01:00:00 PM,67.971,41.880,,,,,
1180,06/18/13 01:30:00 PM,69.427,37.161,,,,,
1181,06/18/13 02:00:00 PM,70.372,34.779,,,,,
1182,06/18/13 02:30:00 PM,71.060,34.353,,,,,
1183,06/18/13 03:00:00 PM,71.620,36.100,,,,,
1184,06/18/13 03:30:00 PM,71.748,37.094,,,,,
1185,06/18/13 04:00:00 PM,70.543,34.855,,,,,
1186,06/18/13 04:30:00 PM,70.201,40.238,,,,,
1187,06/18/13 05:00:00 PM,70.029,42.300,,,,,
1188,06/18/13 05:30:00 PM,68.742,42.379,,,,,
1189,06/18/13 06:00:00 PM,68.270,42.060,,,,,
1190,06/18/13 06:30:00 PM,66.985,44.477,,,,,
1191,06/18/13 07:00:00 PM,65.403,49.109,,,,,
1192,06/18/13 07:30:00 PM,64.033,50.133,,,,,
1193,06/18/13 08:00:00 PM,62.577,52.472,,,,,
1194,06/18/13 08:30:00 PM,60.948,54.675,,,,,
1195,06/18/13 09:00:00 PM,59.445,58.576,,,,,
1196,06/18/13 09:30:00 PM,58.582,60.027,,,,,
1197,06/18/13 10:00:00 PM,57.765,62.948,,,,,
1198,06/18/13 10:30:00 PM,57.074,64.703,,,,,
1199,06/18/13 11:00:00 PM,56.295,65.765,,,,,
1200,06/18/13 11:30:00 PM,55.690,66.518,,,,,
1201,06/19/13 12:00:00 AM,55.168,67.333,,,,,
1202,06/19/13 12:30:00 AM,54.734,68.527,,,,,
1203,06/19/13 01:00:00 AM,54.387,69.350,,,,,
1204,06/19/13 01:30:00 AM,52.072,72.842,,,,,
1205,06/19/13 02:00:00 AM,50.092,76.564,,,,,
1206,06/19/13 02:30:00 AM,48.717,79.461,,,,,
1207,06/19/13 03:00:00 AM,47.647,81.753,,,,,
1208,06/19/13 03:30:00 AM,47.019,83.963,,,,,
1209,06/19/13 04:00:00 AM,47.199,84.621,,,,,
1210,06/19/13 04:30:00 AM,47.422,85.362,,,,,
1211,06/19/13 05:00:00 AM,46.751,86.768,,,,,
1212,06/19/13 05:30:00 AM,45.851,87.298,,,,,
1213,06/19/13 06:00:00 AM,45.534,88.395,,,,,
1214,06/19/13 06:30:00 AM,45.307,89.985,,,,,
1215,06/19/13 07:00:00 AM,46.346,90.028,,,,,
1216,06/19/13 07:30:00 AM,50.002,87.729,,,,,
1217,06/19/13 08:00:00 AM,54.343,78.056,,,,,
1218,06/19/13 08:30:00 AM,57.074,70.434,,,,,
1219,06/19/13 09:00:00 AM,58.755,64.249,,,,,
1220,06/19/13 09:30:00 AM,60.046,59.440,,,,,
1221,06/19/13 10:00:00 AM,61.547,56.217,,,,,
1222,06/19/13 10:30:00 AM,63.347,51.418,,,,,
1223,06/19/13 11:00:00 AM,65.102,46.539,,,,,
1224,06/19/13 11:30:00 AM,66.214,43.692,,,,,
1225,06/19/13 12:00:00 PM,67.971,42.266,,,,,
1226,06/19/13 12:30:00 PM,69.129,39.752,,,,,
1227,06/19/13 01:00:00 PM,70.930,39.403,,,,,
1228,06/19/13 01:30:00 PM,72.567,36.580,,,,,
1229,06/19/13 02:00:00 PM,72.351,34.619,,,,,
1230,06/19/13 02:30:00 PM,72.696,35.663,,,,,
1231,06/19/13 03:00:00 PM,73.213,34.863,,,,,
1232,06/19/13 03:30:00 PM,73.386,33.543,,,,,
1233,06/19/13 04:00:00 PM,73.170,35.854,,,,,
1234,06/19/13 04:30:00 PM,73.126,35.918,,,,,
1235,06/19/13 05:00:00 PM,72.653,37.506,,,,,
1236,06/19/13 05:30:00 PM,72.307,37.059,,,,,
1237,06/19/13 06:00:00 PM,72.136,36.490,,,,,
1238,06/19/13 06:30:00 PM,71.748,37.882,,,,,
1239,06/19/13 07:00:00 PM,70.372,41.384,,,,,
1240,06/19/13 07:30:00 PM,68.999,44.002,,,,,
1241,06/19/13 08:00:00 PM,67.114,46.837,,,,,
1242,06/19/13 08:30:00 PM,65.230,50.566,,,,,
1243,06/19/13 09:00:00 PM,63.304,53.300,,,,,
1244,06/19/13 09:30:00 PM,61.633,55.463,,,,,
1245,06/19/13 10:00:00 PM,60.132,56.523,,,,,
1246,06/19/13 10:30:00 PM,58.928,58.921,,,,,
1247,06/19/13 11:00:00 PM,57.936,60.922,,,,,
1248,06/19/13 11:30:00 PM,57.290,62.255,,,,,
1249,06/20/13 12:00:00 AM,56.426,63.410,,,,,
1250,06/20/13 12:30:00 AM,53.427,68.793,,,,,
1251,06/20/13 01:00:00 AM,52.772,72.074,,,,,
1252,06/20/13 01:30:00 AM,52.335,72.533,,,,,
1253,06/20/13 02:00:00 AM,50.886,75.164,,,,,
1254,06/20/13 02:30:00 AM,50.180,78.248,,,,,
1255,06/20/13 03:00:00 AM,48.762,79.872,,,,,
1256,06/20/13 03:30:00 AM,48.049,82.366,,,,,
1257,06/20/13 04:00:00 AM,46.974,84.063,,,,,
1258,06/20/13 04:30:00 AM,45.851,85.496,,,,,
1259,06/20/13 05:00:00 AM,45.217,86.614,,,,,
1260,06/20/13 05:30:00 AM,44.809,86.507,,,,,
1261,06/20/13 06:00:00 AM,44.492,87.114,,,,,
1262,06/20/13 06:30:00 AM,44.400,88.472,,,,,
1263,06/20/13 07:00:00 AM,46.256,87.691,,,,,
1264,06/20/13 07:30:00 AM,50.488,83.745,,,,,
1265,06/20/13 08:00:00 AM,54.865,73.994,,,,,
1266,06/20/13 08:30:00 AM,57.376,67.933,,,,,
1267,06/20/13 09:00:00 AM,59.486,62.222,,,,,
1268,06/20/13 09:30:00 AM,61.506,60.259,,,,,
1269,06/20/13 10:00:00 AM,63.433,55.795,,,,,
1270,06/20/13 10:30:00 AM,66.087,51.067,,,,,
1271,06/20/13 11:00:00 AM,67.842,47.268,,,,,
1272,06/20/13 11:30:00 AM,69.600,41.853,,,,,
1273,06/20/13 12:00:00 PM,71.620,40.519,,,,,
1274,06/20/13 12:30:00 PM,72.997,35.448,,,,,
1275,06/20/13 01:00:00 PM,74.856,31.209,,,,,
1276,06/20/13 01:30:00 PM,76.593,23.535,,,,,
1277,06/20/13 02:00:00 PM,78.033,22.830,,,,,
1278,06/20/13 02:30:00 PM,78.471,23.433,,,,,
1279,06/20/13 03:00:00 PM,78.865,30.893,,,,,
1280,06/20/13 03:30:00 PM,78.251,30.493,,,,,
1281,06/20/13 04:00:00 PM,77.815,31.012,,,,,
1282,06/20/13 04:30:00 PM,77.464,27.403,,,,,
1283,06/20/13 05:00:00 PM,77.770,23.579,,,,,
1284,06/20/13 05:30:00 PM,77.160,25.923,,,,,
1285,06/20/13 06:00:00 PM,76.419,25.312,,,,,
1286,06/20/13 06:30:00 PM,75.463,26.297,,,,,
1287,06/20/13 07:00:00 PM,73.645,28.425,,,,,
1288,06/20/13 07:30:00 PM,71.877,30.832,,,,,
1289,06/20/13 08:00:00 PM,70.243,34.310,,,,,
1290,06/20/13 08:30:00 PM,68.313,38.338,,,,,
1291,06/20/13 09:00:00 PM,66.857,41.296,,,,,
1292,06/20/13 09:30:00 PM,65.444,43.897,,,,,
1293,06/20/13 10:00:00 PM,63.862,46.516,,,,,
1294,06/20/13 10:30:00 PM,59.745,53.171,,,,,
1295,06/20/13 11:00:00 PM,58.626,56.427,,,,,
1296,06/20/13 11:30:00 PM,56.772,59.239,,,,,
1297,06/21/13 12:00:00 AM,31.339,59.553,,,,,
1298,06/21/13 12:30:00 AM,-1.817,57.983,,,,,
1299,06/21/13 01:00:00 AM,-8.635,59.414,,,,,
1300,06/21/13 01:30:00 AM,-17.763,61.153,,,,,
1301,06/21/13 02:00:00 AM,-25.321,62.323,,,,,
1302,06/21/13 02:30:00 AM,-25.321,63.539,,,,,
1303,06/21/13 03:00:00 AM,-24.399,65.685,,,,,
1304,06/21/13 03:30:00 AM,-61.627,63.106,,,,,
1305,06/21/13 04:00:00 AM,-67.439,63.392,,,,,
1306,06/21/13 04:30:00 AM,47.512,78.745,,,,,
1307,06/21/13 05:00:00 AM,-138.626,56.830,,,,,
1308,06/21/13 05:30:00 AM,-106.800,61.456,,,,,
1309,06/21/13 06:00:00 AM,-138.626,57.279,,,,,
1310,06/21/13 06:30:00 AM,-116.673,62.451,,,,,
1311,06/21/13 07:00:00 AM,-128.958,60.851,,,,,
1312,06/21/13 07:30:00 AM,-24.270,72.201,,,,,
1313,06/21/13 08:00:00 AM,58.712,63.981,,,,,
1314,06/21/13 08:30:00 AM,60.948,57.682,,,,,
1315,06/21/13 09:00:00 AM,62.362,58.136,,,,,
1316,06/21/13 09:30:00 AM,64.760,53.847,,,,,
1317,06/21/13 10:00:00 AM,67.199,47.886,,,,,
1318,06/21/13 10:30:00 AM,69.256,46.159,,,,,
1319,06/21/13 11:00:00 AM,71.791,41.082,,,,,
1320,06/21/13 11:30:00 AM,73.731,39.209,,,,,
1321,06/21/13 12:00:00 PM,75.724,36.058,,,,,
1322,06/21/13 12:30:00 PM,77.292,34.010,,,,,
1323,06/21/13 01:00:00 PM,78.690,30.073,,,,,
1324,06/21/13 01:30:00 PM,80.845,22.309,,,,,
1325,06/21/13 02:00:00 PM,81.597,20.735,,,,,
1326,06/21/13 02:30:00 PM,82.218,25.612,,,,,
1327,06/21/13 03:00:00 PM,82.665,24.663,,,,,
1328,06/21/13 03:30:00 PM,82.218,24.369,,,,,
1329,06/21/13 04:00:00 PM,81.642,25.416,,,,,
1330,06/21/13 04:30:00 PM,80.978,30.076,,,,,
1331,06/21/13 05:00:00 PM,80.537,30.056,,,,,
1332,06/21/13 05:30:00 PM,80.227,29.192,,,,,
1333,06/21/13 06:00:00 PM,78.777,34.822,,,,,
1334,06/21/13 06:30:00 PM,78.208,37.056,,,,,
1335,06/21/13 07:00:00 PM,77.247,32.869,,,,,
1336,06/21/13 07:30:00 PM,77.292,32.032,,,,,
1337,06/21/13 08:00:00 PM,75.637,32.856,,,,,
1338,06/21/13 08:30:00 PM,73.818,31.829,,,,,
1339,06/21/13 09:00:00 PM,70.587,38.633,,,,,
1340,06/21/13 09:30:00 PM,67.114,42.244,,,,,
1341,06/21/13 10:00:00 PM,64.717,45.183,,,,,
1342,06/21/13 10:30:00 PM,33.879,45.638,,,,,
1343,06/21/13 11:00:00 PM,32.043,46.645,,,,,
1344,06/21/13 11:30:00 PM,32.243,47.256,,,,,
1345,06/22/13 12:00:00 AM,31.491,48.330,,,,,
1346,06/22/13 12:30:00 AM,34.664,51.592,,,,,
1347,06/22/13 01:00:00 AM,32.293,52.603,,,,,
1348,06/22/13 01:30:00 AM,32.940,55.509,,,,,
1349,06/22/13 02:00:00 AM,31.390,59.615,,,,,
1350,06/22/13 02:30:00 AM,-1.817,58.250,,,,,
1351,06/22/13 03:00:00 AM,31.339,61.731,,,,,
1352,06/22/13 03:30:00 AM,-4.385,60.650,,,,,
1353,06/22/13 04:00:00 AM,-10.903,63.658,,,,,
1354,06/22/13 04:30:00 AM,-10.903,68.056,,,,,
1355,06/22/13 05:00:00 AM,31.339,61.675,,,,,
1356,06/22/13 05:30:00 AM,-9.474,65.596,,,,,
1357,06/22/13 06:00:00 AM,-25.321,87.682,,,,,
1358,06/22/13 06:30:00 AM,-23.242,91.066,,,,,
1359,06/22/13 07:00:00 AM,32.940,62.055,,,,,
1360,06/22/13 07:30:00 AM,31.743,63.539,,,,,
