Plot,Subplot,Num,UTM.E,UTM.N,Species,Survival,Basal,Epicormic,Apical,PercLivingCanopy,DBH_cm,BasalResproutHeight,BasalResproutCount,Senesced,Notes
1512,B2,10109.1,,,ARBMEN,1,0,0,1,4,15.6,,,,
1512,B2,10110,,,ARBMEN,1,0,0,1,4,13.9,102.4,1,,
1512,B2,10110.1,,,ARBMEN,1,1,0,1,3,8.6,,,,
1512,B2,10110.2,,,ARBMEN,1,1,0,1,3,8.6,,,,
1512,B2,10110.3,,,ARBMEN,1,1,0,1,5,7.7,,,,
1512,B2,10110.4,,,ARBMEN,0,0,0,0,0,,,,,GONE
1512,B2,10111,,,QUEAGR,1,0,1,1,3,28.5,,,,FALLEN BUT ALIVE
1512,B2,10112,,,ARBMEN,1,0,0,1,4,18.2,,,,
1512,B2,10112.1,,,ARBMEN,1,0,0,1,4,18.6,,,,
1512,B2,10112.2,,,ARBMEN,1,0,0,1,5,15.1,,,,"ADDED "".2"""
1512,B2,10128,,,QUEAGR,1,0,1,1,4,24.3,,,,
1512,B2,10130,,,PSEMEN,1,0,0,1,5,40.2,,,,
1512,B2,10131,,,PSEMEN,1,0,1,1,4,14.6,,,,
1512,B2,10131.1,,,PSEMEN,1,0,0,1,4,13.7,,,,
1512,B2,10131.2,,,PSEMEN,1,0,0,1,4,12.1,,,,
1512,B3,10053,,,ARBMEN,1,0,0,1,4,41.1,,,,
1512,B3,10053.1,,,ARBMEN,1,0,0,1,3,37.8,,,,
1512,B3,10055,,,ARBMEN,1,0,1,1,3,60.2,,,,
1512,B3,10058,,,QUEAGR,1,0,0,1,4,39.6,,,,"WHITE CHANTERELLES NEARBY, FOUND BY MIC"
1512,B3,10059,,,QUEAGR,1,0,0,1,1,28.7,,,,
1512,B3,10060,,,QUEAGR,1,0,0,1,4,44,,,,ADD TO DB
1512,B3,10061,,,QUEAGR,1,0,1,1,4,36.1,,,,
1512,B3,10061.1,,,QUEAGR,1,0,1,1,2,19.3,,,,
1512,B3,10062,,,QUEAGR,1,1,1,1,4,26.2,195,1,,
1512,B3,10063,,,QUEAGR,1,0,1,1,4,19.7,,,,
1512,B3,10129,,,QUEAGR,1,0,0,1,5,36.4,,,,
1512,B3,10129.1,,,QUEAGR,1,0,0,1,1,12.5,,,,
1512,B4,10003,,,QUEAGR,1,1,1,1,4,26,,0,,PAINT MARK ON TRUNK
1512,B4,10004,,,QUEAGR,1,1,0,1,4,55.1,97.5,2,,
1512,B4,10004.1,,,QUEAGR,1,0,0,1,5,47.4,,,,
1512,B4,10004.2,,,QUEAGR,1,0,1,1,3,31.6,,,,
1512,B4,10004.3,,,QUEAGR,1,0,1,1,3,30.7,,,,
1512,B4,10050,,,ARBMEN,1,0,1,1,4,46.1,,,,
1512,B4,10051,,,QUEAGR,1,0,1,1,4,41.6,,,,
1512,B4,10052,,,ARBMEN,1,0,0,1,4,45.9,,,,
1512,B5,10138,,,QUEAGR,1,1,0,1,5,74.2,,0,,
1512,B5,10138.1,,,QUEAGR,1,0,1,1,5,73.7,,,,
1512,B5,10138.2,,,QUEAGR,1,0,1,1,4,57.1,,,,GROWS DOWN INTO RUBDIS BUSH
1512,C1,10103,,,QUEKEL,1,0,0,1,0,21.7,,,S,
1512,C1,10103.1,,,QUEKEL,1,0,0,1,0,20.5,,,S,
1512,C1,10105,,,ARCMAN,1,0,0,1,4,16.3,,,S,
1512,C1,10105.1,,,ARCMAN,0,0,0,0,0,6,,,,
1512,C1,10106,,,ARCMAN,1,0,0,1,4,20.9,,,,
1512,C1,10218,,,QUEGAR,1,0,0,1,0,28.1,,,S,
1512,C1,10219,,,QUEDOU,1,0,1,1,0,25.5,,,S,
1512,C1,10220,,,ARCMAN,1,0,0,1,3,16.1,,,,
1512,C1,10220.1,,,ARCMAN,1,0,0,1,3,11.2,,,,
1512,C1,10220.2,,,ARCMAN,1,0,0,1,3,10,,,,
1512,C1,10220.3,,,ARCMAN,0,0,0,0,0,5.4,,,,
1512,C1,10222,,,QUEGAR,1,0,0,1,0,19,,,S,
1512,C1,10223,,,QUEAGR,1,1,1,1,3,19.7,,0,,
1512,C1,10223.1,,,QUEAGR,1,0,1,1,3,10.3,,,,
1512,C1,10224,,,QUEAGR,0,0,0,0,0,30.1,,,,
1512,C1,10224.1,,,QUEAGR,0,0,0,0,0,22.3,,,,
1512,C1,10225,,,QUEGAR,1,0,1,1,0,27.2,,,S,P.O. POISON OAK IN DBH
1512,C1,10226,,,QUEGAR,1,0,1,1,0,24,,,S,
1512,C1,10227,,,QUEGAR,1,0,1,1,0,53.3,,,S,P.O. POISON OAK IN DBH
1512,C1,10228,,,ARBMEN,1,0,0,1,4,30.7,,,,
1512,C1,10228.1,,,ARBMEN,1,0,1,1,4,18.5,,,,
1512,C1,10228.2,,,ARBMEN,1,0,0,1,4,15.7,,,,
1512,C1,10229,,,ARBMEN,1,0,0,1,4,24.1,,,,
1512,C1,10229.1,,,ARBMEN,1,0,0,1,4,15.5,,,,
1512,C1,10229.2,,,ARBMEN,1,0,0,1,4,6.9,,,,
1512,C1,10229.3,,,ARBMEN,1,0,0,1,3,5.2,,,,
1512,C1,10229.4,,,ARBMEN,0,0,0,0,0,2.5,,,,
1512,C1,10230,,,ARBMEN,1,0,0,1,3,13.4,,,,
1512,C1,10230.1,,,ARBMEN,1,0,1,0,1,9.7,,,,
1512,C1,10230.2,,,ARBMEN,1,0,0,1,4,6.8,,,,
1512,C1,10230.3,,,ARBMEN,0,0,0,0,0,7.4,,,,
1512,C1,10230.4,,,ARBMEN,0,0,0,0,0,,,,,GONE
1512,C1,10231,,,ARBMEN,1,0,0,1,4,18.5,,,,
1512,C2,10102,,,QUEKEL,1,0,0,1,0,30.7,,,S,
1512,C2,10104,,,QUEGAR,1,0,0,1,0,28,,,,P.O. POISON OAK IN DBH
1512,C2,10107,,,ARBMEN,1,0,0,1,4,24.8,,,,HOLLOW BASE
1512,C2,10107.1,,,ARBMEN,1,0,0,1,4,22.5,,,,
1512,C2,10107.2,,,ARBMEN,1,0,0,1,4,7.3,,,,
1512,C2,10113,,,QUEKEL,1,0,0,1,0,22.5,,,S,
1512,C2,10113.1,,,QUEKEL,1,0,0,1,0,17,,,S,
1512,C2,10114,,,UMBCAL,1,0,1,1,5,23.7,,,,
1512,C2,10115,,,QUELOB,1,0,1,1,0,53.2,,,S,
1512,C2,10115.1,,,QUELOB,0,0,0,0,0,,,,,DEAD TRUNK
1512,C2,10119,,,ARBMEN,1,0,0,1,4,27.8,,,,
1512,C2,10119.1,,,ARBMEN,1,0,0,1,2,9.5,,,,
1512,C2,10120,,,PSEMEN,1,0,0,1,4,13.1,,,,
1512,C2,10121,,,PSEMEN,1,0,0,1,4,15.7,,,,
1512,C2,10122,,,UMBCAL,1,0,0,1,4,44.2,,,,DBH @ 1 METER
1512,C2,10123,,,ARBMEN,1,0,0,1,4,23.5,,,,
1512,C2,10124,,,QUEAGR,1,0,1,1,4,26.4,,,,
1512,C2,10124.1,,,QUEAGR,1,0,1,1,4,17.1,,,,
1512,C2,10125,,,QUEAGR,1,0,0,1,4,26.5,,,,
1512,C2,10126,,,PSEMEN,1,0,0,1,4,31.3,,,,
1512,C2,10127,,,ARBMEN,1,0,1,1,4,28.3,,,,
1512,C2,10127.1,,,ARBMEN,1,0,0,1,4,23.9,,,,
1512,C2,10127.2,,,ARBMEN,1,0,1,1,3,20.3,,,,
1512,C2,10127.3,,,ARBMEN,1,0,0,1,4,18.2,,,,
1512,C2,10127.4,,,ARBMEN,1,0,1,1,3,15.3,,,,1 DEAD TRUNK
1512,C3,1535,,,QUEAGR,1,0,0,1,5,26.2,,,,
1512,C3,10061,,,QUEAGR,1,1,1,1,4,35.9,,0,,
1512,C3,10061.1,,,QUEAGR,1,0,1,0,4,18.9,,,,
1512,C4,10005,,,QUEAGR,1,0,0,1,5,44,,,,IN C4 NOT B5
1512,C4,10005.1,,,QUEAGR,1,0,0,1,4,37,,,,QUAD CHANGED
1512,C4,10006,,,QUEAGR,1,0,1,1,5,36.9,,,,
1512,C4,10007,,,QUEAGR,1,0,1,1,3,35.9,,,,
1512,C4,10015,,,QUEAGR,1,0,1,1,4,29.1,,,,
1512,C4,10016,,,QUEAGR,1,0,1,1,4,60,,,,
1512,C4,10017,,,QUEAGR,1,0,1,1,4,39,,,,
1512,C4,10018,,,QUEKEL,1,0,0,1,0,30.2,,,S,
1512,C4,10018.1,,,QUEKEL,1,0,0,1,0,26.1,,,S,
1512,C5,10008,,,QUEAGR,1,0,1,1,5,39.7,,,,
1512,C5,10009,,,QUEAGR,1,0,0,1,4,38.2,,,,
1512,C5,10012,,,QUEAGR,1,1,1,1,5,39.6,,0,,
1512,C5,10012.1,,,QUEAGR,1,0,1,1,5,33,,,,
1512,C5,10013,,,QUEAGR,1,0,0,1,5,54.2,,,,
1512,C5,10014,,,QUEAGR,1,0,0,1,4,25.9,,,,
1512,C5,10014.1,,,QUEAGR,1,0,0,1,4,22.5,,,,
1512,C5,10134,,,QUEGAR,1,0,0,1,0,77.4,,,,S
1512,C5,10135,,,QUEDOU,1,0,0,1,0,31.6,,,,S
1512,C5,10136,,,QUEAGR,1,0,1,1,4,22.8,,,,DBH @ 1.2
1512,C5,10136.1,,,QUEAGR,1,0,1,1,3,9.7,,,,
1512,C5,10137,,,QUEGAR,1,0,0,1,0,29.7,,,,s
1512,D1,9999,,,QUEGAR,0,0,0,0,0,,,,,COULD NOT LOCATE
1512,D1,10101,,,QUEGAR,1,0,0,1,0,28.7,,,S,
1512,D1,10168,,,QUEKEL,1,0,0,1,0,22.9,,,S,
1512,D1,10175,,,QUEKEL,0,0,0,0,0,29.2,,,,DEAD ON GROUND
1512,D1,10176,,,QUEAGR,1,0,1,1,5,24.5,,,,
1512,D1,10177,,,QUEKEL,1,0,0,1,0,25.5,,,S,
1512,D1,10251,,,QUEKEL,1,0,1,1,0,29.4,,,S,
1512,D1,10252,,,QUEKEL,1,0,0,1,0,29,,,S,
1512,D1,10252.1,,,QUEKEL,0,0,0,0,0,5.9,,,S,
1512,D1,10253,,,QUEKEL,1,0,0,1,0,33.1,,,S,
1512,D1,10255,,,QUEGAR,1,0,0,1,0,31.8,,,S,
1512,D1,10256,,,QUEGAR,1,0,0,1,0,29.4,,,S,
1512,D1,10257,,,QUEKEL,1,0,1,1,0,20.3,,,S,
1512,D1,10258,,,QUEKEL,1,0,0,1,0,20.1,,,S,
1512,D1,10259,,,QUEAGR,1,0,1,1,4,25.3,,,,
1512,D1,10260,,,QUEKEL,1,0,0,1,0,19.3,,,S,
1512,D1,10261,,,QUEGAR,1,0,1,1,0,25.7,,,S,
1512,D1,10262,,,QUEGAR,1,0,0,1,0,26.5,,,S,
1512,D2,10116,,,QUEGAR,1,0,1,1,0,21.1,,,S,
1512,D2,10117,,,QUEGAR,1,0,0,1,0,21.3,,,S,
1512,D2,10118,,,ARBMEN,0,0,0,0,0,30.9,,,,DEAD
1512,D2,10161,,,QUEGAR,1,0,0,1,0,23.4,,,S,
1512,D2,10162,,,QUEKEL,1,0,0,1,0,20.8,,,S,
1512,D2,10163,,,QUEGAR,1,0,1,1,0,32.5,,,S,
1512,D2,10164,,,QUEGAR,1,0,0,1,0,21.2,,,S,
1512,D2,10165,,,QUEGAR,1,0,1,1,0,29.3,,,S,P.O. POISON OAK IN DBH
1512,D2,10165.1,,,QUEGAR,1,0,1,1,0,30.1,,,S,
1512,D2,10165.2,,,QUEGAR,1,0,1,1,0,29.6,,,S,
1512,D2,10247,,,QUEAGR,1,0,1,1,0,27,,,S,
1512,D2,10248,,,QUEAGR,1,0,1,1,0,30.4,,,S,
1512,D2,10248.1,,,QUEAGR,1,0,1,1,0,22.7,,,S,
1512,D2,10249,,,QUEGAR,1,0,1,1,0,21.5,,,S,
1512,D2,10250,,,QUEGAR,1,0,1,1,0,43.1,,,S,
1512,D2,10250.1,,,QUEGAR,1,0,1,1,0,35.2,,,S,
1512,D3,10234,,,QUEKEL,1,0,0,1,0,85.6,,,S,
1512,D3,10235,,,UMBCAL,1,1,1,1,,24.6,274.2,14,,LISTED IN E3 ON HECTARE SHEET
1512,D3,10236,,,UMBCAL,1,0,1,1,5,22,,,,
1512,D3,10236.1,,,UMBCAL,1,0,1,1,4,21.5,,,,
1512,D3,10237,,,QUEGAR,1,0,0,1,0,28.6,,,S,P.O. POISON OAK IN DBH
1512,D3,10237.1,,,QUEGAR,1,0,0,1,0,26.5,,,S,
1512,D3,10238,,,QUEAGR,1,0,1,1,5,46.8,,,,P.O. POISON OAK IN DBH
1512,D3,10238.1,,,QUEAGR,1,0,1,1,5,38,,,,
1512,D3,10239,,,ARBMEN,1,0,0,1,5,41,,,,
1512,D3,10240,,,UMBCAL,1,0,1,1,5,23.2,,,,
1512,D3,10241,,,QUEKEL,1,0,0,1,0,28.1,,,S,P.O. POISON OAK IN DBH
1512,D3,10241.1,,,QUEKEL,0,0,0,0,0,26,,,,"P.O. POISON OAK IN DBH, NO "".1"" LISTED ON HECTARE SHEET"
1512,D3,10242,,,UMBCAL,1,0,1,1,4,21.2,,,,
1512,D3,10243,,,QUEGAR,1,0,0,1,0,23.3,,,S,
1512,D3,10244,,,QUEGAR,1,0,0,1,0,23.2,,,S,
1512,D3,10245,,,QUEGAR,1,0,0,1,0,40.2,,,S,P.O. POISON OAK IN DBH
1512,D3,10245.1,,,QUEGAR,1,0,0,1,0,35.1,,,S,
1512,D3,10246,,,QUELOB,1,0,0,1,0,31.8,,,S,P.O. POISON OAK IN DBH
1512,D4,10019,,,QUEAGR,1,0,0,1,5,24.9,,,,
1512,D4,10020,,,FRALAT,1,0,0,1,0,40.4,,,,s
1512,D4,10022,,,UMBCAL,1,0,1,1,5,27.5,,,,
1512,D4,10022.1,,,UMBCAL,1,0,1,1,4,26.3,,,,
1512,D4,10022.2,,,UMBCAL,1,0,1,1,5,21.1,,,,
1512,D4,10022.3,,,UMBCAL,1,0,1,1,5,19,,,,
1512,D4,10022.4,,,UMBCAL,1,0,1,1,5,18.5,,,,
1512,D4,10022.5,,,UMBCAL,1,0,0,1,5,13,,,,
1512,D4,10022.6,,,UMBCAL,1,0,0,1,5,20,,,,
1512,D4,10022.7,,,UMBCAL,1,0,1,1,5,22.2,,,,
1512,D4,10022.8,,,UMBCAL,1,0,1,1,5,20,,,,
1512,D4,10024,,,FRALAT,1,0,0,1,0,32.4,,,S,
1512,D4,10025,,,ARBMEN,1,0,0,1,4,31.9,,,,
1512,D4,10025.1,,,ARBMEN,1,0,0,1,3,20.3,,,,
1512,D4,10026,,,QUEAGR,1,0,1,1,4,45.1,,,,
1512,D4,10026.1,,,,,,,,,,,,,"DIFF SPECIES, NO 10 ?"
1512,D4,10027,,,AESCAL,1,0,0,1,0,20.3,,,S,
1512,D4,10043,,,AESCAL,1,1,0,1,0,19.5,207,14,S,
1512,D4,10043.1,,,AESCAL,1,0,0,1,0,19.6,,,S,
1512,D5,10010,,,QUEKEL,1,0,0,1,0,50.4,,,S,
1512,D5,10010.1,,,QUEKEL,1,0,0,1,0,39.9,,,S,
1512,D5,10010.2,,,QUEKEL,1,0,0,1,0,33.5,,,S,
1512,D5,10011,,,QUEAGR,1,1,0,1,5,76.5,,,,
1512,D5,10011.1,,,QUEAGR,1,0,1,1,4,23.5,,0,,
1512,D5,10023,,,FRALAT,1,0,0,1,0,28.2,,,,s
1512,D5,10023.1,,,FRALAT,1,0,0,1,0,27.6,,,,s
1512,D5,10023.2,,,FRALAT,1,0,0,1,0,27.3,,,,
1512,D5,10023.3,,,FRALAT,1,0,0,1,0,19,,,,s
1512,D5,10023.4,,,FRALAT,1,0,0,1,0,14.8,,,,s
1512,D5,10031,,,FRALAT,1,0,0,1,0,30.2,,,S,
1512,D5,10032,,,QUEAGR,1,0,1,1,5,33.4,,,,
1512,D5,10033,,,QUEAGR,1,0,1,1,5,65.2,,,,BIRD NEST
1512,D5,10132,,,QUEAGR,1,0,0,1,0,61.5,,,S,
1512,D5,10132.1,,,QUEAGR,1,0,0,1,0,43.2,,,S,
1512,D5,10132.2,,,QUEAGR,1,0,0,1,0,38.8,,,S,
1512,D5,10133,,,QUEAGR,1,0,0,1,4,24,,,,LOTS OF P.O. POISON OAK
1512,E1,10120,,,ARBMEN,1,0,0,1,5,23.4,,,,
1512,E1,10120.1,,,ARBMEN,1,0,0,1,4,13.7,,,,ALMOST BROKE OFF
1512,E1,10120.2,,,ARBMEN,1,0,0,1,5,10.5,,,,
1512,E1,10167,,,QUEGAR,1,0,0,1,0,25.4,,,S,P.O. POISON OAK IN DBH
1512,E1,10169,,,QUEGAR,1,0,0,1,0,34.3,,,S,
1512,E1,10171,,,QUEKEL,1,0,0,1,0,23.7,,,S,THICKLY COVERED IN MOSS
1512,E1,10171.1,,,QUEKEL,1,0,0,1,0,23.8,,,S,
1512,E1,10172,,,QUEKEL,1,0,0,1,0,48.8,,,S,
1512,E1,10173,,,QUEKEL,1,0,0,1,0,32.5,,,S,"TOP BROKEN OFF, P.O. POISON OAK IN DBH"
1512,E1,10174,,,QUEGAR,1,0,1,1,0,19.8,,,S,P.O. POISON OAK IN DBH
1512,E1,10254,,,AESCAL,1,0,0,1,0,27.5,,,S,
1512,E1,10254.1,,,AESCAL,1,0,0,1,0,20.3,,,S,
1512,E1,10254.2,,,AESCAL,1,0,0,1,0,16.3,,,S,
1512,E2,10152,,,QUEKEL,1,0,1,1,0,47.4,,,S,P.O. POISON OAK IN DBH
1512,E2,10153,,,ARBMEN,1,0,0,1,5,30,,,,
1512,E2,10154,,,ARBMEN,1,0,0,1,3,61.9,,,,
1512,E2,10155,,,QUEGAR,1,0,1,1,0,37.2,,,S,
1512,E2,10156,,,ARBMEN,1,0,0,1,5,24.6,,,,
1512,E2,10156.1,,,ARBMEN,1,0,0,1,4,11,,,,
1512,E2,10157,,,ARBMEN,1,0,0,1,3,18.1,,,,
1512,E2,10158,,,QUEKEL,1,0,1,1,0,54,,,S,
1512,E2,10159,,,QUEKEL,1,0,0,1,0,38.9,,,S,
1512,E2,10160,,,AESCAL,1,1,0,1,0,19.7,120.5,12,S,
1512,E2,10166,,,QUEKEL,1,0,0,1,0,18.2,,,S,
1512,E2,10166.1,,,QUEKEL,1,0,0,1,0,8.7,,,S,
1512,E3,10145,,,ARBMEN,1,0,0,1,5,34.4,,,,
1512,E3,10145.2,,,ARBMEN,1,0,0,1,5,10,,,,
1512,E3,10145.3,,,ARBMEN,1,0,0,1,5,12.2,,,,
1512,E3,10146,,,QUEKEL,1,0,0,1,0,44.8,,,S,
1512,E3,10147,,,QUEKEL,1,0,0,1,0,18.9,,,S,
1512,E3,10147.1,,,QUEKEL,1,0,0,1,0,18.2,,,S,
1512,E3,10148,,,QUEKEL,1,0,1,1,0,51.3,,,S,
1512,E3,10149,,,UMBCAL,1,1,0,1,5,29.6,399.3,13,,
1512,E3,10149.1,,,UMBCAL,1,0,0,1,5,28.6,,,,
1512,E3,10149.2,,,UMBCAL,1,0,0,1,5,21.9,,,,
1512,E3,10150,,,ARBMEN,1,0,0,1,3,63.6,,,,
1512,E3,10150.1,,,ARBMEN,1,0,0,1,3,25.7,,,,
1512,E3,10150.2,,,ARBMEN,1,0,0,0,0,13.6,,,,
1512,E3,10151,,,UMBCAL,1,0,1,1,5,24.3,,,,
1512,E3,10151.1,,,UMBCAL,1,0,0,1,5,24.7,,,,
1512,E3,10151.2,,,UMBCAL,1,0,0,1,5,20.9,,,,
1512,E3,10232,,,ARBMEN,1,0,0,1,5,46.2,,,,
1512,E3,10233,,,ARBMEN,1,0,0,1,5,22.7,,,,
1512,E3,10145.1,,,ARBMEN,1,0,0,1,5,12,,,,
1512,E4,10034,,,UMBCAL,1,1,1,1,5,31.3,270.3,3,,
1512,E4,10034.1,,,UMBCAL,1,0,1,1,5,23.1,,,,
1512,E4,10034.2,,,UMBCAL,1,0,1,1,5,20.8,,,,
1512,E4,10035,,,UMBCAL,1,0,0,1,4,46.6,,,,
1512,E4,10036,,,QUEAGR,1,0,0,1,3,42.3,,,,
1512,E4,10037,,,UMBCAL,1,1,1,1,5,38.5,73.6,1,,
1512,E4,10037.1,,,UMBCAL,1,0,1,1,5,32,,,,
1512,E4,10038,,,QUEDOU,1,0,0,1,0,78.8,,,S,"VERIFY SUBPLOT, DBH LOOKS LOW"
1512,E4,10040,,,QUEAGR,1,0,1,1,4,65.8,,,,
1512,E4,10040.1,,,QUEAGR,1,0,1,1,4,31.2,,,,
1512,E5,10028,,,UMBCAL,1,0,0,1,4,37.9,,,,
1512,E5,10029,,,QUEAGR,1,0,0,1,5,33.1,,,,
1512,E5,10030,,,FRALAT,1,1,0,1,0,30.8,171,8,S,
1512,E5,10030.1,,,FRALAT,1,0,0,0,0,28,,,S,
1512,E5,10030.2,,,FRALAT,1,0,0,0,0,25.7,,,S,
1512,E5,10030.3,,,FRALAT,1,0,0,0,0,18.5,,,S,
1512,E5,10039,,,QUEDOU,1,0,0,1,0,14.1,,,S,
1512,E5,10041,,,QUELOB,1,0,0,1,0,41.1,,,S,
1512,E5,10042,,,QUEAGR,1,0,1,1,4,35,,,,
1512,E5,10042.1,,,QUEAGR,1,0,1,1,4,31.8,,,,
1515,A1,7775,,,QUEGAR,1,0,1,1,4,41.2,,,S,
1515,A1,7776,,,QUEGAR,1,0,1,1,3,33.7,,,S,
1515,A1,7777,,,UMBCAL,1,1,1,1,4,20.1,102.8,2,,
1515,A1,7777.1,,,UMBCAL,1,0,1,1,3,14.8,,,,
1515,A1,7780,,,QUEGAR,1,0,0,1,4,28.9,,,S,
1515,A1,7783,,,QUEGAR,1,0,1,1,4,28.1,,,S,PO in DBH
1515,A2,7736,,,QUEGAR,1,1,1,1,4,27.2,,0,S,
1515,A2,7737,,,QUEGAR,1,0,1,1,3,28.7,,,S,
1515,A2,7738,,,QUEGAR,1,0,1,1,2,26.1,,,S,
1515,A2,7738.1,,,QUEGAR,1,0,1,1,3,21,,,S,
1515,A2,7739,,,QUEGAR,1,1,1,1,4,20.3,,,S,
1515,A2,7739.1,,,QUEGAR,1,0,1,1,3,17.9,,,S,
1515,A2,7740,,,QUEGAR,1,0,0,1,4,24.7,,,S,
1515,A2,7741,,,QUEGAR,1,0,1,1,4,25.5,,,S,
1515,A2,7741.1,,,QUEGAR,1,0,1,1,4,20.4,,,S,
1515,A2,7742,,,UMBCAL,1,1,1,1,4,16.3,,0,,
1515,A2,7742.1,,,UMBCAL,1,1,0,1,4,16.8,,0,,
1515,A2,7742.2,,,UMBCAL,1,0,1,1,3,15,,,,
1515,A2,7742.3,,,UMBCAL,1,0,1,1,3,11.5,,,,
1515,A2,7742.4,,,UMBCAL,1,0,0,1,3,9.8,,,,
1515,A2,7745,,,QUEGAR,1,0,0,1,4,22.1,,,S,
1515,A2,7745.1,,,QUEGAR,1,0,1,1,3,17.9,,,S,
1515,A2,7748,,,UMBCAL,1,0,1,1,4,20.3,,,,
1515,A2,7748.1,,,UMBCAL,1,0,0,1,3,15.9,,,,
1515,A2,7748.2,,,UMBCAL,1,0,1,1,4,15.8,,,,
1515,A2,7748.3,,,UMBCAL,0,0,0,0,0,5.7,,,,
1515,A2,7772,,,UMBCAL,1,0,1,1,5,15.1,,,,
1515,A2,7772.1,,,UMBCAL,1,0,0,1,4,13.4,,,,
1515,A2,7772.2,,,UMBCAL,1,0,0,1,5,12.5,,,,
1515,A2,7772.3,,,UMBCAL,1,0,1,1,4,10.6,,,,
1515,A2,7773,,,QUEDEC,0,0,0,0,0,26.6,,,,Snag
1515,A2,7774,,,QUEDOU,1,0,1,1,3,31.9,,,S,
1515,A2,7787,,,QUEAGR,1,0,1,1,4,47,,,,
1515,A2,7787.1,,,QUEAGR,0,0,0,0,0,21.8,,,,D.O.G
1515,A2,7787.2,,,QUEAGR,1,0,1,1,3,21.1,,,,
1515,A2,7787.3,,,QUEAGR,1,0,1,1,2,18.5,,,,
1515,A2,7787.4,,,QUEAGR,0,0,0,0,0,15.3,,,,D.O.G
1515,A2,7787.5,,,QUEAGR,1,0,1,0,1,11.7,,,,
1515,A2,7788,,,QUEAGR,1,0,1,1,3,28.4,,,,
1515,A2,7788.1,,,QUEAGR,1,0,1,1,3,24.6,,,,
1515,A2,7789,,,UMBCAL,1,1,0,1,4,20.2,70.4,5,,PO in DBH
1515,A2,7789.1,,,UMBCAL,1,0,0,1,3,12.8,,,,
1515,A2,7790,,,QUEGAR,1,0,0,1,3,24.6,,,S,Bark peeling off trunk
1515,A2,7791,,,QUEGAR,1,1,1,1,4,24.8,,0,S,
1515,A2,7792,,,QUEGAR,1,0,1,1,4,24.9,,,S,
1515,A2,7793,,,QUEGAR,0,0,0,0,0,31.4,,,,D.O.G
1515,A2,7793.1,,,QUEGAR,0,0,0,0,0,33.3,,,,D.O.G
1515,A2,7794,,,QUEAGR,1,1,1,1,4,22.2,,0,,
1515,A2,10989,524707,4271556,UMBCAL,1,1,0,1,3,18,96,6,,New Tag Assigned used to be 7741.1
1515,A3,7743,,,QUEGAR,1,0,0,1,3,23.8,,,S,
1515,A3,7743.1,,,QUEGAR,1,0,1,1,3,28.5,,,,
1515,A3,7744,,,UMBCAL,1,1,1,1,4,13.9,51,1,,
1515,A3,7744.1,,,UMBCAL,1,0,0,1,4,13.2,,,,
1515,A3,7744.2,,,UMBCAL,1,0,1,1,4,12.9,,,,
1515,A3,7744.3,,,UMBCAL,1,0,0,1,4,12.1,,,,
1515,A3,7744.4,,,UMBCAL,1,0,0,1,4,11.5,,,,
1515,A3,7744.5,,,UMBCAL,0,0,0,0,0,9.9,,,,
1515,A3,7746,,,QUEGAR,1,0,1,1,3,66.4,,,S,
1515,A3,7747,,,QUEGAR,1,0,0,1,4,44.2,,,S,
1515,A3,7747.1,,,QUEGAR,1,0,1,1,4,23.3,,,S,
1515,A3,7795,,,UMBCAL,0,1,0,0,0,19.3,,0,,D.O.G
1515,A3,7795.1,,,UMBCAL,1,0,0,1,3,17.1,,,,
1515,A3,7795.2,,,UMBCAL,1,0,1,1,4,16.4,,,,
1515,A3,7795.3,,,UMBCAL,1,0,0,1,3,8.4,,,,
1515,A3,7829,,,UMBCAL,1,1,1,1,4,17.8,,0,,
1515,A3,7829.1,,,UMBCAL,1,1,1,1,4,15.5,,0,,
1515,A3,7829.2,,,UMBCAL,1,1,1,1,4,13.2,100,2,,
1515,A3,7829.3,,,UMBCAL,0,1,0,0,0,11.8,,0,,
1515,A3,7829.4,,,UMBCAL,1,0,1,1,5,11.7,,,,
1515,A3,7829.5,,,UMBCAL,1,1,1,1,2,11.3,,0,,
1515,A3,7829.6,,,UMBCAL,0,1,0,0,0,10.6,,0,,
1515,A3,7829.7,,,UMBCAL,0,1,0,0,0,9,,0,,"DBH at 1.0, broken off above"
1515,A3,7829.8,,,UMBCAL,0,1,0,0,0,9,,0,,
1515,A3,7829.9,,,UMBCAL,0,0,0,0,0,3.5,,,,
1515,A3,7830,,,QUEAGR,1,0,0,1,4,24.7,,,,Change Quad in DB
1515,A4,7730,,,QUEGAR,1,0,0,1,3,13.9,,,S,
1515,A4,7730.1,,,QUEGAR,0,0,0,0,0,11.1,,,,
1515,A4,7730.2,,,QUEGAR,1,1,0,1,4,16.5,,0,S,DBH at 1.3m
1515,A4,7731,,,QUEGAR,1,0,0,1,4,22.3,,,S,
1515,A4,7731.1,,,QUEGAR,1,1,0,1,4,13.4,,0,S,
1515,A4,7732,,,QUEGAR,1,0,1,1,4,15.9,,,S,
1515,A4,7732.1,,,QUEGAR,1,0,1,1,2,15.1,,,S,DBH at 1.2m
1515,A4,7733,,,QUEGAR,1,0,1,1,4,32.7,,,S,
1515,A4,7733.1,,,QUEGAR,1,0,1,1,3,24.3,,,S,
1515,A4,7734,,,QUEGAR,1,1,1,1,4,32.9,55,1,S,
