DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210416,1310,"MK,MF,MO,ROY,RBF,TT",TRILAX,,,1,V,1,V,3,V,1,V,1,V,,,1,V,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",EUPSPA,1,V,,,,,,,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",AVEBAR,,,,,1,FL,,,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",FESBRO,,,,,2,FL,,,,,,,6,FL,1,FL,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",BROHOR,,,,,1,FL,,,1,FL,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",TORARV,,,,,,,,,,,1,V,,,1,V,,,1,V,1,V,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",GERMOL,,,,,,,,,,,,,1,V,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",BRY_SP,,,,,,,6,FL,,,1,V,12,V,1,V,4,V,3,V,2,V,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",STEMED,,,,,,,1,FR,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",LYSARV,,,,,,,1,V,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",TRIMICDON,,,,,,,,,,,,,,,1,FL,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",HYPGLA,,,,,,,,,,,,,,,1,V,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",TRIWIL,,,,,,,,,1,FL,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",MELGEY,,,,,,,,,,,,,,,,,1,FL,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",TRIOLI,,,,,,,,,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",ACHMIL,,,,,,,,,,,,,,,,,,,,,,,,,
20210416,1310,"MK,MF,MO,ROY,RBF,TT",FRI_SP,,,,,,,,,,,,,,,,,,,,,,,,,FRITILARIA 
20210416,1310,"MK,MF,MO,ROY,RBF,TT",GALAPA,,,,,,,,,,,,,,,,,,,,,,,,,
