DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20210422,1340,"MF,MK,RLO",MEDPOL,,,,,,,,,,,,,,,,,,,,,,,1,FL,
20210422,1340,"MF,MK,RLO",MELTOR,1,V,,,,,1,V,1,FL,1,FL,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",MIMAUR,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",PETDUB,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",PLALAN,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",POLCAL,,,,,,,1,V,3,FL,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",SANLAC,,,,,,,,,,,,,,,1,V,3,FR,,,,,,,
20210422,1340,"MF,MK,RLO",SILMAR,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",SOLAME,,,,,,,,,,,,,,,,,,,,,2,V,,,
20210422,1340,"MF,MK,RLO",SONASP,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",STARIG,28,FL,6,V,2,V,9,V,45,FL,20,FL,3,V,60,FL,8,V,,,,,,,
20210422,1340,"MF,MK,RLO",SISBEL,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",TORARV,1,V,1,V,,,1,V,,,,,1,V,1,V,2,V,1,V,2,V,6,V,
20210422,1340,"MF,MK,RLO",TOXDIV,6,V,15,V,18,V,,,,,13,V,2,V,,,,,,,,,60,V,
20210422,1340,"MF,MK,RLO",TOXFRE,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",GALCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",EPI_SP,,,,,,,,,,,,,,,,,1,V,,,,,,,EPILOBIUM 
20210422,1340,"MF,MK,RLO",AGOGRACIL,,,,,,,,,,,,,,,,,2,V,,,,,,,SAME AS AGOSERIS IN 1349
20210422,1340,"MF,MK,RLO",UNKBRASSICA,,,,,,,,,,,,,,,,,,,1,FR,1,V,,,CAROLI
20210422,1340,"MF,MK,RLO",HYPRAD,,,,,,,,,,,,,,,4,V,,,20,V,30,V,10,V,
20210422,1340,"MF,MK,RLO",GERMOL,,,,,,,,,,,,,,,1,V,,,,,,,,,
20210422,1340,"MF,MK,RLO",BRIMIN,,,,,,,,,1,FL,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",SANCRA,1,V,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",LONHIS,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",SILLAC,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",TRISUB,,,,,,,,,,,,,,,,,,,,,1,V,,,
20210422,1340,"MF,MK,RLO",TRIHIR,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",UNKPOA,,,,,,,,,,,,,55,V,,,,,,,,,,,UNK POA WITH GIANT LIGULE
20210422,1340,"MF,MK,RLO",CARPYC,,,,,,,,,,,,,,,,,,,,,,,,,
20210422,1340,"MF,MK,RLO",LACTUCA SP,,,,,,,,,,,,,,,,,,,,,,,,,
