"Plot Title: PPW1342_10008136"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10008136, SEN S/N: 10008136)","RH, % (LGR S/N: 10008136, SEN S/N: 10008136)","Coupler Detached (LGR S/N: 10008136)","Bad Battery (LGR S/N: 10008136)","Coupler Attached (LGR S/N: 10008136)","Stopped (LGR S/N: 10008136)","End Of File (LGR S/N: 10008136)"
5555,12/31/15 06:00:00 AM,3.564,66.564,,,,,
5556,12/31/15 06:30:00 AM,3.354,66.077,,,,,
5557,12/31/15 07:00:00 AM,3.459,63.275,,,,,
5558,12/31/15 07:30:00 AM,3.327,63.931,,,,,
5559,12/31/15 08:00:00 AM,3.591,62.274,,,,,
5560,12/31/15 08:30:00 AM,4.141,59.499,,,,,
5561,12/31/15 09:00:00 AM,4.818,55.970,,,,,
5562,12/31/15 09:30:00 AM,5.231,54.946,,,,,
5563,12/31/15 10:00:00 AM,5.591,53.433,,,,,
5564,12/31/15 10:30:00 AM,6.051,56.073,,,,,
5565,12/31/15 11:00:00 AM,6.484,56.405,,,,,
5566,12/31/15 11:30:00 AM,6.331,53.988,,,,,
5567,12/31/15 12:00:00 PM,6.737,53.334,,,,,
5568,12/31/15 12:30:00 PM,7.041,52.243,,,,,
5569,12/31/15 01:00:00 PM,7.670,55.019,,,,,
5570,12/31/15 01:30:00 PM,7.720,52.191,,,,,
5571,12/31/15 02:00:00 PM,7.795,51.150,,,,,
5572,12/31/15 02:30:00 PM,8.120,48.348,,,,,
5573,12/31/15 03:00:00 PM,7.895,49.714,,,,,
5574,12/31/15 03:30:00 PM,7.645,50.465,,,,,
5575,12/31/15 04:00:00 PM,7.393,49.736,,,,,
5576,12/31/15 04:30:00 PM,7.041,47.566,,,,,
5577,12/31/15 05:00:00 PM,6.661,42.241,,,,,
5578,12/31/15 05:30:00 PM,6.458,48.218,,,,,
5579,12/31/15 06:00:00 PM,6.230,45.571,,,,,
5580,12/31/15 06:30:00 PM,5.872,48.593,,,,,
5581,12/31/15 07:00:00 PM,5.514,49.779,,,,,
5582,12/31/15 07:30:00 PM,5.411,45.528,,,,,
5583,12/31/15 08:00:00 PM,5.385,45.434,,,,,
5584,12/31/15 08:30:00 PM,4.921,49.338,,,,,
5585,12/31/15 09:00:00 PM,4.584,47.847,,,,,
5586,12/31/15 09:30:00 PM,4.584,47.515,,,,,
5587,12/31/15 10:00:00 PM,4.506,47.112,,,,,
5588,12/31/15 10:30:00 PM,4.168,48.394,,,,,
5589,12/31/15 11:00:00 PM,4.011,47.168,,,,,
5590,12/31/15 11:30:00 PM,3.985,45.894,,,,,
5591,01/01/16 12:00:00 AM,3.775,44.653,,,,,
5592,01/01/16 12:30:00 AM,3.591,44.356,,,,,
5593,01/01/16 01:00:00 AM,3.564,42.827,,,,,
5594,01/01/16 01:30:00 AM,3.009,46.856,,,,,
5595,01/01/16 02:00:00 AM,3.036,44.044,,,,,
5596,01/01/16 02:30:00 AM,2.823,46.018,,,,,
5597,01/01/16 03:00:00 AM,2.450,46.632,,,,,
5598,01/01/16 03:30:00 AM,2.370,47.283,,,,,
5599,01/01/16 04:00:00 AM,2.450,44.639,,,,,
5600,01/01/16 04:30:00 AM,2.316,45.167,,,,,
5601,01/01/16 05:00:00 AM,2.316,45.500,,,,,
5602,01/01/16 05:30:00 AM,2.396,42.229,,,,,
5603,01/01/16 06:00:00 AM,2.182,43.118,,,,,
5604,01/01/16 06:30:00 AM,1.967,46.299,,,,,
5605,01/01/16 07:00:00 AM,1.913,43.085,,,,,
5606,01/01/16 07:30:00 AM,1.697,45.481,,,,,
5607,01/01/16 08:00:00 AM,2.289,45.436,,,,,
5608,01/01/16 08:30:00 AM,2.770,42.212,,,,,
5609,01/01/16 09:00:00 AM,3.485,41.561,,,,,
5610,01/01/16 09:30:00 AM,3.670,43.543,,,,,
5611,01/01/16 10:00:00 AM,4.324,40.733,,,,,
5612,01/01/16 10:30:00 AM,4.714,47.683,,,,,
5613,01/01/16 11:00:00 AM,5.488,42.072,,,,,
5614,01/01/16 11:30:00 AM,5.898,43.753,,,,,
5615,01/01/16 12:00:00 PM,6.000,43.765,,,,,
5616,01/01/16 12:30:00 PM,6.000,45.603,,,,,
5617,01/01/16 01:00:00 PM,6.306,44.846,,,,,
5618,01/01/16 01:30:00 PM,6.331,44.819,,,,,
5619,01/01/16 02:00:00 PM,6.255,44.656,,,,,
5620,01/01/16 02:30:00 PM,6.408,43.815,,,,,
5621,01/01/16 03:00:00 PM,6.204,45.292,,,,,
5622,01/01/16 03:30:00 PM,5.745,50.682,,,,,
5623,01/01/16 04:00:00 PM,5.642,45.802,,,,,
5624,01/01/16 04:30:00 PM,5.385,44.640,,,,,
5625,01/01/16 05:00:00 PM,4.688,48.223,,,,,
5626,01/01/16 05:30:00 PM,4.376,49.323,,,,,
5627,01/01/16 06:00:00 PM,4.141,47.306,,,,,
5628,01/01/16 06:30:00 PM,4.037,48.015,,,,,
5629,01/01/16 07:00:00 PM,3.591,48.196,,,,,
5630,01/01/16 07:30:00 PM,3.512,47.705,,,,,
5631,01/01/16 08:00:00 PM,3.354,48.824,,,,,
5632,01/01/16 08:30:00 PM,3.301,49.116,,,,,
5633,01/01/16 09:00:00 PM,2.983,51.246,,,,,
5634,01/01/16 09:30:00 PM,2.850,49.919,,,,,
5635,01/01/16 10:00:00 PM,3.063,49.651,,,,,
5636,01/01/16 10:30:00 PM,3.433,49.284,,,,,
5637,01/01/16 11:00:00 PM,3.722,45.861,,,,,
5638,01/01/16 11:30:00 PM,3.880,45.517,,,,,
5639,01/02/16 12:00:00 AM,4.089,43.410,,,,,
5640,01/02/16 12:30:00 AM,4.037,45.051,,,,,
5641,01/02/16 01:00:00 AM,4.141,45.914,,,,,
5642,01/02/16 01:30:00 AM,4.168,45.705,,,,,
5643,01/02/16 02:00:00 AM,4.037,48.647,,,,,
5644,01/02/16 02:30:00 AM,4.063,49.699,,,,,
5645,01/02/16 03:00:00 AM,4.011,50.111,,,,,
5646,01/02/16 03:30:00 AM,3.854,53.354,,,,,
5647,01/02/16 04:00:00 AM,3.854,54.972,,,,,
5648,01/02/16 04:30:00 AM,3.854,55.353,,,,,
5649,01/02/16 05:00:00 AM,3.906,58.246,,,,,
5650,01/02/16 05:30:00 AM,3.985,60.193,,,,,
5651,01/02/16 06:00:00 AM,4.037,59.481,,,,,
5652,01/02/16 06:30:00 AM,4.089,60.900,,,,,
5653,01/02/16 07:00:00 AM,4.194,60.314,,,,,
5654,01/02/16 07:30:00 AM,4.246,61.156,,,,,
5655,01/02/16 08:00:00 AM,4.454,61.794,,,,,
5656,01/02/16 08:30:00 AM,4.610,64.216,,,,,
5657,01/02/16 09:00:00 AM,4.844,62.089,,,,,
5658,01/02/16 09:30:00 AM,5.154,62.744,,,,,
5659,01/02/16 10:00:00 AM,5.437,63.508,,,,,
5660,01/02/16 10:30:00 AM,5.591,63.963,,,,,
5661,01/02/16 11:00:00 AM,6.051,67.756,,,,,
5662,01/02/16 11:30:00 AM,6.357,62.809,,,,,
5663,01/02/16 12:00:00 PM,7.041,61.369,,,,,
5664,01/02/16 12:30:00 PM,7.217,61.196,,,,,
5665,01/02/16 01:00:00 PM,7.569,61.342,,,,,
5666,01/02/16 01:30:00 PM,8.170,60.658,,,,,
5667,01/02/16 02:00:00 PM,7.845,60.487,,,,,
5668,01/02/16 02:30:00 PM,7.720,60.204,,,,,
5669,01/02/16 03:00:00 PM,7.720,59.416,,,,,
5670,01/02/16 03:30:00 PM,7.569,58.485,,,,,
5671,01/02/16 04:00:00 PM,7.419,59.221,,,,,
5672,01/02/16 04:30:00 PM,7.217,59.189,,,,,
5673,01/02/16 05:00:00 PM,7.116,58.354,,,,,
5674,01/02/16 05:30:00 PM,6.864,59.102,,,,,
5675,01/02/16 06:00:00 PM,6.763,58.297,,,,,
5676,01/02/16 06:30:00 PM,6.509,59.161,,,,,
5677,01/02/16 07:00:00 PM,6.484,58.048,,,,,
5678,01/02/16 07:30:00 PM,6.408,58.707,,,,,
5679,01/02/16 08:00:00 PM,6.484,57.931,,,,,
5680,01/02/16 08:30:00 PM,6.509,58.344,,,,,
5681,01/02/16 09:00:00 PM,6.509,56.967,,,,,
5682,01/02/16 09:30:00 PM,6.661,56.138,,,,,
5683,01/02/16 10:00:00 PM,6.839,55.338,,,,,
5684,01/02/16 10:30:00 PM,6.484,57.638,,,,,
5685,01/02/16 11:00:00 PM,6.560,56.652,,,,,
5686,01/02/16 11:30:00 PM,6.509,56.350,,,,,
5687,01/03/16 12:00:00 AM,6.357,56.267,,,,,
5688,01/03/16 12:30:00 AM,6.864,53.710,,,,,
5689,01/03/16 01:00:00 AM,6.763,53.933,,,,,
5690,01/03/16 01:30:00 AM,6.763,54.616,,,,,
5691,01/03/16 02:00:00 AM,7.015,55.246,,,,,
5692,01/03/16 02:30:00 AM,6.788,57.011,,,,,
5693,01/03/16 03:00:00 AM,6.737,56.591,,,,,
5694,01/03/16 03:30:00 AM,6.611,57.570,,,,,
5695,01/03/16 04:00:00 AM,6.611,58.799,,,,,
5696,01/03/16 04:30:00 AM,6.560,59.140,,,,,
5697,01/03/16 05:00:00 AM,6.687,59.743,,,,,
5698,01/03/16 05:30:00 AM,6.813,58.305,,,,,
5699,01/03/16 06:00:00 AM,6.687,59.365,,,,,
5700,01/03/16 06:30:00 AM,6.357,60.501,,,,,
5701,01/03/16 07:00:00 AM,6.509,59.685,,,,,
5702,01/03/16 07:30:00 AM,5.821,71.230,,,,,
5703,01/03/16 08:00:00 AM,5.642,72.327,,,,,
5704,01/03/16 08:30:00 AM,6.255,69.924,,,,,
5705,01/03/16 09:00:00 AM,5.745,77.151,,,,,
5706,01/03/16 09:30:00 AM,5.308,84.146,,,,,
5707,01/03/16 10:00:00 AM,5.488,83.717,,,,,
5708,01/03/16 10:30:00 AM,4.818,92.514,,,,,
5709,01/03/16 11:00:00 AM,4.844,93.569,,,,,
5710,01/03/16 11:30:00 AM,4.818,94.010,,,,,
5711,01/03/16 12:00:00 PM,5.360,91.777,,,,,
5712,01/03/16 12:30:00 PM,5.719,92.901,,,,,
5713,01/03/16 01:00:00 PM,6.102,91.034,,,,,
5714,01/03/16 01:30:00 PM,6.813,83.264,,,,,
5715,01/03/16 02:00:00 PM,7.343,80.754,,,,,
5716,01/03/16 02:30:00 PM,7.645,79.047,,,,,
5717,01/03/16 03:00:00 PM,7.945,76.396,,,,,
5718,01/03/16 03:30:00 PM,7.870,76.325,,,,,
5719,01/03/16 04:00:00 PM,7.645,75.731,,,,,
5720,01/03/16 04:30:00 PM,7.820,72.097,,,,,
5721,01/03/16 05:00:00 PM,7.895,69.679,,,,,
5722,01/03/16 05:30:00 PM,7.469,73.274,,,,,
5723,01/03/16 06:00:00 PM,7.469,71.331,,,,,
5724,01/03/16 06:30:00 PM,7.720,68.350,,,,,
5725,01/03/16 07:00:00 PM,7.720,67.700,,,,,
5726,01/03/16 07:30:00 PM,7.845,66.901,,,,,
5727,01/03/16 08:00:00 PM,7.920,66.517,,,,,
5728,01/03/16 08:30:00 PM,8.070,63.480,,,,,
5729,01/03/16 09:00:00 PM,8.444,60.470,,,,,
5730,01/03/16 09:30:00 PM,8.444,62.244,,,,,
5731,01/03/16 10:00:00 PM,7.695,68.797,,,,,
5732,01/03/16 10:30:00 PM,7.091,74.327,,,,,
5733,01/03/16 11:00:00 PM,6.712,76.571,,,,,
5734,01/03/16 11:30:00 PM,5.770,88.861,,,,,
5735,01/04/16 12:00:00 AM,6.102,85.950,,,,,
5736,01/04/16 12:30:00 AM,5.462,90.185,,,,,
5737,01/04/16 01:00:00 AM,5.719,88.489,,,,,
5738,01/04/16 01:30:00 AM,5.898,87.660,,,,,
5739,01/04/16 02:00:00 AM,5.949,91.248,,,,,
5740,01/04/16 02:30:00 AM,5.924,95.349,,,,,
5741,01/04/16 03:00:00 AM,6.051,96.816,,,,,
5742,01/04/16 03:30:00 AM,5.949,96.665,,,,,
5743,01/04/16 04:00:00 AM,6.204,92.802,,,,,
5744,01/04/16 04:30:00 AM,6.560,90.948,,,,,
5745,01/04/16 05:00:00 AM,6.509,91.087,,,,,
5746,01/04/16 05:30:00 AM,6.179,91.813,,,,,
5747,01/04/16 06:00:00 AM,6.128,90.710,,,,,
5748,01/04/16 06:30:00 AM,5.693,93.995,,,,,
5749,01/04/16 07:00:00 AM,5.668,95.775,,,,,
5750,01/04/16 07:30:00 AM,5.745,97.272,,,,,
5751,01/04/16 08:00:00 AM,5.437,98.481,,,,,
5752,01/04/16 08:30:00 AM,5.437,98.991,,,,,
5753,01/04/16 09:00:00 AM,5.488,99.248,,,,,
5754,01/04/16 09:30:00 AM,5.821,99.730,,,,,
5755,01/04/16 10:00:00 AM,5.975,99.774,,,,,
5756,01/04/16 10:30:00 AM,6.382,100.000,,,,,
5757,01/04/16 11:00:00 AM,6.965,100.000,,,,,
5758,01/04/16 11:30:00 AM,7.217,100.000,,,,,
5759,01/04/16 12:00:00 PM,7.419,100.000,,,,,
5760,01/04/16 12:30:00 PM,7.619,100.000,,,,,
5761,01/04/16 01:00:00 PM,7.995,100.000,,,,,
5762,01/04/16 01:30:00 PM,8.792,100.000,,,,,
5763,01/04/16 02:00:00 PM,9.015,100.000,,,,,
5764,01/04/16 02:30:00 PM,8.965,100.000,,,,,
5765,01/04/16 03:00:00 PM,9.040,100.000,,,,,
5766,01/04/16 03:30:00 PM,8.916,100.000,,,,,
5767,01/04/16 04:00:00 PM,8.941,100.000,,,,,
5768,01/04/16 04:30:00 PM,8.817,100.000,,,,,
5769,01/04/16 05:00:00 PM,8.618,100.000,,,,,
5770,01/04/16 05:30:00 PM,8.245,100.000,,,,,
5771,01/04/16 06:00:00 PM,8.319,100.000,,,,,
5772,01/04/16 06:30:00 PM,8.195,100.000,,,,,
5773,01/04/16 07:00:00 PM,8.070,100.000,,,,,
5774,01/04/16 07:30:00 PM,8.419,100.000,,,,,
5775,01/04/16 08:00:00 PM,8.767,100.000,,,,,
5776,01/04/16 08:30:00 PM,8.742,100.000,,,,,
5777,01/04/16 09:00:00 PM,8.519,100.000,,,,,
5778,01/04/16 09:30:00 PM,8.792,100.000,,,,,
5779,01/04/16 10:00:00 PM,8.543,100.000,,,,,
5780,01/04/16 10:30:00 PM,9.089,100.000,,,,,
5781,01/04/16 11:00:00 PM,9.163,100.000,,,,,
5782,01/04/16 11:30:00 PM,9.114,100.000,,,,,
5783,01/05/16 12:00:00 AM,9.064,100.000,,,,,
5784,01/05/16 12:30:00 AM,8.965,100.000,,,,,
5785,01/05/16 01:00:00 AM,8.817,100.000,,,,,
5786,01/05/16 01:30:00 AM,8.618,100.000,,,,,
5787,01/05/16 02:00:00 AM,8.742,100.000,,,,,
5788,01/05/16 02:30:00 AM,8.891,100.000,,,,,
5789,01/05/16 03:00:00 AM,8.717,100.000,,,,,
5790,01/05/16 03:30:00 AM,8.469,100.000,,,,,
5791,01/05/16 04:00:00 AM,8.693,100.000,,,,,
5792,01/05/16 04:30:00 AM,9.040,100.000,,,,,
5793,01/05/16 05:00:00 AM,9.213,100.000,,,,,
5794,01/05/16 05:30:00 AM,9.163,100.000,,,,,
5795,01/05/16 06:00:00 AM,9.040,100.000,,,,,
5796,01/05/16 06:30:00 AM,8.916,100.000,,,,,
5797,01/05/16 07:00:00 AM,8.717,100.000,,,,,
5798,01/05/16 07:30:00 AM,8.668,100.000,,,,,
5799,01/05/16 08:00:00 AM,8.568,100.000,,,,,
5800,01/05/16 08:30:00 AM,8.593,100.000,,,,,
5801,01/05/16 09:00:00 AM,8.891,100.000,,,,,
5802,01/05/16 09:30:00 AM,8.618,100.000,,,,,
5803,01/05/16 10:00:00 AM,8.519,100.000,,,,,
5804,01/05/16 10:30:00 AM,7.795,100.000,,,,,
5805,01/05/16 11:00:00 AM,7.945,100.000,,,,,
5806,01/05/16 11:30:00 AM,7.795,100.000,,,,,
5807,01/05/16 12:00:00 PM,7.720,100.000,,,,,
5808,01/05/16 12:30:00 PM,7.594,100.000,,,,,
5809,01/05/16 01:00:00 PM,7.594,100.000,,,,,
5810,01/05/16 01:30:00 PM,7.569,100.000,,,,,
5811,01/05/16 02:00:00 PM,7.670,100.000,,,,,
5812,01/05/16 02:30:00 PM,7.645,100.000,,,,,
5813,01/05/16 03:00:00 PM,7.745,100.000,,,,,
5814,01/05/16 03:30:00 PM,7.920,100.000,,,,,
5815,01/05/16 04:00:00 PM,7.945,100.000,,,,,
5816,01/05/16 04:30:00 PM,7.920,100.000,,,,,
5817,01/05/16 05:00:00 PM,7.845,100.000,,,,,
5818,01/05/16 05:30:00 PM,7.645,100.000,,,,,
5819,01/05/16 06:00:00 PM,7.544,100.000,,,,,
5820,01/05/16 06:30:00 PM,7.619,100.000,,,,,
5821,01/05/16 07:00:00 PM,7.419,100.000,,,,,
5822,01/05/16 07:30:00 PM,7.318,100.000,,,,,
5823,01/05/16 08:00:00 PM,7.192,100.000,,,,,
5824,01/05/16 08:30:00 PM,7.167,100.000,,,,,
5825,01/05/16 09:00:00 PM,7.268,100.000,,,,,
5826,01/05/16 09:30:00 PM,7.444,100.000,,,,,
5827,01/05/16 10:00:00 PM,7.268,100.000,,,,,
5828,01/05/16 10:30:00 PM,7.494,100.000,,,,,
5829,01/05/16 11:00:00 PM,7.469,100.000,,,,,
5830,01/05/16 11:30:00 PM,7.368,100.000,,,,,
5831,01/06/16 12:00:00 AM,7.343,100.000,,,,,
5832,01/06/16 12:30:00 AM,7.318,100.000,,,,,
5833,01/06/16 01:00:00 AM,7.343,100.000,,,,,
5834,01/06/16 01:30:00 AM,7.368,100.000,,,,,
5835,01/06/16 02:00:00 AM,7.343,100.000,,,,,
5836,01/06/16 02:30:00 AM,7.167,100.000,,,,,
5837,01/06/16 03:00:00 AM,7.041,100.000,,,,,
5838,01/06/16 03:30:00 AM,6.940,100.000,,,,,
5839,01/06/16 04:00:00 AM,6.864,100.000,,,,,
5840,01/06/16 04:30:00 AM,6.611,100.000,,,,,
5841,01/06/16 05:00:00 AM,6.585,100.000,,,,,
5842,01/06/16 05:30:00 AM,6.255,100.000,,,,,
5843,01/06/16 06:00:00 AM,5.821,100.000,,,,,
5844,01/06/16 06:30:00 AM,5.462,100.000,,,,,
5845,01/06/16 07:00:00 AM,5.102,100.000,,,,,
5846,01/06/16 07:30:00 AM,5.334,100.000,,,,,
5847,01/06/16 08:00:00 AM,5.693,100.000,,,,,
5848,01/06/16 08:30:00 AM,5.745,100.000,,,,,
5849,01/06/16 09:00:00 AM,6.000,100.000,,,,,
5850,01/06/16 09:30:00 AM,6.255,100.000,,,,,
5851,01/06/16 10:00:00 AM,6.357,100.000,,,,,
5852,01/06/16 10:30:00 AM,6.331,100.000,,,,,
5853,01/06/16 11:00:00 AM,6.433,100.000,,,,,
5854,01/06/16 11:30:00 AM,6.382,100.000,,,,,
5855,01/06/16 12:00:00 PM,6.408,100.000,,,,,
5856,01/06/16 12:30:00 PM,6.153,100.000,,,,,
5857,01/06/16 01:00:00 PM,5.898,100.000,,,,,
5858,01/06/16 01:30:00 PM,5.616,100.000,,,,,
5859,01/06/16 02:00:00 PM,5.693,100.000,,,,,
5860,01/06/16 02:30:00 PM,5.975,100.000,,,,,
5861,01/06/16 03:00:00 PM,5.847,100.000,,,,,
5862,01/06/16 03:30:00 PM,5.898,100.000,,,,,
5863,01/06/16 04:00:00 PM,5.745,100.000,,,,,
5864,01/06/16 04:30:00 PM,5.591,100.000,,,,,
5865,01/06/16 05:00:00 PM,5.462,100.000,,,,,
5866,01/06/16 05:30:00 PM,5.437,100.000,,,,,
5867,01/06/16 06:00:00 PM,5.385,100.000,,,,,
5868,01/06/16 06:30:00 PM,5.334,100.000,,,,,
5869,01/06/16 07:00:00 PM,5.231,100.000,,,,,
5870,01/06/16 07:30:00 PM,5.411,100.000,,,,,
5871,01/06/16 08:00:00 PM,5.334,100.000,,,,,
5872,01/06/16 08:30:00 PM,5.024,100.000,,,,,
5873,01/06/16 09:00:00 PM,4.999,100.000,,,,,
5874,01/06/16 09:30:00 PM,5.024,100.000,,,,,
5875,01/06/16 10:00:00 PM,4.973,100.000,,,,,
5876,01/06/16 10:30:00 PM,4.792,100.000,,,,,
5877,01/06/16 11:00:00 PM,4.454,100.000,,,,,
5878,01/06/16 11:30:00 PM,4.402,100.000,,,,,
5879,01/07/16 12:00:00 AM,4.636,100.000,,,,,
5880,01/07/16 12:30:00 AM,4.792,100.000,,,,,
5881,01/07/16 01:00:00 AM,4.869,100.000,,,,,
5882,01/07/16 01:30:00 AM,4.947,100.000,,,,,
5883,01/07/16 02:00:00 AM,4.999,100.000,,,,,
5884,01/07/16 02:30:00 AM,4.999,100.000,,,,,
5885,01/07/16 03:00:00 AM,4.921,100.000,,,,,
5886,01/07/16 03:30:00 AM,4.818,100.000,,,,,
5887,01/07/16 04:00:00 AM,4.792,100.000,,,,,
5888,01/07/16 04:30:00 AM,4.844,100.000,,,,,
5889,01/07/16 05:00:00 AM,4.818,100.000,,,,,
5890,01/07/16 05:30:00 AM,4.766,100.000,,,,,
5891,01/07/16 06:00:00 AM,4.714,100.000,,,,,
5892,01/07/16 06:30:00 AM,4.714,100.000,,,,,
5893,01/07/16 07:00:00 AM,4.688,100.000,,,,,
5894,01/07/16 07:30:00 AM,4.688,100.000,,,,,
5895,01/07/16 08:00:00 AM,4.947,100.000,,,,,
5896,01/07/16 08:30:00 AM,5.360,100.000,,,,,
5897,01/07/16 09:00:00 AM,5.282,100.000,,,,,
5898,01/07/16 09:30:00 AM,5.385,100.000,,,,,
5899,01/07/16 10:00:00 AM,6.000,100.000,,,,,
5900,01/07/16 10:30:00 AM,6.509,100.000,,,,,
5901,01/07/16 11:00:00 AM,6.965,100.000,,,,,
5902,01/07/16 11:30:00 AM,7.318,100.000,,,,,
5903,01/07/16 12:00:00 PM,7.091,100.000,,,,,
5904,01/07/16 12:30:00 PM,6.864,100.000,,,,,
5905,01/07/16 01:00:00 PM,7.066,100.000,,,,,
5906,01/07/16 01:30:00 PM,7.368,99.927,,,,,
5907,01/07/16 02:00:00 PM,7.268,99.313,,,,,
5908,01/07/16 02:30:00 PM,7.795,99.999,,,,,
5909,01/07/16 03:00:00 PM,7.268,98.603,,,,,
5910,01/07/16 03:30:00 PM,7.569,99.154,,,,,
5911,01/07/16 04:00:00 PM,7.569,98.614,,,,,
5912,01/07/16 04:30:00 PM,7.619,96.951,,,,,
5913,01/07/16 05:00:00 PM,7.293,96.415,,,,,
5914,01/07/16 05:30:00 PM,7.167,97.814,,,,,
5915,01/07/16 06:00:00 PM,7.116,97.898,,,,,
5916,01/07/16 06:30:00 PM,6.839,98.557,,,,,
5917,01/07/16 07:00:00 PM,6.712,98.668,,,,,
5918,01/07/16 07:30:00 PM,6.560,98.967,,,,,
5919,01/07/16 08:00:00 PM,6.331,99.875,,,,,
5920,01/07/16 08:30:00 PM,6.102,100.000,,,,,
5921,01/07/16 09:00:00 PM,6.000,100.000,,,,,
5922,01/07/16 09:30:00 PM,6.000,100.000,,,,,
5923,01/07/16 10:00:00 PM,5.975,100.000,,,,,
5924,01/07/16 10:30:00 PM,5.796,100.000,,,,,
5925,01/07/16 11:00:00 PM,5.693,100.000,,,,,
5926,01/07/16 11:30:00 PM,5.745,100.000,,,,,
5927,01/08/16 12:00:00 AM,5.872,100.000,,,,,
5928,01/08/16 12:30:00 AM,5.898,100.000,,,,,
5929,01/08/16 01:00:00 AM,5.796,100.000,,,,,
5930,01/08/16 01:30:00 AM,5.872,100.000,,,,,
5931,01/08/16 02:00:00 AM,5.975,100.000,,,,,
5932,01/08/16 02:30:00 AM,5.616,100.000,,,,,
5933,01/08/16 03:00:00 AM,5.616,100.000,,,,,
5934,01/08/16 03:30:00 AM,5.642,100.000,,,,,
5935,01/08/16 04:00:00 AM,5.745,100.000,,,,,
5936,01/08/16 04:30:00 AM,5.437,100.000,,,,,
5937,01/08/16 05:00:00 AM,5.488,100.000,,,,,
5938,01/08/16 05:30:00 AM,5.462,100.000,,,,,
5939,01/08/16 06:00:00 AM,5.796,100.000,,,,,
5940,01/08/16 06:30:00 AM,5.745,99.320,,,,,
5941,01/08/16 07:00:00 AM,5.308,99.874,,,,,
5942,01/08/16 07:30:00 AM,5.411,98.668,,,,,
5943,01/08/16 08:00:00 AM,5.360,96.872,,,,,
5944,01/08/16 08:30:00 AM,5.154,97.402,,,,,
5945,01/08/16 09:00:00 AM,5.437,97.187,,,,,
5946,01/08/16 09:30:00 AM,5.949,97.329,,,,,
5947,01/08/16 10:00:00 AM,6.255,96.626,,,,,
5948,01/08/16 10:30:00 AM,6.788,96.129,,,,,
5949,01/08/16 11:00:00 AM,7.091,94.892,,,,,
5950,01/08/16 11:30:00 AM,6.914,95.716,,,,,
5951,01/08/16 12:00:00 PM,7.192,95.767,,,,,
5952,01/08/16 12:30:00 PM,6.788,98.592,,,,,
5953,01/08/16 01:00:00 PM,7.116,98.953,,,,,
5954,01/08/16 01:30:00 PM,7.217,98.000,,,,,
5955,01/08/16 02:00:00 PM,7.469,97.206,,,,,
5956,01/08/16 02:30:00 PM,7.469,96.909,,,,,
5957,01/08/16 03:00:00 PM,7.293,98.045,,,,,
5958,01/08/16 03:30:00 PM,7.167,98.698,,,,,
5959,01/08/16 04:00:00 PM,7.066,98.792,,,,,
5960,01/08/16 04:30:00 PM,7.015,97.870,,,,,
5961,01/08/16 05:00:00 PM,6.914,96.014,,,,,
5962,01/08/16 05:30:00 PM,6.737,96.264,,,,,
5963,01/08/16 06:00:00 PM,6.535,96.678,,,,,
5964,01/08/16 06:30:00 PM,6.433,97.905,,,,,
5965,01/08/16 07:00:00 PM,6.509,98.465,,,,,
5966,01/08/16 07:30:00 PM,6.458,98.890,,,,,
5967,01/08/16 08:00:00 PM,6.281,99.472,,,,,
5968,01/08/16 08:30:00 PM,6.077,100.000,,,,,
5969,01/08/16 09:00:00 PM,5.949,100.000,,,,,
5970,01/08/16 09:30:00 PM,5.796,100.000,,,,,
5971,01/08/16 10:00:00 PM,5.796,100.000,,,,,
5972,01/08/16 10:30:00 PM,5.693,100.000,,,,,
5973,01/08/16 11:00:00 PM,5.642,100.000,,,,,
5974,01/08/16 11:30:00 PM,5.488,100.000,,,,,
5975,01/09/16 12:00:00 AM,5.360,100.000,,,,,
5976,01/09/16 12:30:00 AM,5.514,100.000,,,,,
5977,01/09/16 01:00:00 AM,5.591,100.000,,,,,
5978,01/09/16 01:30:00 AM,5.719,100.000,,,,,
5979,01/09/16 02:00:00 AM,5.770,100.000,,,,,
5980,01/09/16 02:30:00 AM,5.898,100.000,,,,,
5981,01/09/16 03:00:00 AM,5.719,100.000,,,,,
5982,01/09/16 03:30:00 AM,5.642,100.000,,,,,
5983,01/09/16 04:00:00 AM,5.642,100.000,,,,,
5984,01/09/16 04:30:00 AM,5.642,100.000,,,,,
5985,01/09/16 05:00:00 AM,5.668,100.000,,,,,
5986,01/09/16 05:30:00 AM,5.693,100.000,,,,,
5987,01/09/16 06:00:00 AM,5.693,100.000,,,,,
5988,01/09/16 06:30:00 AM,5.693,100.000,,,,,
5989,01/09/16 07:00:00 AM,5.719,100.000,,,,,
5990,01/09/16 07:30:00 AM,5.745,100.000,,,,,
5991,01/09/16 08:00:00 AM,5.668,100.000,,,,,
5992,01/09/16 08:30:00 AM,5.693,100.000,,,,,
5993,01/09/16 09:00:00 AM,5.745,100.000,,,,,
5994,01/09/16 09:30:00 AM,6.000,100.000,,,,,
5995,01/09/16 10:00:00 AM,6.306,100.000,,,,,
5996,01/09/16 10:30:00 AM,6.357,100.000,,,,,
5997,01/09/16 11:00:00 AM,6.408,100.000,,,,,
5998,01/09/16 11:30:00 AM,6.535,100.000,,,,,
5999,01/09/16 12:00:00 PM,6.560,100.000,,,,,
