"Plot Title: PPW1348_10319259"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319259, SEN S/N: 10319259)","RH, % (LGR S/N: 10319259, SEN S/N: 10319259)","Coupler Detached (LGR S/N: 10319259)","Bad Battery (LGR S/N: 10319259)","Good Battery (LGR S/N: 10319259)","End Of File (LGR S/N: 10319259)"
471,06/03/13 07:00:00 PM,18.343,59.729,,,,
472,06/03/13 07:30:00 PM,16.606,65.288,,,,
473,06/03/13 08:00:00 PM,14.218,73.337,,,,
474,06/03/13 08:30:00 PM,12.968,78.451,,,,
475,06/03/13 09:00:00 PM,11.929,82.647,,,,
476,06/03/13 09:30:00 PM,11.175,86.404,,,,
477,06/03/13 10:00:00 PM,10.907,88.840,,,,
478,06/03/13 10:30:00 PM,11.273,88.485,,,,
479,06/03/13 11:00:00 PM,11.224,89.128,,,,
480,06/03/13 11:30:00 PM,11.224,89.598,,,,
481,06/04/13 12:00:00 AM,11.175,90.238,,,,
482,06/04/13 12:30:00 AM,11.175,90.783,,,,
483,06/04/13 01:00:00 AM,11.175,90.887,,,,
484,06/04/13 01:30:00 AM,11.029,91.420,,,,
485,06/04/13 02:00:00 AM,10.980,91.795,,,,
486,06/04/13 02:30:00 AM,11.029,92.040,,,,
487,06/04/13 03:00:00 AM,11.151,91.606,,,,
488,06/04/13 03:30:00 AM,10.932,92.272,,,,
489,06/04/13 04:00:00 AM,10.907,92.575,,,,
490,06/04/13 04:30:00 AM,11.053,92.715,,,,
491,06/04/13 05:00:00 AM,11.005,92.857,,,,
492,06/04/13 05:30:00 AM,11.053,92.972,,,,
493,06/04/13 06:00:00 AM,11.029,93.017,,,,
494,06/04/13 06:30:00 AM,11.029,93.068,,,,
495,06/04/13 07:00:00 AM,11.053,92.946,,,,
496,06/04/13 07:30:00 AM,11.224,92.656,,,,
497,06/04/13 08:00:00 AM,11.370,91.092,,,,
498,06/04/13 08:30:00 AM,11.637,90.327,,,,
499,06/04/13 09:00:00 AM,11.856,88.916,,,,
500,06/04/13 09:30:00 AM,12.171,87.225,,,,
501,06/04/13 10:00:00 AM,12.243,87.640,,,,
502,06/04/13 10:30:00 AM,12.775,86.546,,,,
503,06/04/13 11:00:00 AM,13.546,82.633,,,,
504,06/04/13 11:30:00 AM,14.625,78.443,,,,
505,06/04/13 12:00:00 PM,15.318,73.612,,,,
506,06/04/13 12:30:00 PM,16.606,70.134,,,,
507,06/04/13 01:00:00 PM,18.176,64.019,,,,
508,06/04/13 01:30:00 PM,19.270,59.634,,,,
509,06/04/13 02:00:00 PM,19.341,59.220,,,,
510,06/04/13 02:30:00 PM,19.888,59.306,,,,
511,06/04/13 03:00:00 PM,20.650,56.578,,,,
512,06/04/13 03:30:00 PM,20.103,57.049,,,,
513,06/04/13 04:00:00 PM,19.936,57.819,,,,
514,06/04/13 04:30:00 PM,19.865,57.380,,,,
515,06/04/13 05:00:00 PM,19.722,59.189,,,,
516,06/04/13 05:30:00 PM,19.365,60.043,,,,
517,06/04/13 06:00:00 PM,18.652,62.218,,,,
518,06/04/13 06:30:00 PM,17.891,64.001,,,,
519,06/04/13 07:00:00 PM,16.534,68.030,,,,
520,06/04/13 07:30:00 PM,15.223,73.024,,,,
521,06/04/13 08:00:00 PM,13.353,80.680,,,,
522,06/04/13 08:30:00 PM,12.437,84.030,,,,
523,06/04/13 09:00:00 PM,12.001,86.681,,,,
524,06/04/13 09:30:00 PM,11.880,87.023,,,,
525,06/04/13 10:00:00 PM,11.613,88.410,,,,
526,06/04/13 10:30:00 PM,11.370,89.556,,,,
527,06/04/13 11:00:00 PM,11.248,90.100,,,,
528,06/04/13 11:30:00 PM,11.053,91.478,,,,
529,06/05/13 12:00:00 AM,11.029,91.833,,,,
530,06/05/13 12:30:00 AM,10.956,92.613,,,,
531,06/05/13 01:00:00 AM,10.858,93.332,,,,
532,06/05/13 01:30:00 AM,10.638,94.092,,,,
533,06/05/13 02:00:00 AM,10.492,95.272,,,,
534,06/05/13 02:30:00 AM,10.443,95.461,,,,
535,06/05/13 03:00:00 AM,10.345,96.545,,,,
536,06/05/13 03:30:00 AM,10.296,97.209,,,,
537,06/05/13 04:00:00 AM,10.222,98.113,,,,
538,06/05/13 04:30:00 AM,10.222,98.238,,,,
539,06/05/13 05:00:00 AM,10.149,98.292,,,,
540,06/05/13 05:30:00 AM,10.051,98.539,,,,
541,06/05/13 06:00:00 AM,10.051,98.862,,,,
542,06/05/13 06:30:00 AM,-31.772,87.489,,,,
543,06/05/13 07:00:00 AM,-31.772,87.532,,,,
544,06/05/13 07:30:00 AM,-31.845,86.996,,,,
545,06/05/13 08:00:00 AM,-29.655,87.799,,,,
546,06/05/13 08:30:00 AM,-31.624,86.929,,,,
547,06/05/13 09:00:00 AM,-29.587,85.483,,,,
548,06/05/13 09:30:00 AM,-23.515,85.221,,,,
549,06/05/13 10:00:00 AM,-22.937,85.737,,,,
550,06/05/13 10:30:00 AM,-0.339,86.806,,,,
551,06/05/13 11:00:00 AM,14.218,86.809,,,,
552,06/05/13 11:30:00 AM,15.318,80.587,,,,
553,06/05/13 12:00:00 PM,17.463,72.748,,,,
554,06/05/13 12:30:00 PM,19.270,66.228,,,,
555,06/05/13 01:00:00 PM,20.913,59.620,,,,
556,06/05/13 01:30:00 PM,22.537,53.940,,,,
557,06/05/13 02:00:00 PM,23.930,50.164,,,,
558,06/05/13 02:30:00 PM,24.195,49.086,,,,
559,06/05/13 03:00:00 PM,24.339,47.314,,,,
560,06/05/13 03:30:00 PM,24.363,48.277,,,,
561,06/05/13 04:00:00 PM,23.785,49.064,,,,
562,06/05/13 04:30:00 PM,23.424,49.590,,,,
563,06/05/13 05:00:00 PM,22.633,51.066,,,,
564,06/05/13 05:30:00 PM,21.819,53.307,,,,
565,06/05/13 06:00:00 PM,20.365,55.950,,,,
566,06/05/13 06:30:00 PM,19.008,60.832,,,,
567,06/05/13 07:00:00 PM,17.748,64.392,,,,
568,06/05/13 07:30:00 PM,-0.283,66.434,,,,
569,06/05/13 08:00:00 PM,-0.171,73.213,,,,
570,06/05/13 08:30:00 PM,-0.367,78.451,,,,
571,06/05/13 09:00:00 PM,-20.451,78.315,,,,
572,06/05/13 09:30:00 PM,-23.409,81.661,,,,
573,06/05/13 10:00:00 PM,-23.462,85.507,,,,
574,06/05/13 10:30:00 PM,-28.340,91.793,,,,
575,06/05/13 11:00:00 PM,-29.587,96.280,,,,
576,06/05/13 11:30:00 PM,-31.551,99.843,,,,
577,06/06/13 12:00:00 AM,-31.845,100.000,,,,
578,06/06/13 12:30:00 AM,-29.655,100.000,,,,
579,06/06/13 01:00:00 AM,-30.690,100.000,,,,
580,06/06/13 01:30:00 AM,-31.845,100.000,,,,
581,06/06/13 02:00:00 AM,-31.261,100.000,,,,
582,06/06/13 02:30:00 AM,-31.845,100.000,,,,
583,06/06/13 03:00:00 AM,-44.736,97.924,,,,
584,06/06/13 03:30:00 AM,-45.988,97.501,,,,
585,06/06/13 04:00:00 AM,-48.931,96.508,,,,
586,06/06/13 04:30:00 AM,-48.436,96.675,,,,
587,06/06/13 05:00:00 AM,-48.436,96.675,,,,
588,06/06/13 05:30:00 AM,-48.931,96.508,,,,
589,06/06/13 06:00:00 AM,-48.931,96.508,,,,
590,06/06/13 06:30:00 AM,-52.015,95.467,,,,
591,06/06/13 07:00:00 AM,-48.436,96.675,,,,
592,06/06/13 07:30:00 AM,45.123,100.000,,,,
593,06/06/13 08:00:00 AM,45.719,100.000,,,,
594,06/06/13 08:30:00 AM,-30.973,100.000,,,,
595,06/06/13 09:00:00 AM,10.320,98.937,,,,
596,06/06/13 09:30:00 AM,10.834,98.781,,,,
597,06/06/13 10:00:00 AM,11.880,93.751,,,,
598,06/06/13 10:30:00 AM,13.088,92.099,,,,
599,06/06/13 11:00:00 AM,15.461,84.102,,,,
600,06/06/13 11:30:00 AM,17.082,75.896,,,,
601,06/06/13 12:00:00 PM,18.604,70.946,,,,
602,06/06/13 12:30:00 PM,20.174,62.650,,,,
603,06/06/13 01:00:00 PM,21.557,59.538,,,,
604,06/06/13 01:30:00 PM,24.315,51.325,,,,
605,06/06/13 02:00:00 PM,25.258,49.319,,,,
606,06/06/13 02:30:00 PM,25.987,47.874,,,,
607,06/06/13 03:00:00 PM,26.940,44.819,,,,
608,06/06/13 03:30:00 PM,27.702,43.799,,,,
609,06/06/13 04:00:00 PM,28.097,42.400,,,,
610,06/06/13 04:30:00 PM,27.358,42.449,,,,
611,06/06/13 05:00:00 PM,26.182,44.567,,,,
612,06/06/13 05:30:00 PM,25.647,45.283,,,,
613,06/06/13 06:00:00 PM,24.581,46.734,,,,
614,06/06/13 06:30:00 PM,19.246,51.919,,,,
615,06/06/13 07:00:00 PM,13.209,59.508,,,,
616,06/06/13 07:30:00 PM,5.616,60.263,,,,
617,06/06/13 08:00:00 PM,0.495,67.464,,,,
618,06/06/13 08:30:00 PM,1.480,100.000,,,,
619,06/06/13 09:00:00 PM,0.522,100.000,,,,
620,06/06/13 09:30:00 PM,-0.367,100.000,,,,
621,06/06/13 10:00:00 PM,52.095,100.000,,,,
622,06/06/13 10:30:00 PM,50.094,100.000,,,,
623,06/06/13 11:00:00 PM,48.737,1.000,,,,
624,06/06/13 11:30:00 PM,47.157,1.000,,,,
625,06/07/13 12:00:00 AM,46.130,1.000,,,,
626,06/07/13 12:30:00 AM,45.719,1.000,,,,
627,06/07/13 01:00:00 AM,46.067,1.000,,,,
628,06/07/13 01:30:00 AM,46.130,1.000,,,,
629,06/07/13 02:00:00 AM,45.972,1.000,,,,
630,06/07/13 02:30:00 AM,45.467,1.000,,,,
631,06/07/13 03:00:00 AM,45.061,1.000,,,,
632,06/07/13 03:30:00 AM,44.411,1.000,,,,
633,06/07/13 04:00:00 AM,43.982,1.000,,,,
634,06/07/13 04:30:00 AM,43.013,1.000,,,,
635,06/07/13 05:00:00 AM,42.149,1.000,,,,
636,06/07/13 05:30:00 AM,40.833,1.000,,,,
637,06/07/13 06:00:00 AM,41.736,1.000,,,,
638,06/07/13 06:30:00 AM,41.736,1.000,,,,
639,06/07/13 07:00:00 AM,41.736,1.000,,,,
640,06/07/13 07:30:00 AM,43.495,1.000,,,,
641,06/07/13 08:00:00 AM,45.405,1.000,,,,
642,06/07/13 08:30:00 AM,48.737,1.000,,,,
643,06/07/13 09:00:00 AM,53.331,1.000,,,,
644,06/07/13 09:30:00 AM,59.534,100.000,,,,
645,06/07/13 10:00:00 AM,0.522,100.000,,,,
646,06/07/13 10:30:00 AM,12.751,67.427,,,,
647,06/07/13 11:00:00 AM,13.137,61.895,,,,
648,06/07/13 11:30:00 AM,18.866,57.075,,,,
649,06/07/13 12:00:00 PM,23.617,53.184,,,,
650,06/07/13 12:30:00 PM,-94.792,34.019,,,,
651,06/07/13 01:00:00 PM,29.515,42.889,,,,
652,06/07/13 01:30:00 PM,31.408,37.290,,,,
653,06/07/13 02:00:00 PM,32.898,35.539,,,,
654,06/07/13 02:30:00 PM,33.940,32.491,,,,
655,06/07/13 03:00:00 PM,35.582,28.403,,,,
656,06/07/13 03:30:00 PM,36.227,29.220,,,,
657,06/07/13 04:00:00 PM,36.119,26.062,,,,
658,06/07/13 04:30:00 PM,36.173,28.029,,,,
659,06/07/13 05:00:00 PM,36.012,25.000,,,,
660,06/07/13 05:30:00 PM,35.716,27.365,,,,
661,06/07/13 06:00:00 PM,34.969,28.286,,,,
662,06/07/13 06:30:00 PM,33.548,33.416,,,,
663,06/07/13 07:00:00 PM,33.053,33.167,,,,
664,06/07/13 07:30:00 PM,-94.792,24.133,,,,
665,06/07/13 08:00:00 PM,-94.792,29.586,,,,
666,06/07/13 08:30:00 PM,-82.596,31.847,,,,
667,06/07/13 09:00:00 PM,-94.792,27.672,,,,
668,06/07/13 09:30:00 PM,-94.792,4.223,,,,
669,06/07/13 10:00:00 PM,22.298,1.000,,,,
670,06/07/13 10:30:00 PM,124.622,1.000,,,,
671,06/07/13 11:00:00 PM,109.499,1.000,,,,
672,06/07/13 11:30:00 PM,99.363,40.972,,,,
673,06/08/13 12:00:00 AM,93.212,1.000,,,,
674,06/08/13 12:30:00 AM,88.057,1.000,,,,
675,06/08/13 01:00:00 AM,83.154,1.000,,,,
676,06/08/13 01:30:00 AM,80.050,1.000,,,,
677,06/08/13 02:00:00 AM,76.790,1.000,,,,
678,06/08/13 02:30:00 AM,73.369,1.000,,,,
679,06/08/13 03:00:00 AM,73.734,1.000,,,,
680,06/08/13 03:30:00 AM,73.551,1.000,,,,
681,06/08/13 04:00:00 AM,72.236,1.000,,,,
682,06/08/13 04:30:00 AM,69.517,1.000,,,,
683,06/08/13 05:00:00 AM,537.327,3.076,,,,
684,06/08/13 05:30:00 AM,537.327,3.076,,,,
685,06/08/13 06:00:00 AM,537.327,3.076,,,,
686,06/08/13 06:30:00 AM,537.327,3.076,,,,
687,06/08/13 07:00:00 AM,537.327,3.076,,,,
688,06/08/13 07:30:00 AM,537.327,3.076,,,,
689,06/08/13 08:00:00 AM,93.528,1.000,,,,
690,06/08/13 08:30:00 AM,113.323,1.000,,,,
691,06/08/13 09:00:00 AM,127.474,1.000,,,,
692,06/08/13 09:30:00 AM,204.925,28.702,,,,
693,06/08/13 10:00:00 AM,-53.451,1.000,,,,
694,06/08/13 10:30:00 AM,-42.323,1.000,,,,
695,06/08/13 11:00:00 AM,-68.893,12.914,,,,
696,06/08/13 11:30:00 AM,-44.203,24.920,,,,
697,06/08/13 12:00:00 PM,-36.418,20.751,,,,
698,06/08/13 12:30:00 PM,-65.128,6.439,,,,
699,06/08/13 01:00:00 PM,-47.794,25.424,,,,
700,06/08/13 01:30:00 PM,-29.386,26.584,,,,
701,06/08/13 02:00:00 PM,-28.340,25.376,,,,
702,06/08/13 02:30:00 PM,-23.462,25.177,,,,
703,06/08/13 03:00:00 PM,-23.835,25.806,,,,
704,06/08/13 03:30:00 PM,-31.261,23.666,,,,
705,06/08/13 04:00:00 PM,-94.792,3.329,,,,
706,06/08/13 04:30:00 PM,-21.028,1.000,,,,
707,06/08/13 05:00:00 PM,-27.584,1.000,,,,
708,06/08/13 05:30:00 PM,-43.304,1.000,,,,
709,06/08/13 06:00:00 PM,-76.227,1.000,,,,
710,06/08/13 06:30:00 PM,135.561,1.000,,,,
711,06/08/13 07:00:00 PM,102.888,1.000,,,,
712,06/08/13 07:30:00 PM,537.327,3.076,,,,
713,06/08/13 08:00:00 PM,537.327,3.076,,,,
714,06/08/13 08:30:00 PM,537.327,3.076,,,,
715,06/08/13 09:00:00 PM,537.327,3.076,,,,Logged
