"","Plot","Quad","UTM.x","UTM.y","AEA.x","AEA.y","GEO.x","GEO.y"
"271","PPW1532","E1",525012,4271247,-236000.615836174,67071.465962132,-122.712803274091,38.5893498389617
"272","PPW1532","E2",525012,4271267,-235999.9802025,67091.4908399554,-122.712802556102,38.5895300765354
"273","PPW1532","E3",525012,4271287,-235999.344568613,67111.5157163455,-122.712801838106,38.5897103141035
"274","PPW1532","E4",525012,4271307,-235998.708934513,67131.5405913009,-122.712801120104,38.5898905516661
"275","PPW1532","E5",525012,4271327,-235998.073300197,67151.5654648202,-122.712800402095,38.590070789223
"276","PPW1535","A1",525065,4271016,-235955.035075218,66838.4977533277,-122.712203026143,38.587266599795
"277","PPW1535","A2",525064.999999999,4271036,-235954.399440279,66858.5226469333,-122.712202306706,38.5874468374235
"278","PPW1535","A3",525065,4271056,-235953.763805124,66878.5475391117,-122.712201587263,38.5876270750465
"279","PPW1535","A4",525065,4271076,-235953.128169754,66898.5724298568,-122.712200867814,38.5878073126639
"280","PPW1535","A5",525065,4271096,-235952.492534168,66918.5973191699,-122.712200148358,38.5879875502757
"281","PPW1535","B1",525085,4271016,-235935.06439111,66837.8634989201,-122.71197338832,38.5872660349025
"282","PPW1535","B2",525085,4271036,-235934.428754759,66857.8883922384,-122.711972668309,38.5874462725274
"283","PPW1535","B3",525085,4271056,-235933.79311819,66877.9132841234,-122.711971948292,38.5876265101467
"284","PPW1535","B4",525085,4271076,-235933.157481409,66897.9381745765,-122.711971228269,38.5878067477605
"285","PPW1535","B5",525085,4271096,-235932.521844413,66917.9630636023,-122.711970508239,38.5879869853687
"286","PPW1535","C1",525105,4271016,-235915.093707305,66837.2292428287,-122.711743750503,38.5872654695594
"287","PPW1535","C2",525104.999999999,4271036,-235914.458069543,66857.2541358606,-122.711743029919,38.5874457071807
"288","PPW1535","C3",525105,4271056,-235913.822431563,66877.2790274569,-122.711742309327,38.5876259447964
"289","PPW1535","C4",525105,4271076,-235913.186793369,66897.3039176213,-122.71174158873,38.5878061824066
"290","PPW1535","C5",525105,4271096,-235912.55115496,66917.3288063523,-122.711740868126,38.5879864200111
"291","PPW1535","D1",525125,4271016,-235895.123023807,66836.5949850585,-122.711514112693,38.5872649037658
"292","PPW1535","D2",525124.999999999,4271036,-235894.48738463,66856.6198778022,-122.711513391534,38.5874451413835
"293","PPW1535","D3",525125,4271056,-235893.85174524,66876.6447691135,-122.711512670369,38.5876253789956
"294","PPW1535","D4",525125,4271076,-235893.216105632,66896.6696589859,-122.711511949198,38.5878056166021
"295","PPW1535","D5",525125,4271096,-235892.580465812,66916.6945474311,-122.71151122802,38.587985854203
"296","PPW1535","E1",525145,4271016,-235875.152340612,66835.960725612,-122.711284474889,38.5872643375217
"297","PPW1535","E2",525144.999999999,4271036,-235874.516700024,66855.9856180665,-122.711283753157,38.5874445751357
"298","PPW1535","E3",525145,4271056,-235873.88105922,66876.0105090821,-122.711283031417,38.5876248127442
"299","PPW1535","E4",525145,4271076,-235873.245418201,66896.03539867,-122.711282309672,38.587805050347
"300","PPW1535","E5",525145,4271096,-235872.609776968,66916.0602868274,-122.71128158792,38.5879852879444
"301","PPW1538","A1",524917,4269672,-236145.53162395,65497.514920284,-122.713950392263,38.5751587827845
"302","PPW1538","A2",524917,4269692,-236144.896013801,65517.53991176,-122.713949677504,38.5753390208145
"303","PPW1538","A3",524916.999999999,4269712,-236144.260403437,65537.5649018195,-122.713948962738,38.5755192588389
"304","PPW1538","A4",524917,4269732,-236143.624792863,65557.5898904586,-122.713948247966,38.5756994968578
"305","PPW1538","A5",524917,4269752,-236142.989182073,65577.6148776761,-122.713947533188,38.5758797348711
"306","PPW1538","B1",524937,4269672,-236125.561032001,65496.8806975987,-122.713720792955,38.5751582214679
"307","PPW1538","B2",524937,4269692,-236124.925420454,65516.9056887869,-122.713720077622,38.5753384594943
"308","PPW1538","B3",524936.999999999,4269712,-236124.289808693,65536.9306785562,-122.713719362283,38.5755186975152
"309","PPW1538","B4",524937,4269732,-236123.654196718,65556.9556669039,-122.713718646938,38.5756989355304
"310","PPW1538","B5",524937,4269752,-236123.01858453,65576.9806538434,-122.713717931586,38.5758791735401
"311","PPW1538","C1",524957,4269672,-236105.590440353,65496.2464732435,-122.713491193654,38.575157659701
"312","PPW1538","C2",524957,4269692,-236104.954827409,65516.2714641471,-122.713490477748,38.5753378977238
"313","PPW1538","C3",524957,4269712,-236104.319214251,65536.2964536264,-122.713489761835,38.575518135741
"314","PPW1538","C4",524957,4269732,-236103.683600877,65556.3214416876,-122.713489045916,38.5756983737527
"315","PPW1538","C5",524957,4269752,-236103.047987289,65576.3464283366,-122.71348832999,38.5758786117588
"316","PPW1538","D1",524977,4269672,-236085.619849009,65495.6122472216,-122.71326159436,38.5751570974837
"317","PPW1538","D2",524977,4269692,-236084.984234666,65515.6372378361,-122.713260877879,38.5753373355029
"318","PPW1538","D3",524976.999999999,4269712,-236084.348620109,65535.6622270304,-122.713260161393,38.5755175735166
"319","PPW1538","D4",524977,4269732,-236083.713005337,65555.6872148099,-122.7132594449,38.5756978115246
"320","PPW1538","D5",524977,4269752,-236083.077390351,65575.7122011688,-122.713258728401,38.5758780495271
"321","PPW1538","E1",524997,4269672,-236065.649257967,65494.9780195323,-122.713031995071,38.5751565348161
"322","PPW1538","E2",524997,4269692,-236065.013642226,65515.0030098627,-122.713031278018,38.5753367728317
"323","PPW1538","E3",524996.999999999,4269712,-236064.37802627,65535.0279987706,-122.713030560957,38.5755170108417
"324","PPW1538","E4",524997,4269732,-236063.7424101,65555.0529862572,-122.713029843891,38.5756972488461
"325","PPW1538","E5",524997,4269752,-236063.106793716,65575.0779723315,-122.713029126818,38.575877486845
"326","PPW1539","A1",524873,4269834,-236184.318503875,65661.1125996169,-122.714449731252,38.5766199440425
"327","PPW1539","A2",524873,4269854,-236183.682895075,65681.1375802318,-122.714449017704,38.5768001820352
"328","PPW1539","A3",524872.999999999,4269874,-236183.047286063,65701.1625594259,-122.714448304149,38.5769804200224
"329","PPW1539","A4",524873,4269894,-236182.411676835,65721.1875371998,-122.714447590587,38.577160658004
"330","PPW1539","A5",524873,4269914,-236181.776067396,65741.212513566,-122.714446877019,38.57734089598
"331","PPW1539","B1",524893,4269834,-236164.347899933,65660.4783782698,-122.714220127284,38.5766193836876
"332","PPW1539","B2",524893,4269854,-236163.712289731,65680.5033586002,-122.714219413162,38.5767996216767
"333","PPW1539","B3",524892.999999999,4269874,-236163.076679321,65700.5283375084,-122.714218699033,38.5769798596603
"334","PPW1539","B4",524893,4269894,-236162.441068694,65720.5533149932,-122.714217984898,38.5771600976383
"335","PPW1539","B5",524893,4269914,-236161.805457854,65740.5782910716,-122.714217270756,38.5773403356107
"336","PPW1539","C1",524913,4269834,-236144.377296292,65659.8441552529,-122.713990523322,38.5766188228823
"337","PPW1539","C2",524913,4269854,-236143.741684691,65679.8691352955,-122.713989808626,38.5767990608679
"338","PPW1539","C3",524912.999999999,4269874,-236143.10607288,65699.8941139164,-122.713989093923,38.5769792988478
"339","PPW1539","C4",524913,4269894,-236142.470460853,65719.9190911208,-122.713988379214,38.5771595368222
"340","PPW1539","C5",524913,4269914,-236141.834848613,65739.9440669063,-122.713987664499,38.5773397747911
"341","PPW1539","D1",524933,4269834,-236124.406692953,65659.2099305736,-122.713760919366,38.5766182616266
"342","PPW1539","D2",524933,4269854,-236123.771079953,65679.2349103303,-122.713760204096,38.5767984996086
"343","PPW1539","D3",524932.999999999,4269874,-236123.135466743,65699.2598886676,-122.71375948882,38.576978737585
"344","PPW1539","D4",524933,4269894,-236122.499853315,65719.2848655819,-122.713758773537,38.5771589755558
"345","PPW1539","D5",524933,4269914,-236121.864239674,65739.3098410768,-122.713758058248,38.577339213521
"346","PPW1539","E1",524953,4269834,-236104.436089915,65658.5757042258,-122.713531315417,38.5766176999206
"347","PPW1539","E2",524953,4269854,-236103.800475517,65678.6006836919,-122.713530599573,38.576797937899
"348","PPW1539","E3",524953,4269874,-236103.164860905,65698.6256617405,-122.713529883723,38.5769781758718
"349","PPW1539","E4",524953,4269894,-236102.529246079,65718.650638367,-122.713529167867,38.577158413839
"350","PPW1539","E5",524953,4269914,-236101.89363104,65738.6756135803,-122.713528452004,38.5773386518006
"351","PPW1540","A1",527174,4269258,-233905.012617005,65011.4154357454,-122.688056286053,38.5713616762934
"352","PPW1540","A2",527174,4269278,-233904.376854048,65031.4404229117,-122.688055506698,38.5715419140145
"353","PPW1540","A3",527174,4269298,-233903.741090857,65051.4654086689,-122.688054727336,38.57172215173
"354","PPW1540","A4",527174,4269318,-233903.105327425,65071.4903930114,-122.688053947967,38.5719023894399
"355","PPW1540","A5",527174,4269338,-233902.469563757,65091.5153759359,-122.688053168591,38.5720826271443
"356","PPW1540","B1",527194,4269258,-233885.042089279,65010.7810315671,-122.687826699373,38.571361064236
"357","PPW1540","B2",527194,4269278,-233884.40632493,65030.8060184289,-122.687825919445,38.5715413019532
"358","PPW1540","B3",527194,4269298,-233883.770560344,65050.8310038773,-122.687825139509,38.5717215396648
"359","PPW1540","B4",527194,4269318,-233883.134795521,65070.8559879009,-122.687824359567,38.5719017773708
"360","PPW1540","B5",527194,4269338,-233882.499030459,65090.8809705186,-122.687823579618,38.5720820150712
"361","PPW1540","C1",527214,4269258,-233865.071561878,65010.1466257293,-122.687597112701,38.5713604517284
"362","PPW1540","C2",527214,4269278,-233864.435796137,65030.1716122781,-122.687596332199,38.5715406894416
"363","PPW1540","C3",527214,4269298,-233863.800030156,65050.1965974164,-122.68759555169,38.5717209271493
"364","PPW1540","C4",527214,4269318,-233863.164263941,65070.2215811382,-122.687594771174,38.5719011648514
"365","PPW1540","C5",527214,4269338,-233862.528497487,65090.2465634453,-122.687593990651,38.5720814025479
"366","PPW1540","D1",527234,4269258,-233845.101034801,65009.5122182299,-122.687367526036,38.5713598387704
"367","PPW1540","D2",527234,4269278,-233844.465267668,65029.5372044686,-122.68736674496,38.5715400764797
"368","PPW1540","D3",527234,4269298,-233843.829500295,65049.5621892978,-122.687365963878,38.5717203141835
"369","PPW1540","D4",527234,4269318,-233843.193732686,65069.5871727071,-122.687365182788,38.5719005518816
"370","PPW1540","D5",527234,4269338,-233842.557964837,65089.612154711,-122.687364401691,38.5720807895742
"371","PPW1540","E1",527254,4269258,-233825.130508051,65008.8778090691,-122.687137939378,38.5713592253622
"372","PPW1540","E2",527254,4269278,-233824.494739524,65028.9027950019,-122.687137157728,38.5715394630676
"373","PPW1540","E3",527254,4269298,-233823.858970759,65048.9277795185,-122.687136376072,38.5717197007674
"374","PPW1540","E4",527254,4269318,-233823.223201756,65068.9527626187,-122.687135594409,38.5718999384616
"375","PPW1540","E5",527254,4269338,-233822.587432514,65088.9777443125,-122.687134812739,38.5720801761503
"376","PPW1544","A1",522837,4272850,-238121.497046415,68745.4227916221,-122.737724585987,38.6038545107749
"377","PPW1544","A2",522837,4272870,-238120.861551233,68765.4475840987,-122.73772392996,38.6040347482775
"378","PPW1544","A3",522836.999999999,4272890,-238120.22605586,68785.4723751242,-122.737723273927,38.6042149857746
"379","PPW1544","A4",522837,4272910,-238119.590560296,68805.4971646937,-122.737722617889,38.604395223266
"380","PPW1544","A5",522837,4272930,-238118.955064542,68825.5219528158,-122.737721961844,38.6045754607519
"381","PPW1544","B1",522857,4272850,-238101.526199293,68744.7886996912,-122.737494894818,38.6038539957708
"382","PPW1544","B2",522856.999999999,4272870,-238100.890702681,68764.8134918991,-122.737494238217,38.6040342332701
"383","PPW1544","B3",522856.999999999,4272890,-238100.255205878,68784.8382826541,-122.73749358161,38.6042144707639
"384","PPW1544","B4",522857,4272910,-238099.61970888,68804.8630719599,-122.737492924997,38.604394708252
"385","PPW1544","B5",522857,4272930,-238098.984211695,68824.8878598143,-122.737492268378,38.6045749457346
"386","PPW1544","C1",522877,4272850,-238081.555352454,68744.1546060657,-122.737265203655,38.6038534803159
"387","PPW1544","C2",522877,4272870,-238080.919854411,68764.1793980016,-122.73726454648,38.6040337178119
"388","PPW1544","C3",522877,4272890,-238080.284356176,68784.2041884959,-122.737263889298,38.6042139553024
"389","PPW1544","C4",522877,4272910,-238079.648857747,68804.2289775298,-122.73726323211,38.6043941927872
"390","PPW1544","C5",522877,4272930,-238079.013359128,68824.2537651183,-122.737262574917,38.6045744302665
"391","PPW1544","D1",522897,4272850,-238061.5845059,68743.5205107406,-122.737035512499,38.6038529644102
"392","PPW1544","D2",522897,4272870,-238060.949006423,68763.5453024157,-122.737034854748,38.6040332019029
"393","PPW1544","D3",522896.999999999,4272890,-238060.313506756,68783.5700926324,-122.737034196992,38.60421343939
"394","PPW1544","D4",522897,4272910,-238059.678006896,68803.5948814047,-122.73703353923,38.6043936768716
"395","PPW1544","D5",522897,4272930,-238059.042506844,68823.6196687235,-122.737032881462,38.6045739143476
"396","PPW1544","E1",522917,4272850,-238041.613659627,68742.88641372,-122.736805821347,38.6038524480536
"397","PPW1544","E2",522917,4272870,-238040.978158718,68762.9112051222,-122.736805163023,38.604032685543
"398","PPW1544","E3",522916.999999999,4272890,-238040.342657619,68782.9359950754,-122.736804504692,38.6042129230269
"399","PPW1544","E4",522917,4272910,-238039.707156328,68802.9607835757,-122.736803846355,38.6043931605051
"400","PPW1544","E5",522917,4272930,-238039.071654843,68822.985570624,-122.736803188012,38.6045733979778
"401","PPW1549","A1",526470,4270414,-234571.230756292,66191.1879571583,-122.696093850676,38.5818006728261
"402","PPW1549","A2",526470,4270434,-234570.595029095,66211.2128730104,-122.696093091118,38.5819809103611
"403","PPW1549","A3",526470,4270454,-234569.959301668,66231.2377874376,-122.696092331554,38.5821611478905
"404","PPW1549","A4",526470,4270474,-234569.323574012,66251.2627004399,-122.696091571982,38.5823413854144
"405","PPW1549","A5",526470,4270494,-234568.687846128,66271.2876120121,-122.696090812405,38.5825216229326
"406","PPW1549","B1",526490,4270414,-234551.26013641,66190.5535939657,-122.695864230593,38.5818000763979
"407","PPW1549","B2",526490,4270434,-234550.624407807,66210.5785095189,-122.695863470462,38.5819803139291
"408","PPW1549","B3",526490,4270454,-234549.988678978,66230.6034236429,-122.695862710323,38.5821605514547
"409","PPW1549","B4",526490,4270474,-234549.352949916,66250.6283363425,-122.695861950178,38.5823407889747
"410","PPW1549","B5",526490,4270494,-234548.717220623,66270.6532476102,-122.695861190026,38.5825210264891
"411","PPW1549","C1",526509.999999999,4270414,-234531.289516847,66189.9192291023,-122.695634610517,38.5817994795193
"412","PPW1549","C2",526510,4270434,-234530.65378684,66209.9441443495,-122.695633849812,38.5819797170466
"413","PPW1549","C3",526510,4270454,-234530.018056603,66229.9690581691,-122.6956330891,38.5821599545684
"414","PPW1549","C4",526510,4270474,-234529.382326137,66249.9939705683,-122.695632328381,38.5823401920846
"415","PPW1549","C5",526510,4270494,-234528.746595439,66270.0188815328,-122.695631567655,38.5825204295952
"416","PPW1549","D1",526530,4270414,-234511.318897602,66189.2848625686,-122.695404990448,38.5817988821902
"417","PPW1549","D2",526530,4270434,-234510.683166189,66209.3097775099,-122.695404229169,38.5819791197137
"418","PPW1549","D3",526530,4270454,-234510.047434547,66229.3346910309,-122.695403467883,38.5821593572316
"419","PPW1549","D4",526530,4270474,-234509.411702676,66249.3596031214,-122.69540270659,38.582339594744
"420","PPW1549","D5",526530,4270494,-234508.775970572,66269.3845137884,-122.695401945291,38.5825198322508
"421","PPW1549","E1",526550,4270414,-234491.348278674,66188.6504943543,-122.695175370386,38.5817982844106
"422","PPW1549","E2",526550,4270434,-234490.712545858,66208.6754089994,-122.695174608533,38.5819785219303
"423","PPW1549","E3",526550,4270454,-234490.076812811,66228.7003222145,-122.695173846673,38.5821587594444
"424","PPW1549","E4",526550,4270474,-234489.441079533,66248.7252340089,-122.695173084807,38.5823389969529
"425","PPW1549","E5",526550,4270494,-234488.805346024,66268.7501443713,-122.695172322933,38.5825192344559
"426","PPW2152","A1",527335,4269656,-233731.597927192,65404.8053638828,-122.686192511118,38.5749434654245
"427","PPW2152","A2",527335,4269676,-233730.962148274,65424.8303203746,-122.686191727007,38.5751237030029
"428","PPW2152","A3",527335,4269696,-233730.326369116,65444.8552754521,-122.686190942888,38.5753039405757
"429","PPW2152","A4",527334.999999999,4269716,-233729.69058972,65464.8802291118,-122.686190158762,38.575484178143
"430","PPW2152","A5",527335,4269736,-233729.054810085,65484.9051813507,-122.686189374629,38.5756644157047
"431","PPW2152","B1",527355,4269656,-233711.627374328,65404.1709401575,-122.68596291308,38.5749428496637
"432","PPW2152","B2",527355,4269676,-233710.991594013,65424.195896341,-122.685962128395,38.5751230872382
"433","PPW2152","B3",527355,4269696,-233710.355813458,65444.2208511108,-122.685961343703,38.5753033248071
"434","PPW2152","B4",527354.999999999,4269716,-233709.720032665,65464.2458044589,-122.685960559003,38.5754835623704
"435","PPW2152","B5",527355,4269736,-233709.084251634,65484.2707563853,-122.685959774297,38.5756637999281
"436","PPW2152","C1",527375,4269656,-233691.65682179,65403.5365147684,-122.685733315049,38.5749422334527
"437","PPW2152","C2",527375,4269676,-233691.021040079,65423.561470639,-122.68573252979,38.5751224710232
"438","PPW2152","C3",527375,4269696,-233690.385258126,65443.5864251028,-122.685731744524,38.5753027085881
"439","PPW2152","C4",527374.999999999,4269716,-233689.749475936,65463.6113781366,-122.685730959251,38.5754829461475
"440","PPW2152","C5",527375,4269736,-233689.113693507,65483.6363297552,-122.685730173971,38.5756631837012
"441","PPW2152","D1",527395,4269656,-233671.686269579,65402.9020877164,-122.685503717025,38.5749416167912
"442","PPW2152","D2",527395,4269676,-233671.050486469,65422.9270432768,-122.685502931193,38.5751218543578
"443","PPW2152","D3",527395,4269696,-233670.414703122,65442.9519974263,-122.685502145353,38.5753020919188
"444","PPW2152","D4",527394.999999999,4269716,-233669.778919534,65462.9769501486,-122.685501359506,38.5754823294741
"445","PPW2152","D5",527395,4269736,-233669.143135707,65483.0019014585,-122.685500573652,38.575662567024
"446","PPW2152","E1",527415,4269656,-233651.715717695,65402.2676589978,-122.685274119008,38.5749409996794
"447","PPW2152","E2",527415,4269676,-233651.07993319,65422.2926142551,-122.685273332602,38.575121237242
"448","PPW2152","E3",527415,4269696,-233650.444148442,65442.3175680833,-122.685272546189,38.5753014747991
"449","PPW2152","E4",527414.999999999,4269716,-233649.808363458,65462.3425204991,-122.685271759768,38.5754817123505
"450","PPW2152","E5",527415,4269736,-233649.172578233,65482.3674714966,-122.685270973341,38.5756619498963
