"","Plot","Quad","UTM.x","UTM.y","AEA.x","AEA.y","GEO.x","GEO.y"
"473","PPW1330","C1",523781.488333976,4271471.24044305,-237222.199679527,67335.0050196359,-122.726924641798,38.5914044865193
"474","PPW1330","C2",523782.628952726,4271475.7462243,-237220.917547539,67339.4802397019,-122.726911390749,38.5914450615488
"475","PPW1330","C3",523783.769571477,4271480.25200555,-237219.635415503,67343.9554596832,-122.726898139686,38.5914856365765
"476","PPW1330","C4",523784.910190227,4271484.7577868,-237218.353283424,67348.4306795863,-122.726884888607,38.5915262116023
"477","PPW1330","D1",523786.255327726,4271470.0353493,-237217.477955773,67333.6472767512,-122.72686994563,38.5913934986232
"478","PPW1330","D2",523787.395583976,4271474.54094305,-237216.196191648,67338.1223205575,-122.726856698721,38.5914340719665
"479","PPW1330","D3",523788.535840226,4271479.0465368,-237214.91442748,67342.5973642883,-122.726843451798,38.5914746453079
"480","PPW1330","D4",523789.676096476,4271483.55213055,-237213.632663263,67347.0724079302,-122.726830204859,38.5915152186475
"481","PPW1331","A1",523505.91574571,4271814.71461141,-237486.454647365,67687.6439076005,-122.730077332381,38.5945071769855
"482","PPW1331","A2",523507.08286446,4271819.32273641,-237485.142803986,67692.2207547468,-122.730063774769,38.5945486739629
"483","PPW1331","A3",523508.249983209,4271823.93086141,-237483.830960561,67696.7976017981,-122.730050217142,38.5945901709384
"484","PPW1331","A4",523509.417101959,4271828.53898641,-237482.519117088,67701.3744487604,-122.730036659498,38.594631667912
"485","PPW1331","B1",523510.579739461,4271813.53548641,-237481.834940113,67686.3154371986,-122.730023815251,38.594496427314
"486","PPW1331","B2",523511.746495711,4271818.14336141,-237480.523466585,67690.8920455077,-122.730010261781,38.5945379220419
"487","PPW1331","B3",523512.913251961,4271822.75123641,-237479.211993009,67695.4686537273,-122.729996708296,38.5945794167678
"488","PPW1331","B4",523514.080008211,4271827.35911141,-237477.900519383,67700.0452618576,-122.729983154795,38.5946209114918
"489","PPW1331","C1",523515.243733213,4271812.35636141,-237477.215232917,67684.9869667049,-122.729970298137,38.5944856776181
"490","PPW1331","C2",523516.410126963,4271816.96398641,-237475.904129238,67689.5633361791,-122.729956748809,38.5945271700964
"491","PPW1331","C3",523517.576520713,4271821.57161141,-237474.593025509,67694.1397055611,-122.729943199466,38.5945686625727
"492","PPW1331","C4",523518.742914462,4271826.17923641,-237473.281921736,67698.7160748611,-122.729929650107,38.5946101550471
"493","PPW1331","D1",523519.907726965,4271811.17723641,-237472.595525773,67683.6584961205,-122.729916781039,38.5944749278978
"494","PPW1331","D2",523521.073758214,4271815.78461141,-237471.284791944,67688.2346267668,-122.729903235853,38.5945164181265
"495","PPW1331","D3",523522.239789464,4271820.39198641,-237469.974058066,67692.8107573162,-122.729889690653,38.5945579083532
"496","PPW1331","D4",523523.405820713,4271824.99936141,-237468.663324142,67697.3868877729,-122.729876145436,38.5945993985781
"497","PPW1332","A1",524964.974146847,4271278.61812985,-236046.567928302,67104.6147303949,-122.713342102531,38.5896361014662
"498","PPW1332","A2",524966.102487472,4271283.0727861,-236045.299664642,67109.0391450762,-122.713328986991,38.5896762145551
"499","PPW1332","A3",524967.230828097,4271287.52744235,-236044.031400938,67113.4635596722,-122.713315871437,38.5897163276423
"500","PPW1332","A4",524968.359168723,4271291.9820986,-236042.763137186,67117.8879741835,-122.713302755868,38.5897564407277
"501","PPW1332","B1",524969.793737471,4271277.3995361,-236041.794126136,67103.2417798396,-122.713286806364,38.5896249840923
"502","PPW1332","B2",524970.921709347,4271281.85400485,-236040.526236581,67107.666018459,-122.713273695037,38.5896650954957
"503","PPW1332","B3",524972.049681221,4271286.3084736,-236039.258346982,67112.0902569997,-122.713260583695,38.5897052068972
"504","PPW1332","B4",524973.177653096,4271290.76294235,-236037.990457335,67116.5144954538,-122.713247472338,38.589745318297
"505","PPW1332","C1",524974.613328095,4271276.18094235,-236037.020324027,67101.8688291893,-122.713231510215,38.5896138666923
"506","PPW1332","C2",524975.740931221,4271280.6352236,-236035.752808578,67106.2928917492,-122.7132184031,38.5896539764101
"507","PPW1332","C3",524976.868534346,4271285.08950485,-236034.485293082,67110.716954228,-122.71320529597,38.5896940861261
"508","PPW1332","C4",524977.996137471,4271289.5437861,-236033.217777542,67115.1410166272,-122.713192188825,38.5897341958403
"509","PPW1332","D1",524979.43291872,4271274.9623486,-236032.246521977,67100.4958784389,-122.713176214084,38.5896027492663
"510","PPW1332","D2",524980.560153095,4271279.41644235,-236030.979380633,67104.9197649495,-122.71316311118,38.5896428572985
"511","PPW1332","D3",524981.68738747,4271283.8705361,-236029.712239241,67109.3436513753,-122.713150008263,38.5896829653289
"512","PPW1332","D4",524982.814621846,4271288.32462985,-236028.445097805,67113.7675377103,-122.71313690533,38.5897230733575
"513","PPW1333","A1",525155.956048963,4271311.5971075,-235854.817642243,67131.5781421154,-122.711148006331,38.5899279124119
"514","PPW1333","A2",525157.072161462,4271316.00348249,-235853.563120228,67135.9546012199,-122.711135031669,38.5899675904899
"515","PPW1333","A3",525158.188273961,4271320.40985749,-235852.308598169,67140.3310602433,-122.711122056992,38.5900072685661
"516","PPW1333","A4",525159.30438646,4271324.81623249,-235851.054076064,67144.7075191876,-122.711109082301,38.5900469466406
"517","PPW1333","B1",525160.751636465,4271310.38473249,-235850.067611376,67130.2121755853,-122.711092985673,38.5899168507253
"518","PPW1333","B2",525161.867373964,4271314.79085749,-235848.813471693,67134.5883962559,-122.711080015298,38.5899565265548
"519","PPW1333","B3",525162.983111463,4271319.19698249,-235847.559331968,67138.9646168444,-122.711067044908,38.5899962023826
"520","PPW1333","B4",525164.098848963,4271323.60310749,-235846.305192197,67143.3408373464,-122.711054074503,38.5900358782086
"521","PPW1333","C1",525165.547223966,4271309.17235749,-235845.317580566,67128.8462089645,-122.711037965032,38.5899057890129
"522","PPW1333","C2",525166.662586466,4271313.57823249,-235844.063823217,67133.2221912001,-122.711024998943,38.589945462594
"523","PPW1333","C3",525167.777948966,4271317.98410749,-235842.810065822,67137.5981733487,-122.71101203284,38.5899851361732
"524","PPW1333","C4",525168.893311464,4271322.38998249,-235841.556308387,67141.9741554158,-122.710999066722,38.5900248097508
"525","PPW1333","D1",525170.342811468,4271307.95998249,-235840.567549814,67127.4802422463,-122.710982944408,38.5898947272747
"526","PPW1333","D2",525171.457798968,4271312.36560749,-235839.314174797,67131.8559860447,-122.710969982606,38.5899343986073
"527","PPW1333","D3",525172.572786467,4271316.77123249,-235838.060799738,67136.2317297584,-122.710957020789,38.5899740699381
"528","PPW1333","D4",525173.687773967,4271321.17685749,-235836.807424632,67140.6074733902,-122.710944058958,38.5900137412671
"529","PPW1334","A1",524887.950883532,4271275.52252413,-236123.576753702,67103.9578577965,-122.71422661505,38.5896103670292
"530","PPW1334","A2",524889.030949159,4271279.78646163,-236122.36275678,67108.1928480547,-122.714214061127,38.5896487628385
"531","PPW1334","A3",524890.111014785,4271284.05039914,-236121.14875982,67112.4278382403,-122.71420150719,38.5896871586461
"532","PPW1334","A4",524891.191080409,4271288.31433664,-236119.934762819,67116.6628283481,-122.714188953239,38.5897255544522
"533","PPW1334","B1",524892.772249155,4271274.30346163,-236118.801193472,67102.5843831045,-122.7141712984,38.5895992457986
"534","PPW1334","B2",524893.851946031,4271278.56727414,-236117.587568672,67106.8192598866,-122.714158748688,38.5896376404858
"535","PPW1334","B3",524894.931642906,4271282.83108664,-236116.373943832,67111.0541365952,-122.714146198962,38.5896760351714
"536","PPW1334","B4",524896.011339783,4271287.09489914,-236115.160318952,67115.2890132247,-122.714133649223,38.5897144298553
"537","PPW1334","C1",524897.593614779,4271273.08439913,-236114.025633299,67101.2109083212,-122.714115981768,38.5895881245419
"538","PPW1334","C2",524898.672942903,4271277.34808664,-236112.812380625,67105.4456716226,-122.714103436267,38.589626518107
"539","PPW1334","C3",524899.752271029,4271281.61177414,-236111.599127904,67109.68043485,-122.714090890752,38.5896649116705
"540","PPW1334","C4",524900.831599155,4271285.87546164,-236110.385875144,67113.9151980011,-122.714078345224,38.5897033052323
"541","PPW1334","D1",524902.414980401,4271271.86533663,-236109.25007319,67099.8374334406,-122.714060665152,38.5895770032592
"542","PPW1334","D2",524903.493939776,4271276.12889914,-236108.037192632,67104.0720832692,-122.714048123862,38.5896153957022
"543","PPW1334","D3",524904.572899151,4271280.39246164,-236106.824312036,67108.3067330141,-122.714035582559,38.5896537881435
"544","PPW1334","D4",524905.651858527,4271284.65602414,-236105.611431396,67112.5413826881,-122.714023041242,38.5896921805832
"545","PPW1335","A1",525098.009255417,4271047.72451143,-235921.065940561,66869.2149360236,-122.711822874774,38.5875515647424
"546","PPW1335","A2",525099.192389792,4271052.39566768,-235919.736082177,66873.8543852977,-122.711809121839,38.5875936271966
"547","PPW1335","A3",525100.375524166,4271057.06682393,-235918.406223743,66878.4938344797,-122.711795368889,38.5876356896489
"548","PPW1335","A4",525101.558658542,4271061.73798018,-235917.076365256,66883.1332835727,-122.711781615922,38.5876777520992
"549","PPW1335","B1",525102.84426479,4271046.50216768,-235916.276866268,66867.8377390429,-122.711767403541,38.5875404124233
"550","PPW1335","B2",525104.027017915,4271051.17313643,-235914.947394465,66872.4770126548,-122.711753654961,38.5875824731921
"551","PPW1335","B3",525105.209771041,4271055.84410518,-235913.617922613,66877.1162861777,-122.711739906364,38.5876245339589
"552","PPW1335","B4",525106.392524166,4271060.51507393,-235912.288450711,66881.7555596083,-122.711726157751,38.5876665947237
"553","PPW1335","C1",525107.679274163,4271045.27982393,-235911.487792032,66866.4605419687,-122.711711932326,38.587529260078
"554","PPW1335","C2",525108.861646039,4271049.95060518,-235910.158706813,66871.0996399242,-122.711698188099,38.5875713191613
"555","PPW1335","C3",525110.044017915,4271054.62138643,-235908.829621544,66875.7387377848,-122.711684443857,38.5876133782426
"556","PPW1335","C4",525111.226389789,4271059.29216768,-235907.500536227,66880.3778355517,-122.711670699598,38.5876554373219
"557","PPW1335","D1",525112.514283538,4271044.05748018,-235906.698717853,66865.0833448013,-122.711656461128,38.5875181077065
"558","PPW1335","D2",525113.696274163,4271048.72807393,-235905.370019218,66869.7222670903,-122.711642721255,38.5875601651043
"559","PPW1335","D3",525114.878264788,4271053.39866768,-235904.041320533,66874.3611892858,-122.711628981367,38.5876022225
"560","PPW1335","D4",525116.060255414,4271058.06926144,-235902.712621799,66879.0001113922,-122.711615241462,38.5876442798939
"561","PPW1336","A1",525465.842354757,4271060.83911631,-235553.35520207,66870.6805431163,-122.707598960343,38.5876592768063
"562","PPW1336","A2",525467.059779756,4271065.64624131,-235551.986775987,66875.4550395007,-122.707584806234,38.5877025631037
"563","PPW1336","A3",525468.277204756,4271070.45336631,-235550.618349851,66880.229535792,-122.707570652107,38.5877458493989
"564","PPW1336","A4",525469.494629756,4271075.26049131,-235549.249923663,66885.0040319907,-122.707556497963,38.5877891356921
"565","PPW1336","B1",525470.309279758,4271059.70999131,-235548.930712503,66869.4083473254,-122.707547712612,38.5876489731242
"566","PPW1336","B2",525471.526354757,4271064.51686631,-235547.562643788,66874.1826044843,-122.707533562501,38.5876922571724
"567","PPW1336","B3",525472.743429757,4271069.32374131,-235546.19457502,66878.9568615486,-122.707519412374,38.5877355412185
"568","PPW1336","B4",525473.960504757,4271074.13061631,-235544.826506202,66883.7311185133,-122.707505262229,38.5877788252625
"569","PPW1336","C1",525474.776204758,4271058.58086631,-235544.506222983,66868.1361514563,-122.707496464895,38.5876386694197
"570","PPW1336","C2",525475.992929758,4271063.38749131,-235543.138511639,66872.9101693868,-122.707482318784,38.5876819512188
"571","PPW1336","C3",525477.209654758,4271068.19411631,-235541.77080024,66877.6841872185,-122.707468172655,38.5877252330157
"572","PPW1336","C4",525478.426379759,4271073.00074131,-235540.403088788,66882.4582049595,-122.70745402651,38.5877685148106
"573","PPW1336","D1",525479.243129759,4271057.45174131,-235540.081733514,66866.863955508,-122.707445217193,38.5876283656928
"574","PPW1336","D2",525480.459504759,4271062.25811631,-235538.714379538,66871.6377342101,-122.707431075081,38.5876716452427
"575","PPW1336","D3",525481.675879759,4271067.06449131,-235537.347025508,66876.4115128163,-122.707416932952,38.5877149247905
"576","PPW1336","D4",525482.892254759,4271071.87086631,-235535.979671427,66881.1852913206,-122.707402790805,38.5877582043362
"577","PPW1337","A1",526105.02275349,4271194.81351521,-234910.853518799,66984.5494703976,-122.700254907375,38.5888480715722
"578","PPW1337","A2",526106.249837866,4271199.65842146,-234909.474235424,66989.361480677,-122.700240636298,38.5888916971496
"579","PPW1337","A3",526107.476922242,4271204.50332771,-234908.094951993,66994.17349086,-122.700226365203,38.5889353227249
"580","PPW1337","A4",526108.704006617,4271209.34823397,-234906.71566851,66998.9855009411,-122.700212094091,38.588978948298
"581","PPW1337","B1",526109.840812865,4271193.59542146,-234906.081240266,66983.1770468969,-122.700199631434,38.5888369525751
"582","PPW1337","B2",526111.067515989,4271198.44014021,-234904.702343474,66987.9888815158,-122.70018536471,38.5888805764672
"583","PPW1337","B3",526112.294219115,4271203.28485896,-234903.323446625,66992.8007160393,-122.700171097969,38.5889242003572
"584","PPW1337","B4",526113.52092224,4271208.12957771,-234901.944549724,66997.6125504551,-122.700156831211,38.588967824245
"585","PPW1337","C1",526114.658872238,4271192.37732771,-234901.308961794,66981.8046233016,-122.70014435551,38.5888258335519
"586","PPW1337","C2",526115.885194113,4271197.22185896,-234899.930451582,66986.6162822535,-122.70013009314,38.5888694557587
"587","PPW1337","C3",526117.111515988,4271202.06639021,-234898.551941317,66991.4279411193,-122.700115830752,38.5889130779634
"588","PPW1337","C4",526118.337837864,4271206.91092147,-234897.173430997,66996.2395998803,-122.700101568347,38.5889567001659
"589","PPW1337","D1",526119.476931611,4271191.15923396,-234896.53668338,66980.4321996113,-122.700089079603,38.5888147145027
"590","PPW1337","D2",526120.702872237,4271196.00357771,-234895.15855975,66985.2436829079,-122.700074821586,38.5888583350242
"591","PPW1337","D3",526121.928812862,4271200.84792146,-234893.780436064,66990.0551661099,-122.700060563552,38.5889019555436
"592","PPW1337","D4",526123.154753487,4271205.69226522,-234892.402312326,66994.8666492044,-122.700046305501,38.5889455760609
"593","PPW1338","A1",524949.992079232,4269703.79851399,-236111.577479839,65528.3069502879,-122.713570506417,38.575444421657
"594","PPW1338","A2",524951.208316733,4269708.60067024,-236110.210414985,65533.0765382387,-122.713556372141,38.5754876640456
"595","PPW1338","A3",524952.424554233,4269713.40282649,-236108.843350079,65537.846126094,-122.713542237848,38.5755309064322
"596","PPW1338","A4",524953.640791734,4269718.20498274,-236107.476285121,65542.6157138534,-122.713528103538,38.5755741488167
"597","PPW1338","B1",524954.759641731,4269702.59317023,-236106.855233747,65526.9489150643,-122.713515817892,38.5754334252754
"598","PPW1338","B2",524955.975504232,4269707.39513899,-236105.488549232,65531.7183271572,-122.713501687897,38.5754766659783
"599","PPW1338","B3",524957.191366732,4269712.19710774,-236104.121864666,65536.4877391485,-122.713487557885,38.575519906679
"600","PPW1338","B4",524958.407229232,4269716.99907649,-236102.75518005,65541.25715105,-122.713473427856,38.5755631473776
"601","PPW1338","C1",524959.52720423,4269701.38782649,-236102.132987711,65525.5908797588,-122.713461129383,38.5754224288684
"602","PPW1338","C2",524960.74269173,4269706.18960774,-236100.766683536,65530.3601159831,-122.713447003669,38.5754656678854
"603","PPW1338","C3",524961.95817923,4269710.99138899,-236099.400379311,65535.1293521146,-122.713432877938,38.5755089069003
"604","PPW1338","C4",524963.17366673,4269715.79317024,-236098.034075035,65539.8985881545,-122.71341875219,38.5755521459131
"605","PPW1338","D1",524964.294766728,4269700.18248274,-236097.410741731,65524.2328443527,-122.713406440891,38.5754114324358
"606","PPW1338","D2",524965.509879229,4269704.98407649,-236096.044817897,65529.001904719,-122.713392319458,38.575454669767
"607","PPW1338","D3",524966.724991728,4269709.78567024,-236094.678894012,65533.770964989,-122.713378198009,38.5754979070961
"608","PPW1338","D4",524967.940104229,4269714.58726399,-236093.312970076,65538.540025163,-122.713364076542,38.575541144423
"609","PPW1339","A1",524905.759827413,4269865.87224535,-236150.593909372,65691.9858030058,-122.714072503316,38.576906255415
"610","PPW1339","A2",524906.983027413,4269870.70237035,-236149.219002986,65696.7831713199,-122.714058288118,38.5769497497098
"611","PPW1339","A3",524908.206227412,4269875.53249535,-236147.844096547,65701.5805395357,-122.714044072903,38.5769932440024
"612","PPW1339","A4",524909.429427412,4269880.36262035,-236146.469190054,65706.3779076603,-122.71402985767,38.577036738293
"613","PPW1339","B1",524910.055927413,4269864.78637035,-236146.338633132,65690.7623373591,-122.71402322184,38.5768963491304
"614","PPW1339","B2",524911.278777413,4269869.61624535,-236144.964084116,65695.5594664449,-122.714009010642,38.576939841176
"615","PPW1339","B3",524912.501627412,4269874.44612035,-236143.589535045,65700.3565954329,-122.713994799426,38.5769833332195
"616","PPW1339","B4",524913.724477412,4269879.27599535,-236142.214985924,65705.1537243249,-122.713980588193,38.5770268252609
"617","PPW1339","C1",524914.352027414,4269863.70049535,-236142.083356939,65689.5388716478,-122.713973940378,38.5768864428251
"618","PPW1339","C2",524915.574527413,4269868.53012035,-236140.709165291,65694.3357615038,-122.713959733179,38.5769299326215
"619","PPW1339","C3",524916.797027413,4269873.35974535,-236139.33497359,65699.1326512606,-122.713945525962,38.5769734224159
"620","PPW1339","C4",524918.019527413,4269878.18937035,-236137.960781837,65703.9295409154,-122.713931318729,38.5770169122081
"621","PPW1339","D1",524918.648127413,4269862.61462035,-236137.828080791,65688.315405854,-122.71392465893,38.5768765364991
"622","PPW1339","D2",524919.870277413,4269867.44399535,-236136.454246513,65693.1120564803,-122.71391045573,38.5769200240464
"623","PPW1339","D3",524921.092427414,4269872.27337035,-236135.080412181,65697.9087070045,-122.713896252513,38.5769635115915
"624","PPW1339","D4",524922.314577414,4269877.10274535,-236133.706577799,65702.7053574356,-122.713882049278,38.5770069991345
"625","PPW1340","A1",527207.019292671,4269289.79424135,-233871.031298382,65042.2020182698,-122.68767600611,38.5716471916337
"626","PPW1340","A2",527208.236727045,4269294.60111635,-233869.662855627,65046.9762808229,-122.687661843168,38.5716904733505
"627","PPW1340","A3",527209.45416142,4269299.40799135,-233868.294412822,65051.7505432745,-122.687647680209,38.5717337550652
"628","PPW1340","A4",527210.671595794,4269304.21486635,-233866.925969963,65056.5248056324,-122.687633517233,38.5717770367777
"629","PPW1340","B1",527211.840052046,4269288.57561635,-233866.256380515,65040.8289547828,-122.687620714339,38.5716360618563
"630","PPW1340","B2",527213.057105171,4269293.38224135,-233864.88832633,65045.6029790891,-122.687606555753,38.571679341325
"631","PPW1340","B3",527214.274158296,4269298.18886635,-233863.520272091,65050.3770033009,-122.687592397149,38.5717226207917
"632","PPW1340","B4",527215.49121142,4269302.99549135,-233862.152217801,65055.1510274191,-122.687578238528,38.5717659002563
"633","PPW1340","C1",527216.660811422,4269287.35699135,-233861.481462709,65039.4558911952,-122.687565422586,38.5716249320528
"634","PPW1340","C2",527217.877483298,4269292.16336635,-233860.113797092,65044.2296772609,-122.687551268355,38.5716682092736
"635","PPW1340","C3",527219.094155172,4269296.96974135,-233858.746131422,65049.0034632338,-122.687537114106,38.5717114864922
"636","PPW1340","C4",527220.310827046,4269301.77611635,-233857.378465699,65053.7772491095,-122.687522959841,38.5717547637087
"637","PPW1340","D1",527221.481570798,4269286.13836635,-233856.706544962,65038.0828275131,-122.687510130849,38.5716138022233
"638","PPW1340","D2",527222.697861423,4269290.94449135,-233855.339267913,65042.8563753441,-122.687495980974,38.571657077196
"639","PPW1340","D3",527223.914152047,4269295.75061635,-233853.97199081,65047.6299230736,-122.687481831081,38.5717003521666
"640","PPW1340","D4",527225.130442673,4269300.55674135,-233852.604713653,65052.4034707095,-122.687467681171,38.5717436271351
"641","PPW1341","A1",527129.997817359,4269503.77476273,-233941.13725533,65258.8929220363,-122.688551839563,38.5735779151771
"642","PPW1341","A2",527131.203429859,4269508.53491898,-233939.782101839,65263.6207793369,-122.688537814288,38.5736207763234
"643","PPW1341","A3",527132.409042359,4269513.29507523,-233938.426948299,65268.3486365336,-122.688523788997,38.5736636374677
"644","PPW1341","A4",527133.61465486,4269518.05523148,-233937.071794703,65273.0764936414,-122.688509763688,38.5737064986098
"645","PPW1341","B1",527134.787479858,4269502.56391898,-233936.393137124,65257.5286375042,-122.688496902856,38.5735668568841
"646","PPW1341","B2",527135.992717359,4269507.32388773,-233935.038363975,65262.2563189398,-122.688482881863,38.5736097163455
"647","PPW1341","B3",527137.197954858,4269512.08385648,-233933.683590775,65266.9840002833,-122.688468860853,38.5736525758048
"648","PPW1341","B4",527138.403192359,4269516.84382523,-233932.328817522,65271.7116815294,-122.688454839827,38.573695435262
"649","PPW1341","C1",527139.577142356,4269501.35307523,-233931.649018977,65256.1643528771,-122.688441966166,38.5735557985653
"650","PPW1341","C2",527140.782004857,4269506.11285648,-233930.294626168,65260.8918584553,-122.688427949455,38.5735986563417
"651","PPW1341","C3",527141.986867357,4269510.87263773,-233928.94023331,65265.6193639399,-122.688413932727,38.5736415141162
"652","PPW1341","C4",527143.191729858,4269515.63241898,-233927.585840399,65270.3468693253,-122.688399915982,38.5736843718886
"653","PPW1341","D1",527144.366804855,4269500.14223148,-233926.904900887,65254.8000681638,-122.688387029493,38.5735447402207
"654","PPW1341","D2",527145.571292356,4269504.90182523,-233925.550888421,65259.5273978813,-122.688373017063,38.5735875963123
"655","PPW1341","D3",527146.775779856,4269509.66141898,-233924.196875904,65264.2547275056,-122.688359004617,38.5736304524018
"656","PPW1341","D4",527147.980267356,4269514.42101273,-233922.842863335,65268.9820570364,-122.688344992154,38.5736733084893
"657","PPW1342","A1",527281.020054566,4269583.81461728,-233787.793078151,65334.242191229,-122.686815020055,38.5742945990994
"658","PPW1342","A2",527282.24728894,4269588.66024228,-233786.413614761,65339.0549353468,-122.686800742048,38.5743382295973
"659","PPW1342","A3",527283.474523314,4269593.50586728,-233785.034151316,65343.8676793724,-122.686786464024,38.5743818600932
"660","PPW1342","A4",527284.701757689,4269598.35149228,-233783.654687819,65348.6804232947,-122.686772185982,38.5744254905869
"661","PPW1342","B1",527285.832538941,4269582.59799228,-233783.026355399,65332.8713914813,-122.68675982131,38.5742834871903
"662","PPW1342","B2",527287.059392066,4269587.44336728,-233781.647280575,65337.6838973607,-122.686745547659,38.5743271154402
"663","PPW1342","B3",527288.286245191,4269592.28874228,-233780.2682057,65342.4964031451,-122.68673127399,38.574370743688
"664","PPW1342","B4",527289.513098315,4269597.13411728,-233778.889130768,65347.3089088318,-122.686717000304,38.5744143719337
"665","PPW1342","C1",527290.645023317,4269581.38136728,-233778.259632704,65331.500591638,-122.686704622583,38.5742723752552
"666","PPW1342","C2",527291.871495192,4269586.22649228,-233776.880946451,65336.3128592791,-122.686690353287,38.5743160012571
"667","PPW1342","C3",527293.097967066,4269591.07161728,-233775.502260141,65341.1251268252,-122.686676083974,38.5743596272569
"668","PPW1342","C4",527294.324438942,4269595.91674228,-233774.123573777,65345.9373942725,-122.686661814643,38.5744032532545
"669","PPW1342","D1",527295.457507692,4269580.16474228,-233773.49291007,65330.1297917059,-122.686649423873,38.5742612632941
"670","PPW1342","D2",527296.683598317,4269585.00961728,-233772.114612384,65334.9418211058,-122.686635158932,38.574304887048
"671","PPW1342","D3",527297.909688941,4269589.85449228,-233770.736314644,65339.7538504093,-122.686620893974,38.5743485107997
"672","PPW1342","D4",527299.135779567,4269594.69936728,-233769.358016848,65344.565879615,-122.686606628999,38.5743921345494
"673","PPW1343","A1",522958.970898486,4273411.55975225,-237981.860198322,69303.8110042536,-122.736305283635,38.6089120666703
"674","PPW1343","A2",522960.071064111,4273415.9031585,-237980.623620461,69308.1249043485,-122.73629250456,38.6089511803929
"675","PPW1343","A3",522961.171229735,4273420.24656475,-237979.387042558,69312.4388043671,-122.736279725471,38.6089902941139
"676","PPW1343","A4",522962.271395361,4273424.589971,-237978.150464611,69316.7527043032,-122.736266946368,38.6090294078332
"677","PPW1343","B1",522963.81216411,4273410.3356585,-237977.064876347,69302.4319010926,-122.736249720325,38.6089009099906
"678","PPW1343","B2",522964.911960985,4273414.67887725,-237975.828672592,69306.7456251318,-122.736236945463,38.608940022027
"679","PPW1343","B3",522966.01175786,4273419.022096,-237974.592468795,69311.0593490903,-122.736224170588,38.6089791340618
"680","PPW1343","B4",522967.111554735,4273423.36531475,-237973.356264956,69315.3730729693,-122.736211395698,38.6090182460948
"681","PPW1343","C1",522968.653429735,4273409.11156475,-237972.269554429,69301.0527978297,-122.736194157032,38.6088897532846
"682","PPW1343","C2",522969.75285786,4273413.454596,-237971.033724782,69305.3663458102,-122.736181386384,38.6089288636348
"683","PPW1343","C3",522970.852285985,4273417.79762725,-237969.797895091,69309.6798937167,-122.736168615721,38.6089679739833
"684","PPW1343","C4",522971.951714111,4273422.1406585,-237968.562065359,69313.993441537,-122.736155845045,38.60900708433
"685","PPW1343","D1",522973.49469536,4273407.887471,-237967.474232569,69299.6736944737,-122.736138593756,38.6088785965524
"686","PPW1343","D2",522974.593754735,4273412.23031475,-237966.238777028,69303.9870663979,-122.736125827321,38.6089177052162
"687","PPW1343","D3",522975.692814109,4273416.5731585,-237965.003321445,69308.3004382448,-122.736113060872,38.6089568138784
"688","PPW1343","D4",522976.791873485,4273420.91600225,-237963.76786582,69312.6138100047,-122.73610029441,38.6089959225389
"689","PPW1344","A1",522869.907543831,4272881.72826032,-238087.629308563,68776.147060371,-122.737345615148,38.6041395942685
"690","PPW1344","A2",522871.080162581,4272886.35816657,-238086.311284186,68780.7455279096,-122.737331995991,38.6041812881761
"691","PPW1344","A3",522872.252781331,4272890.98807282,-238084.993259761,68785.3439953555,-122.737318376818,38.6042229820818
"692","PPW1344","A4",522873.425400082,4272895.61797907,-238083.675235288,68789.9424627083,-122.737304757629,38.6042646759855
"693","PPW1344","B1",522874.54966258,4272880.55466657,-238083.031246754,68774.8248348283,-122.737292340813,38.6041288983201
"694","PPW1344","B2",522875.721918831,4272885.18438532,-238081.71359024,68779.4231261052,-122.737278725797,38.6041705905411
"695","PPW1344","B3",522876.89417508,4272889.81410407,-238080.395933679,68784.0214173002,-122.737265110765,38.6042122827602
"696","PPW1344","B4",522878.066431331,4272894.44382282,-238079.078277069,68788.6197083988,-122.737251495717,38.6042539749773
"697","PPW1344","C1",522879.191781329,4272879.38107282,-238078.433184999,68773.5026091971,-122.737239066495,38.6041182023476
"698","PPW1344","C2",522880.363675079,4272884.01060407,-238077.115896349,68778.1007242231,-122.737225455619,38.604159892882
"699","PPW1344","C3",522881.535568829,4272888.64013532,-238075.798607652,68782.6988391564,-122.737211844727,38.6042015834145
"700","PPW1344","C4",522882.70746258,4272893.26966657,-238074.481318906,68787.2969539966,-122.73719823382,38.604243273945
"701","PPW1344","D1",522883.833900078,4272878.20747907,-238073.835123296,68772.180383476,-122.737185792192,38.6041075063508
"702","PPW1344","D2",522885.005431328,4272882.83682282,-238072.518202512,68776.7783222487,-122.737172185457,38.6041491951986
"703","PPW1344","D3",522886.176962579,4272887.46616657,-238071.201281678,68781.3762609256,-122.737158578705,38.6041908840445
"704","PPW1344","D4",522887.34849383,4272892.09551032,-238069.884360795,68785.974199506,-122.737144971938,38.6042325728884
"705","PPW1345","A1",523407.828266457,4272226.86339092,-237571.302145802,68103.4146958995,-122.731189825322,38.598224005511
"706","PPW1345","A2",523409.055566457,4272231.70954717,-237569.922644129,68108.2279552943,-122.731175568536,38.5982676461121
"707","PPW1345","A3",523410.282866457,4272236.55570342,-237568.543142402,68113.0412145834,-122.731161311732,38.5983112867111
"708","PPW1345","A4",523411.510166458,4272241.40185967,-237567.163640624,68117.8544737785,-122.731147054911,38.598354927308
"709","PPW1345","B1",523412.257166455,4272225.74379717,-237566.915289969,68102.1532869642,-122.731139003,38.5982137990352
