DATE,PLOT,INITALS,SPECIES,A2_cover,A2_pheno,A3_cover,A3_pheno,A4_cover,A4_pheno,B4_cover,B4_pheno,C4_cover,C4_pheno,D4_cover,D4_pheno,D3_cover,D3_pheno,D2_cover,D2_pheno,D1_cover,D1_pheno,C1_cover,C1_pheno,B1_cover,B1_pheno,A1_cover,A1_pheno,NOTES
20220410,1325,"MK, RFB, RLO, MF",GALPAR,,,,,,,,,1,FR,1,FR,,,1,V,,,,,1,FR,,,
20220410,1325,"MK, RFB, RLO, MF",LAT_SP,,,1,V,1,V,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",DICCAP,,,,,,,,,,,,,,,1,V,,,,,1,V,,,
20220410,1325,"MK, RFB, RLO, MF",POASEC,,,,,,,,,,,,,,,,,,,1,FL,,,,,
20220410,1325,"MK, RFB, RLO, MF",LUZCOM,,,,,,,1,FR,1,FR,1,FR,1,FR,1,V,1,FR,1,FR,,,,,
20220410,1325,"MK, RFB, RLO, MF",HYPGLA,,,,,,,,,,,1,V,,,,,1,FL,1,V,,,,,
20220410,1325,"MK, RFB, RLO, MF",BRODIA,,,1,FL,1,FL,1,FL,1,V,,,,,,,1,FL,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",HYPRAD,,,,,,,,,,,,,,,,,1,V,1,V,,,,,
20220410,1325,"MK, RFB, RLO, MF",SISBEL,,,,,,,,,,,1,FL,,,1,FL,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",IRI_SP,,,,,,,,,,,,,,,2,V,,,,,,,,,YELLOW AND WHITE FLR
20220410,1325,"MK, RFB, RLO, MF",AGOGRACIL,,,,,1,V,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",GALPOR,,,,,1,V,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",FESCAL,,,,,,,2,V,2,FL,,,,,1,V,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",CHLPOM,,,,,,,8,V,3,V,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",TRILAX,,,,,,,1,V,1,V,,,,,,,,,,,,,,,UNK_THEM IN 2021
20220410,1325,"MK, RFB, RLO, MF",TRIOLI,,,,,,,1,FL,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",ACHMIL,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",AGRO_SP,,,,,,,,,,,,,,,,,,,,,,,,,might be A. pallens… (same unk as at 1324? Not sure)
20220410,1325,"MK, RFB, RLO, MF",BRIMIN,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",BROSTE,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",UNK_API,,,,,,,,,,,,,,,,,,,,,,,,,APIACEAE- IN RLO'S BOOK SO SEEN HERE BEFORE 
20220410,1325,"MK, RFB, RLO, MF",ELYGLA,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",FESIDA,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",GALCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",KOEMAC,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",LATSPH,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",PERKEL,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",PIP_SP,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",POLCAL,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",PRIHEN,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",TOXDIV,,,,,,,,,,,,,,,,,,,,,,,,,
20220410,1325,"MK, RFB, RLO, MF",TRIWIL,,,,,,,,,,,,,,,,,,,,,,,,,
