"Plot Title: PPW1350_10319261"
"#","Date Time, GMT-07:00","Temp, °C (LGR S/N: 10319261, SEN S/N: 10319261)","RH, % (LGR S/N: 10319261, SEN S/N: 10319261)","Coupler Detached (LGR S/N: 10319261)","Bad Battery (LGR S/N: 10319261)","Good Battery (LGR S/N: 10319261)","End Of File (LGR S/N: 10319261)"
388,07/04/13 03:30:00 PM,35.475,29.856,,,,
389,07/04/13 04:00:00 PM,35.797,28.000,,,,
390,07/04/13 04:30:00 PM,35.904,28.008,,,,
391,07/04/13 05:00:00 PM,36.335,26.429,,,,
392,07/04/13 05:30:00 PM,36.065,22.813,,,,
393,07/04/13 06:00:00 PM,35.422,22.383,,,,
394,07/04/13 06:30:00 PM,34.308,21.782,,,,
395,07/04/13 07:00:00 PM,33.209,19.556,,,,
396,07/04/13 07:30:00 PM,31.919,19.093,,,,
397,07/04/13 08:00:00 PM,30.318,22.724,,,,
398,07/04/13 08:30:00 PM,28.543,25.796,,,,
399,07/04/13 09:00:00 PM,27.481,24.823,,,,
400,07/04/13 09:30:00 PM,27.333,24.330,,,,
401,07/04/13 10:00:00 PM,26.451,26.194,,,,
402,07/04/13 10:30:00 PM,24.823,29.169,,,,
403,07/04/13 11:00:00 PM,24.195,29.523,,,,
404,07/04/13 11:30:00 PM,23.160,31.321,,,,
405,07/05/13 12:00:00 AM,22.082,34.389,,,,
406,07/05/13 12:30:00 AM,21.223,36.614,,,,
407,07/05/13 01:00:00 AM,20.365,39.659,,,,
408,07/05/13 01:30:00 AM,19.746,41.725,,,,
409,07/05/13 02:00:00 AM,19.151,44.442,,,,
410,07/05/13 02:30:00 AM,18.295,49.263,,,,
411,07/05/13 03:00:00 AM,18.105,49.550,,,,
412,07/05/13 03:30:00 AM,17.724,51.895,,,,
413,07/05/13 04:00:00 AM,17.177,54.437,,,,
414,07/05/13 04:30:00 AM,16.415,57.764,,,,
415,07/05/13 05:00:00 AM,16.201,59.929,,,,
416,07/05/13 05:30:00 AM,15.151,65.298,,,,
417,07/05/13 06:00:00 AM,15.079,65.812,,,,
418,07/05/13 06:30:00 AM,14.074,71.147,,,,
419,07/05/13 07:00:00 AM,13.930,73.252,,,,
420,07/05/13 07:30:00 AM,14.529,71.692,,,,
421,07/05/13 08:00:00 AM,15.151,70.004,,,,
422,07/05/13 08:30:00 AM,15.581,69.999,,,,
423,07/05/13 09:00:00 AM,16.272,67.807,,,,
424,07/05/13 09:30:00 AM,17.272,63.776,,,,
425,07/05/13 10:00:00 AM,18.485,59.691,,,,
426,07/05/13 10:30:00 AM,19.341,57.972,,,,
427,07/05/13 11:00:00 AM,19.770,57.947,,,,
428,07/05/13 11:30:00 AM,20.936,54.891,,,,
429,07/05/13 12:00:00 PM,22.130,51.942,,,,
430,07/05/13 12:30:00 PM,23.328,49.641,,,,
431,07/05/13 01:00:00 PM,24.557,45.765,,,,
432,07/05/13 01:30:00 PM,25.574,43.391,,,,
433,07/05/13 02:00:00 PM,27.087,40.511,,,,
434,07/05/13 02:30:00 PM,28.147,38.436,,,,
435,07/05/13 03:00:00 PM,28.444,38.466,,,,
436,07/05/13 03:30:00 PM,28.493,38.571,,,,
437,07/05/13 04:00:00 PM,27.702,40.081,,,,
438,07/05/13 04:30:00 PM,27.259,40.563,,,,
439,07/05/13 05:00:00 PM,26.720,41.721,,,,
440,07/05/13 05:30:00 PM,25.963,42.391,,,,
441,07/05/13 06:00:00 PM,25.210,44.096,,,,
442,07/05/13 06:30:00 PM,24.315,45.317,,,,
443,07/05/13 07:00:00 PM,23.088,48.115,,,,
444,07/05/13 07:30:00 PM,22.034,51.457,,,,
445,07/05/13 08:00:00 PM,20.984,54.402,,,,
446,07/05/13 08:30:00 PM,19.912,57.907,,,,
