"Plot","Quad","Type","Num","Species","SA.Stump.Height_cm","SA.Stump.BD_cm","SA.Branch.Num","DBH_cm","X_cm","Y_cm","Notes","Year","Basal.Area"
"PPW1330","D1","SA",4056,"UMBCAL",188,1.21,1,NA,93,286,NA,2014,1.1499014510302
"PPW1330","D1","SA",4055,"HETARB",154,0.62,2,NA,33,190,NA,2014,0.603814108019958
"PPW1330","D1","TR",4592,"HETARB",NA,NA,NA,3.69,242,189,NA,2014,10.694059932636
"PPW1330","D1","TR",4592.1,"HETARB",NA,NA,NA,2.11,242,189,NA,2014,3.49667116326178
"PPW1330","D1","TR",4592.2,"HETARB",NA,NA,NA,1.52,242,189,NA,2014,1.81458391671346
"PPW1330","D1","TR",4592.3,"HETARB",NA,NA,NA,1.39,242,189,NA,2014,1.51746779150021
"PPW1330","D1","TR",4592.4,"HETARB",NA,NA,NA,1.35,242,189,NA,2014,1.43138815279185
"PPW1330","D1","TR",4592.5,"HETARB",NA,NA,NA,1.6,242,189,NA,2014,2.01061929829747
"PPW1330","D1","TS",4592.6,"HETARB",156,0.82,3,NA,242,189,NA,2014,NA
"PPW1330","D1","TR",4597,"PSEMEN",NA,NA,NA,4.68,478,138,NA,2014,17.2021047339963
"PPW1330","D1","SA",4050,"UMBCAL",78,0.67,1,NA,482,10,NA,2014,0.352565235549115
"PPW1330","D1","SA",4591,"UMBCAL",226,2,1,NA,266,315,NA,2014,3.14159265358979
"PPW1330","D1","TR",4593,"PSEMEN",NA,NA,NA,7.25,299,420,NA,2014,41.2824909635784
"PPW1330","D1","SA",4590,"HETARB",163,0.88,8,NA,213,132,NA,2014,4.86569870187987
"PPW1330","D1","SA",4052,"HETARB",215,1.36,1,NA,200,108,NA,2014,1.45267244301992
"PPW1330","D1","SA",4054,"HETARB",81,0.71,3,NA,339,176,NA,2014,1.18775764250596
"PPW1330","D1","SA",4598,"HETARB",142,0.98,2,NA,325,39,NA,2014,1.50859279225382
"PPW1330","D1","SA",4061,"HETARB",189,1.33,2,NA,82,50,NA,2014,2.77858162246749
"PPW1330","D1","SA",4122,"HETARB",70,0.73,1,NA,138,72,NA,2014,0.4185386812745
"PPW1330","D1","SA",4599,"HETARB",200,1.09,4,NA,297,28,NA,2014,3.73252623173003
"PPW1330","D1","TR",4063,"HETARB",NA,NA,NA,1.07,83,10,NA,2014,0.899202357273739
"PPW1330","D1","TR",4064,"HETARB",NA,NA,NA,2.69,181,38,"NO 4064.8",2014,5.68321965016028
"PPW1330","D1","TR",4064.1,"HETARB",NA,NA,NA,3.4,181,38,NA,2014,9.0792027688745
"PPW1330","D1","TR",4064.2,"HETARB",NA,NA,NA,1.26,181,38,NA,2014,1.24689812420979
"PPW1330","D1","TR",4064.3,"HETARB",NA,NA,NA,1.54,181,38,NA,2014,1.86265028431339
"PPW1330","D1","TR",4064.4,"HETARB",NA,NA,NA,1.42,181,38,NA,2014,1.58367685667461
"PPW1330","D1","TR",4064.5,"HETARB",NA,NA,NA,1.17,181,38,NA,2014,1.07513154587477
"PPW1330","D1","TR",4064.6,"HETARB",NA,NA,NA,1.58,181,38,NA,2014,1.96066797510539
"PPW1330","D1","TR",4064.7,"HETARB",NA,NA,NA,1.09,181,38,NA,2014,0.933131557932508
"PPW1330","D1","TR",4064.9,"HETARB",NA,NA,NA,1.03,181,38,NA,2014,0.833228911548353
"PPW1330","D1","TR",4064.1,"HETARB",NA,NA,NA,1.69,181,38,"PROBLEM WITH '.10' = '.1'",2014,2.24317569447945
"PPW1330","D1","TS",4064.11,"HETARB",178,0.88,6,NA,181,38,NA,2014,NA
"PPW1330","D1","SA",4053,"UMBCAL",67,0.59,1,NA,264,28,NA,2014,0.273397100678652
"PPW1330","D1","TR",4600,"ARBMEN",NA,NA,NA,12.05,237,1,NA,2014,114.041776820718
"PPW1330","D1","TR",4600.1,"ARBMEN",NA,NA,NA,3.7,237,1,NA,2014,10.7521008569111
"PPW1330","D1","SA",NA,"ARCMAN",100,3.45,1,NA,29,235,"BROKEN HEIGHT",2014,9.34820163983813
"PPW1330","D1","TR",4062,"ARBMEN",NA,NA,NA,15.55,191,56,NA,2014,189.911239404911
"PPW1330","A1","TR",3414,"PSEMEN",NA,NA,NA,4.1,450,50,"INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2014,13.2025431267111
"PPW1330","C3","SA",3982,"AMOCAL",200,0.79,1,NA,NA,NA,"INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2014,0.490166993776348
"PPW1331","A1","SA",2662,"UMBCAL",60,17,1,NA,490,234,NA,2014,226.980069221863
"PPW1331","A1","TR",2661,"PSEMEN",NA,NA,NA,3.1,228,345,NA,2014,7.54767635024948
"PPW1331","A1","TR",2666,"PSEMEN",NA,NA,NA,4.34,296,10,"CHANGED TREE NUM FROM 2660, INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2014,14.793445646489
"PPW1331","A2","TR",2664,"QUEAGR",NA,NA,NA,23.5,260,50,NA,2014,433.736135736241
"PPW1331","A2","SA",2665,"UMBCAL",54,1.18,1,NA,316,198,NA,2014,1.09358840271461
"PPW1331","A2","TR",2667,"QUEGAR",NA,NA,NA,24.5,110,410,"Poison Aok covered, DBH estimated with Steel tape held at a distance",2014,471.435247579318
"PPW1331","B4","TR",2668,"QUEAGR",NA,NA,NA,32,86,240,"Poison Aok covered, DBH estimated with Steel tape held at a distance",2014,804.247719318987
"PPW1331","B4","TR",2669,"PSEMEN",NA,NA,NA,4.2,460,174,NA,2014,13.854423602331
"PPW1331","B3","SA",2670,"UMBCAL",62,0.96,1,NA,370,200,NA,2014,0.723822947387088
"PPW1331","B3","SA",2671,"UMBCAL",82,1.05,1,NA,173,14,NA,2014,0.865901475145687
"PPW1331","B2","SA",2672,"UMBCAL",61,0.94,1,NA,161,449,NA,2014,0.693977817177985
"PPW1331","B2","TR",2673,"PSEMEN",NA,NA,NA,14,333,440,NA,2014,153.9380400259
"PPW1331","B2","SA",2675,"UMBCAL",51,0.62,3,NA,70,145,NA,2014,0.905721162029937
"PPW1331","B2","TR",2678,"QUEGAR",NA,NA,NA,23,442,124,NA,2014,415.47562843725
"PPW1331","B1","TR",2705,"PSEMEN",NA,NA,NA,3.78,140,378,NA,2014,11.2220831178881
"PPW1331","B1","SA",2681,"PSEMEN",68,0.68,1,NA,63,15,NA,2014,0.36316811075498
"PPW1331","B1","TR",2679,"QUEAGR",NA,NA,NA,24.1,245,177,NA,2014,456.167107282872
"PPW1331","B1","TR",2680,"QUEAGR",NA,NA,NA,29,245,120,NA,2014,660.519855417254
"PPW1331","B1","TR",2684,"PSEMEN",NA,NA,NA,12.5,425,430,NA,2014,122.718463030851
"PPW1331","B1","TR",2685,"QUEAGR",NA,NA,NA,26,475,357,NA,2014,530.929158456675
"PPW1331","B1","TR",2682,"QUEAGR",NA,NA,NA,9.55,223,53,NA,2014,71.6302759972558
"PPW1331","B1","TR",2682.1,"QUEAGR",NA,NA,NA,11.9,223,53,NA,2014,111.220233918713
"PPW1331","B1","SA",2663,"QUEAGR",54,0.62,1,NA,87,250,NA,2014,0.301907054009979
"PPW1331","B1","SA",2683,"UMBCAL",58,0.63,1,NA,263,14,NA,2014,0.311724531052447
"PPW1331","C1","TR",2686,"PSEMEN",NA,NA,NA,1.37,358,253,NA,2014,1.47411381288067
"PPW1331","C1","TR",2688,"PSEMEN",NA,NA,NA,4.9,450,345,"DBH AT 155cm",2014,18.8574099031727
"PPW1331","C2","TR",2689,"PSEMEN",NA,NA,NA,25.7,51,110,NA,2014,518.747632942381
"PPW1331","C2","TR",2691,"HETARB",NA,NA,NA,8.9,427,428,NA,2014,62.2113885227119
"PPW1331","C2","TR",2691.1,"HETARB",NA,NA,NA,6.51,427,428,NA,2014,33.2852527046002
"PPW1331","C2","TS",2691.2,"HETARB",89,1.23,9,NA,427,428,NA,2014,NA
"PPW1331","C3","SA",2692,"UMBCAL",59,0.72,1,NA,335,55,NA,2014,0.407150407905237
"PPW1331","C3","TR",2693,"PSEMEN",NA,NA,NA,42.5,280,120,NA,2014,1418.62543263664
"PPW1331","C3","SA",2700,"UMBCAL",72,1.11,1,NA,140,245,NA,2014,0.967689077121996
"PPW1331","C3","TR",2701,"PSEMEN",NA,NA,NA,43.35,136,425,NA,2014,1475.93790011516
"PPW1331","C3","TR",2695,"QUEAGR",NA,NA,NA,31,475,323,NA,2014,754.767635024948
"PPW1331","C3","SA",2696,"UMBCAL",119,1.79,1,NA,463,407,NA,2014,2.51649425534176
"PPW1331","C3","SA",2702,"UMBCAL",52,0.83,1,NA,88,460,NA,2014,0.541060794764502
"PPW1331","C3","SA",2697,"UMBCAL",59,0.77,1,NA,426,407,NA,2014,0.465662571078347
"PPW1331","C3","SA",2698,"UMBCAL",81,0.7,2,NA,234,418,NA,2014,0.769690200129499
"PPW1331","C3","SA",2699,"UMBCAL",55,0.56,1,NA,210,444,NA,2014,0.24630086404144
"PPW1331","C4","SA",2703,"UMBCAL",204,1.92,1,NA,136,88,NA,2014,2.89529178954835
"PPW1331","C4","SA",2676,"UMBCAL",75,0.67,1,NA,383,33,NA,2014,0.352565235549115
"PPW1331","C4","TR",2707,"HETARB",NA,NA,NA,2.62,480,200,NA,2014,5.39128715282544
"PPW1331","C4","TR",2707.1,"HETARB",NA,NA,NA,1.38,480,200,NA,2014,1.4957122623741
"PPW1331","C4","SA",2706,"UMBCAL",200,2.12,1,NA,497,33,NA,2014,3.52989350557349
"PPW1331","C4","TR",2707.2,"HETARB",NA,NA,NA,1.22,480,200,NA,2014,1.16898662640076
"PPW1331","C4","TR",2707.3,"HETARB",NA,NA,NA,1.22,480,200,NA,2014,1.16898662640076
"PPW1331","C4","TS",2707.4,"HETARB",188,1.15,6,NA,480,200,NA,2014,NA
"PPW1331","C4","TR",2708,"PSEMEN",NA,NA,NA,5.1,399,260,NA,2014,20.4282062299676
"PPW1331","D3","SA",2709,"ARBMEN",95,1.61,2,NA,438,345,NA,2014,4.07166115868505
"PPW1331","D3","SA",2710,"UMBCAL",69,0.47,1,NA,430,288,NA,2014,0.173494454294496
"PPW1331","D2","SA",2712,"PSEMEN",148,1.67,1,NA,322,302,NA,2014,2.19039693789914
"PPW1331","D2","SA",2711,"PSEMEN",122,1.53,1,NA,408,315,NA,2014,1.83853856069709
"PPW1331","D2","SA",2714,"PSEMEN",181,0.77,1,NA,471,125,NA,2014,0.465662571078347
"PPW1331","D2","TR",2690,"QUEGAR",NA,NA,NA,72,58,263,"DBH at 54cm ",2014,4071.50407905237
"PPW1331","D1","SA",2715,"UMBCAL",96,1.49,1,NA,412,398,NA,2014,1.74366246255867
"PPW1331","D1","SA",2716,"QUEAGR",51,0.58,1,NA,139,427,NA,2014,0.264207942166902
"PPW1331","D1","SA",2720,"PSEMEN",94,1.31,1,NA,400,32,NA,2014,1.34782178820636
"PPW1331","D1","TR",2717,"PSEMEN",NA,NA,NA,21,406,260,NA,2014,346.360590058275
"PPW1331","D1","SA",2719,"UMBCAL",89,1.43,2,NA,328,62,NA,2014,3.21212140866288
"PPW1331","D1","SA",2718,"UMBCAL",63,0.46,1,NA,56,287,NA,2014,0.1661902513749
"PPW1332","A2","TR",2585,"UMBCAL",NA,NA,NA,23.2,60,55,"CHANGED TREE NUM,  INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2014,422.732707467043
"PPW1332","A2","TR",2594,"QUEGAR",NA,NA,NA,24.75,20,140,NA,2014,481.105462466149
"PPW1332","A2","TR",2595,"UMBCAL",NA,NA,NA,18.1,325,84,NA,2014,257.304292310638
"PPW1332","A2","TR",2567,"UMBCAL",NA,NA,NA,20.5,110,185,NA,2014,330.063578167778
"PPW1332","A3","TR",2596,"QUEGAR",NA,NA,NA,24.75,337,23,NA,2014,481.105462466149
"PPW1332","A3","TR",2597,"QUEDEC",NA,NA,NA,24.65,300,375,"CHANGED TREE NUM,  INPUTED AFTER AUG2013 RESURVEY 20130810 MFO",2014,477.225595538966
"PPW1332","A4","TR",2598,"QUEGAR",NA,NA,NA,38.7,380,325,NA,2014,1176.28297533872
"PPW1332","B3","TR",2600,"UMBCAL",NA,NA,NA,17.95,15,400,NA,2014,253.057251742066
"PPW1332","B3","TR",2600.1,"UMBCAL",NA,NA,NA,20.6,15,400,NA,2014,333.291564619341
"PPW1332","B3","TR",2599,"QUEGAR",NA,NA,NA,34.1,445,320,NA,2014,913.268838380187
"PPW1332","B3","TR",2601,"QUEGAR",NA,NA,NA,25.1,417,252,NA,2014,494.808696922026
"PPW1332","B3","SA",2603,"AESCAL",52,0.54,1,NA,320,120,NA,2014,0.229022104446696
"PPW1332","B3","SA",2602,"UMBCAL",148,1.43,6,NA,304,85,NA,2014,9.63636422598865
"PPW1332","B2","TR",2604,"UMBCAL",NA,NA,NA,15.1,50,400,NA,2014,179.078635236252
"PPW1332","B2","TR",2605,"QUEGAR",NA,NA,NA,33,453,388,NA,2014,855.298599939821
"PPW1332","B2","TR",2606,"UMBCAL",NA,NA,NA,23.5,424,73,NA,2014,433.736135736241
"PPW1332","B1","TR",2607,"QUEGAR",NA,NA,NA,35.6,240,370,NA,2014,995.38221636339
"PPW1332","B1","SA",2608,"UMBCAL",52,0.82,2,NA,483,167,NA,2014,1.05620345013689
"PPW1332","C1","TR",2612,"AESCAL",NA,NA,NA,14.85,138,210,NA,2014,173.197966487814
"PPW1332","C1","TR",2612.1,"AESCAL",NA,NA,NA,17.75,138,210,"DBH at 135cm",2014,247.449508855409
"PPW1332","C1","TR",2612.2,"AESCAL",NA,NA,NA,13.9,138,210,NA,2014,151.746779150021
"PPW1332","C1","TR",2612.3,"AESCAL",NA,NA,NA,11.55,138,210,NA,2014,104.774078492628
"PPW1332","C1","TR",2612.4,"AESCAL",NA,NA,NA,13.2,138,210,NA,2014,136.847775990371
"PPW1332","C1","TS",2612.5,"AESCAL",200,1.64,1,NA,138,210,NA,2014,NA
"PPW1332","C1","TR",2616,"QUEGAR",NA,NA,NA,32.35,430,260,NA,2014,821.936849454106
"PPW1332","C1","TR",2613,"QUEGAR",NA,NA,NA,18.5,234,420,NA,2014,268.802521422777
"PPW1332","C2","TR",2614,"QUEGAR",NA,NA,NA,23.3,444,417,NA,2014,426.384808926841
"PPW1332","C2","TR",2615,"QUEGAR",NA,NA,NA,36.7,310,435,NA,2014,1057.84493229839
"PPW1332","C3","TR",2620,"UMBCAL",NA,NA,NA,18.45,320,200,NA,2014,267.3514983159
"PPW1332","C4","TR",2621,"UMBCAL",NA,NA,NA,15.9,405,75,NA,2014,198.556509688509
"PPW1332","C4","TR",2618,"UMBCAL",NA,NA,NA,15.4,190,240,NA,2014,186.265028431339
"PPW1332","C4","SA",2610,"UMBCAL",101,0.87,2,NA,369,386,NA,2014,1.18893573975106
"PPW1332","C4","TR",2617,"UMBCAL",NA,NA,NA,12.5,60,394,NA,2014,122.718463030851
"PPW1332","C4","TR",2619,"UMBCAL",NA,NA,NA,16.3,305,350,NA,2014,208.672438033068
"PPW1332","C4","SA",2609,"UMBCAL",176,1.59,1,NA,99,466,NA,2014,1.98556509688509
"PPW1332","D4","TR",2624,"UMBCAL",NA,NA,NA,12.25,220,360,NA,2014,117.85881189483
"PPW1332","D4","TR",2626,"QUEGAR",NA,NA,NA,30,36,245,NA,2014,706.858347057703
"PPW1332","D4","TR",2627,"QUEGAR",NA,NA,NA,25.5,77,241,NA,2014,510.705155749191
"PPW1332","D4","TR",2611,"UMBCAL",NA,NA,NA,1.91,108,254,NA,2014,2.86521103989023
"PPW1332","D4","SA",2611.1,"UMBCAL",172,1.66,1,NA,108,254,NA,2014,2.16424317905801
"PPW1332","D4","TR",2625,"UMBCAL",NA,NA,NA,14.5,160,230,NA,2014,165.129963854314
"PPW1332","D3","TR",2623,"QUEGAR",NA,NA,NA,28.2,20,362,NA,2014,624.580035460187
"PPW1332","D2","TR",2628,"AESCAL",NA,NA,NA,13.5,70,454,NA,2014,143.138815279185
"PPW1332","D2","TR",2622,"AESCAL",NA,NA,NA,10.4,30,220,NA,2014,84.948665353068
"PPW1332","D2","TR",2622.1,"AESCAL",NA,NA,NA,15.1,30,220,NA,2014,179.078635236252
"PPW1332","D2","TS",2622.2,"AESCAL",67,0.98,4,NA,30,220,"IN C2",2014,NA
"PPW1332","D2","TR",2630,"QUEGAR",NA,NA,NA,23,190,33,NA,2014,415.47562843725
"PPW1332","D1","TR",2629,"QUEGAR",NA,NA,NA,34.75,315,380,"MOSSY",2014,948.417369687631
"PPW1333","A1","SA",3327,"PSEMEN",130,1.74,1,NA,176,135,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130603",2014,2.37787147950211
"PPW1333","A1","SA",3339,"UMBCAL",68,0.83,1,NA,245,274,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130604",2014,0.541060794764502
"PPW1333","A1","SA",3340,"UMBCAL",82,0.82,1,NA,253,301,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130605",2014,0.528101725068444
"PPW1333","A1","TR",3343,"QUEKEL",NA,NA,NA,22.3,222,308,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130606",2014,390.570652675917
"PPW1333","A1","TR",3344,"QUEKEL",NA,NA,NA,28.5,222,359,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130607",2014,637.939658219577
"PPW1333","A1","TR",3342,"UMBCAL",NA,NA,NA,21.3,150,377,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130608",2014,356.327292751788
"PPW1333","A1","TR",3342.1,"UMBCAL",NA,NA,NA,2.82,150,377,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130609",2014,6.24580035460187
"PPW1333","A1","SA",3345,"UMBCAL",59,0.7,1,NA,186,472,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130611",2014,0.38484510006475
"PPW1333","A2","SA",3341,"UMBCAL",62,0.58,1,NA,112,1,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130612",2014,0.264207942166902
"PPW1333","A2","SA",3347,"UMBCAL",60,0.71,1,NA,43,383,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130613",2014,0.395919214168654
"PPW1333","A2","SA",3346,"UMBCAL",59,0.62,1,NA,405,272,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130614",2014,0.301907054009979
"PPW1333","A3","TR",3348,"QUEKEL",NA,NA,NA,46.5,332,196,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130615",2014,1698.22717880613
"PPW1333","A4","SA",3349,"UMBCAL",60,1.77,2,NA,434,450,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130616",2014,4.92114781221573
"PPW1333","B4","SA",3351,"UMBCAL",71,1.35,1,NA,330,114,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130617",2014,1.43138815279185
"PPW1333","B4","TR",3350,"QUEAGR",NA,NA,NA,43.45,380,163,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130618",2014,1482.75515617345
"PPW1333","B4","SA",3352,"UMBCAL",73,1.31,1,NA,312,1,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130619",2014,1.34782178820636
"PPW1333","B3","SA",3361,"UMBCAL",74,0.32,2,NA,465,87,"CHANGED 'TYPE' TO SA OR TR INSTEAD OF ALL THREE; MFO 20130620",2014,0.160849543863797
"PPW1333","B3","SA",3354,"UMBCAL",76,1.13,2,NA,424,430,NA,2014,2.0057498296844
"PPW1333","B3","SA",3360,"UMBCAL",66,0.67,2,NA,457,140,NA,2014,0.705130471098229
"PPW1333","B3","SA",3355,"UMBCAL",57,0.93,1,NA,365,361,NA,2014,0.679290871522453
"PPW1333","B3","SA",3359,"UMBCAL",53,0.71,2,NA,209,229,NA,2014,0.791838428337307
"PPW1333","B3","SA",3358,"UMBCAL",89,1.15,7,NA,372,295,NA,2014,7.27082349765188
"PPW1333","B3","SA",3356,"UMBCAL",55,0.59,1,NA,487,361,NA,2014,0.273397100678652
"PPW1333","B2","SA",3388,"UMBCAL",71,0.5,2,NA,437,483,"20130327 START ",2014,0.392699081698724
"PPW1333","B2","TR",3363,"QUEKEL",NA,NA,NA,54.9,210,156,NA,2014,2367.19791846154
"PPW1333","B1","SA",3365,"UMBCAL",81,0.91,1,NA,205,156,NA,2014,0.650388219109427
"PPW1333","B1","TR",3366,"QUEGAR",NA,NA,NA,29.6,159,56,"SAME DBH IS CORRECT",2014,688.134454842308
"PPW1333","B1","TR",3364,"UMBCAL",NA,NA,NA,29.6,62,157,"SAME DBH IS CORRECT",2014,688.134454842308
"PPW1333","C1","SA",3367,"UMBCAL",78,1.37,3,NA,122,412,NA,2014,4.42234143864201
"PPW1333","C1","TR",3371,"QUEGAR",NA,NA,NA,36.8,89,430,NA,2014,1063.61760879936
"PPW1333","C1","TR",3372,"QUEAGR",NA,NA,NA,2.63,89,435,NA,2014,5.43252055640381
"PPW1333","C1","TR",3372.1,"QUEAGR",NA,NA,NA,2.11,89,435,NA,2014,3.49667116326178
"PPW1333","C1","TR",3372.2,"QUEAGR",NA,NA,NA,1.59,89,435,NA,2014,1.98556509688509
"PPW1333","C1","TR",3372.3,"QUEAGR",NA,NA,NA,1.43,89,435,NA,2014,1.60606070433144
"PPW1333","C1","TR",3372.4,"QUEAGR",NA,NA,NA,1.27,89,435,NA,2014,1.26676869774374
"PPW1333","C1","TR",3368,"QUEGAR",NA,NA,NA,33,193,260,NA,2014,855.298599939821
"PPW1333","C1","SA",3369,"UMBCAL",109,1.12,3,NA,419,435,NA,2014,2.95561036849728
"PPW1333","C1","TR",3370,"QUEAGR",NA,NA,NA,23.3,390,461,NA,2014,426.384808926841
"PPW1333","C2","SA",3373,"UMBCAL",107,1.14,3,NA,333,247,NA,2014,3.06211035945397
"PPW1333","C2","TR",3362,"UMBCAL",NA,NA,NA,27.6,29,457,NA,2014,598.28490494964
"PPW1333","C3","SA",3357,"UMBCAL",110,1.18,1,NA,6,339,NA,2014,1.09358840271461
"PPW1333","C3","SA",3378,"UMBCAL",84,0.78,1,NA,94,406,NA,2014,0.477836242611008
"PPW1333","C3","TR",3374,"UMBCAL",NA,NA,NA,29,254,181,NA,2014,660.519855417254
"PPW1333","C3","TR",3374.1,"UMBCAL",NA,NA,NA,5.49,254,181,NA,2014,23.6719791846154
"PPW1333","C3","TR",3374.2,"UMBCAL",NA,NA,NA,5.06,254,181,NA,2014,20.1090204163629
"PPW1333","C3","TS",3374.3,"UMBCAL",109,2.16,3,NA,254,181,NA,2014,NA
"PPW1333","C3","SA",3377,"UMBCAL",52,0.7,1,NA,319,57,NA,2014,0.38484510006475
"PPW1333","C3","SA",3376,"UMBCAL",69,0.74,1,NA,402,59,NA,2014,0.430084034276443
"PPW1333","C3","SA",3375,"UMBCAL",73,0.8,1,NA,435,162,NA,2014,0.502654824574367
"PPW1333","C4","SA",3353,"UMBCAL",58,1.09,1,NA,58,97,NA,2014,0.933131557932508
"PPW1333","C4","SA",3379,"UMBCAL",77,1.01,1,NA,398,73,NA,2014,0.801184666481737
"PPW1333","D4","SA",3380,"UMBCAL",63,0.74,1,NA,17,79,NA,2014,0.430084034276443
"PPW1333","D4","SA",3381,"PSEMEN",81,1.34,1,NA,44,32,NA,2014,1.41026094219646
"PPW1333","D4","SA",3382,"PSEMEN",198,3.87,1,NA,105,183,NA,2014,11.7628297533872
"PPW1333","D4","SA",3387,"UMBCAL",54,1.07,1,NA,163,223,NA,2014,0.899202357273739
"PPW1333","D4","SA",3389,"UMBCAL",64,0.96,1,NA,443,257,NA,2014,0.723822947387088
"PPW1333","D4","SA",3385,"UMBCAL",78,1.54,1,NA,394,162,NA,2014,1.86265028431339
"PPW1333","D4","SA",3384,"UMBCAL",95,1.43,1,NA,345,102,NA,2014,1.60606070433144
"PPW1333","D4","TR",3386,"QUEAGR",NA,NA,NA,11.65,327,93,NA,2014,106.59620223171
"PPW1333","D4","SA",3383,"UMBCAL",106,1.65,1,NA,301,66,NA,2014,2.13824649984955
"PPW1333","D4","TR",3386.1,"QUEAGR",NA,NA,NA,13.3,327,93,NA,2014,138.929081123375
"PPW1333","D3","SA",3394,"UMBCAL",67,0.92,4,NA,75,454,NA,2014,2.6590440219984
"PPW1333","D3","SA",3393,"UMBCAL",56,0.71,4,NA,108,368,NA,2014,1.58367685667461
"PPW1333","D3","TR",3391,"QUEGAR",NA,NA,NA,40.7,107,352,NA,2014,1301.00420368624
"PPW1333","D3","SA",3392,"UMBCAL",95,1.56,1,NA,105,316,NA,2014,1.91134497044403
"PPW1333","D3","SA",3393,"UMBCAL",71,0.77,1,NA,21,310,NA,2014,0.465662571078347
"PPW1333","D3","SA",3396,"UMBCAL",87,1.15,2,NA,54,183,NA,2014,2.07737814218625
"PPW1333","D3","SA",3390,"UMBCAL",64,1.31,1,NA,399,348,NA,2014,1.34782178820636
"PPW1333","D2","TR",3399,"QUEAGR",NA,NA,NA,12.2,235,468,NA,2014,116.898662640076
"PPW1333","D2","TR",3399.1,"QUEAGR",NA,NA,NA,6.66,235,468,NA,2014,34.8368067763919
"PPW1333","D2","TR",3399.2,"QUEAGR",NA,NA,NA,3.44,235,468,NA,2014,9.29408770638004
"PPW1333","D1","TR",3398,"QUEGAR",NA,NA,NA,11.3,265,313,NA,2014,100.28749148422
"PPW1334","A2","TR",2631,"QUEGAR",NA,NA,NA,38.1,121,181,NA,2014,1140.09182796937
"PPW1334","A2","TR",2632,"QUEGAR",NA,NA,NA,34,210,249,NA,2014,907.92027688745
"PPW1334","A2","TR",2634,"QUEGAR",NA,NA,NA,36.2,54,452,NA,2014,1029.21716924255
"PPW1334","A2","TR",2634.1,"QUEGAR",NA,NA,NA,29.9,54,452,NA,2014,702.153812058953
"PPW1334","A2","SA",2633,"UMBCAL",66,0.86,2,NA,193,324,NA,2014,1.16176096329751
"PPW1334","A4","TR",2635,"QUEGAR",NA,NA,NA,25.8,291,141,"Thick poison Oak wrapped around 2635, inflating DBH measure",2014,522.792433483878
"PPW1334","A4","TR",2636,"QUEGAR",NA,NA,NA,22,270,461,NA,2014,380.132711084365
"PPW1334","B4","TR",2637,"QUEGAR",NA,NA,NA,15.9,1.37,396,NA,2014,198.556509688509
"PPW1334","B4","TR",2638,"QUEGAR",NA,NA,NA,27.9,277,94,NA,2014,611.361784370208
"PPW1334","B4","TR",2638.1,"QUEGAR",NA,NA,NA,19.55,277,94,NA,2014,300.181141545913
"PPW1334","B4","TR",2638.2,"QUEGAR",NA,NA,NA,26.1,277,94,NA,2014,535.021082887976
"PPW1334","B3","TR",2639,"AESCAL",NA,NA,NA,14.4,121,406,NA,2014,162.860163162095
"PPW1334","B3","TR",2639.1,"AESCAL",NA,NA,NA,3.59,121,406,NA,2014,10.1222900696827
"PPW1334","B3","TR",2640,"QUEGAR",NA,NA,NA,24.3,209,37,NA,2014,463.769761504559
"PPW1334","B3","TR",2640.1,"QUEGAR",NA,NA,NA,27.6,209,37,NA,2014,598.28490494964
"PPW1334","B3","TR",2640.2,"QUEGAR",NA,NA,NA,23.8,209,37,NA,2014,444.880935674851
"PPW1334","C2","TR",2641,"QUEGAR",NA,NA,NA,25.35,166,122,NA,2014,504.714531257877
"PPW1334","C2","TR",2642,"QUEGAR",NA,NA,NA,23.1,234,163,NA,2014,419.096313970512
"PPW1334","C3","TR",2643,"QUEGAR",NA,NA,NA,21.4,442,167,NA,2014,359.680942909495
