,1315,B2,E,,,,,,
,1315,B2,S,,,,,,
,1315,B2,W,,,,,,
,1315,B4,N,,,,,,
,1315,B4,E,,,,,,
,1315,B4,S,,,,,,
,1315,B4,W,,,,,,
,1315,C4,N,,,,,,
,1315,C4,E,,,,,,
,1315,C4,S,,,,,,
,1315,C4,W,,,,,,
,1315,C2,N,,,,,,
,1315,C2,E,,,,,,
,1315,C2,S,,,,,,
,1315,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1316,B2,N,,,,,,
,1316,B2,E,,,,,,
,1316,B2,S,,,,,,
,1316,B2,W,,,,,,
,1316,B4,N,,,,,,
,1316,B4,E,,,,,,
,1316,B4,S,,,,,,
,1316,B4,W,,,,,,
,1316,C4,N,,,,,,
,1316,C4,E,,,,,,
,1316,C4,S,,,,,,
,1316,C4,W,,,,,,
,1316,C2,N,,,,,,
,1316,C2,E,,,,,,
,1316,C2,S,,,,,,
,1316,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1317,B2,N,,,,,,
,1317,B2,E,,,,,,
,1317,B2,S,,,,,,
,1317,B2,W,,,,,,
,1317,B4,N,,,,,,
,1317,B4,E,,,,,,
,1317,B4,S,,,,,,
,1317,B4,W,,,,,,
,1317,C4,N,,,,,,
,1317,C4,E,,,,,,
,1317,C4,S,,,,,,
,1317,C4,W,,,,,,
,1317,C2,N,,,,,,
,1317,C2,E,,,,,,
,1317,C2,S,,,,,,
,1317,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1318,B2,N,,,,,,
,1318,B2,E,,,,,,
,1318,B2,S,,,,,,
,1318,B2,W,,,,,,
,1318,B4,N,,,,,,
,1318,B4,E,,,,,,
,1318,B4,S,,,,,,
,1318,B4,W,,,,,,
,1318,C4,N,,,,,,
,1318,C4,E,,,,,,
,1318,C4,S,,,,,,
,1318,C4,W,,,,,,
,1318,C2,N,,,,,,
,1318,C2,E,,,,,,
,1318,C2,S,,,,,,
,1318,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1319,B2,N,,,,,,
,1319,B2,E,,,,,,
,1319,B2,S,,,,,,
,1319,B2,W,,,,,,
,1319,B4,N,,,,,,
,1319,B4,E,,,,,,
,1319,B4,S,,,,,,
,1319,B4,W,,,,,,
,1319,C4,N,,,,,,
,1319,C4,E,,,,,,
,1319,C4,S,,,,,,
,1319,C4,W,,,,,,
,1319,C2,N,,,,,,
,1319,C2,E,,,,,,
,1319,C2,S,,,,,,
,1319,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1320,B2,N,,,,,,
,1320,B2,E,,,,,,
,1320,B2,S,,,,,,
,1320,B2,W,,,,,,
,1320,B4,N,,,,,,
,1320,B4,E,,,,,,
,1320,B4,S,,,,,,
,1320,B4,W,,,,,,
,1320,C4,N,,,,,,
,1320,C4,E,,,,,,
,1320,C4,S,,,,,,
,1320,C4,W,,,,,,
,1320,C2,N,,,,,,
,1320,C2,E,,,,,,
,1320,C2,S,,,,,,
,1320,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1321,B2,N,,,,,,
,1321,B2,E,,,,,,
,1321,B2,S,,,,,,
,1321,B2,W,,,,,,
,1321,B4,N,,,,,,
,1321,B4,E,,,,,,
,1321,B4,S,,,,,,
,1321,B4,W,,,,,,
,1321,C4,N,,,,,,
,1321,C4,E,,,,,,
,1321,C4,S,,,,,,
,1321,C4,W,,,,,,
,1321,C2,N,,,,,,
,1321,C2,E,,,,,,
,1321,C2,S,,,,,,
,1321,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1322,B2,N,,,,,,
,1322,B2,E,,,,,,
,1322,B2,S,,,,,,
,1322,B2,W,,,,,,
,1322,B4,N,,,,,,
,1322,B4,E,,,,,,
,1322,B4,S,,,,,,
,1322,B4,W,,,,,,
,1322,C4,N,,,,,,
,1322,C4,E,,,,,,
,1322,C4,S,,,,,,
,1322,C4,W,,,,,,
,1322,C2,N,,,,,,
,1322,C2,E,,,,,,
,1322,C2,S,,,,,,
,1322,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1323,B2,N,,,,,,
,1323,B2,E,,,,,,
,1323,B2,S,,,,,,
,1323,B2,W,,,,,,
,1323,B4,N,,,,,,
,1323,B4,E,,,,,,
,1323,B4,S,,,,,,
,1323,B4,W,,,,,,
,1323,C4,N,,,,,,
,1323,C4,E,,,,,,
,1323,C4,S,,,,,,
,1323,C4,W,,,,,,
,1323,C2,N,,,,,,
,1323,C2,E,,,,,,
,1323,C2,S,,,,,,
,1323,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1324,B2,N,,,,,,
,1324,B2,E,,,,,,
,1324,B2,S,,,,,,
,1324,B2,W,,,,,,
,1324,B4,N,,,,,,
,1324,B4,E,,,,,,
,1324,B4,S,,,,,,
,1324,B4,W,,,,,,
,1324,C4,N,,,,,,
,1324,C4,E,,,,,,
,1324,C4,S,,,,,,
,1324,C4,W,,,,,,
,1324,C2,N,,,,,,
,1324,C2,E,,,,,,
,1324,C2,S,,,,,,
,1324,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1325,B2,N,,,,,,
,1325,B2,E,,,,,,
,1325,B2,S,,,,,,
,1325,B2,W,,,,,,
,1325,B4,N,,,,,,
,1325,B4,E,,,,,,
,1325,B4,S,,,,,,
,1325,B4,W,,,,,,
,1325,C4,N,,,,,,
,1325,C4,E,,,,,,
,1325,C4,S,,,,,,
,1325,C4,W,,,,,,
,1325,C2,N,,,,,,
,1325,C2,E,,,,,,
,1325,C2,S,,,,,,
,1325,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1326,B2,N,,,,,,
,1326,B2,E,,,,,,
,1326,B2,S,,,,,,
,1326,B2,W,,,,,,
,1326,B4,N,,,,,,
,1326,B4,E,,,,,,
,1326,B4,S,,,,,,
,1326,B4,W,,,,,,
,1326,C4,N,,,,,,
,1326,C4,E,,,,,,
,1326,C4,S,,,,,,
,1326,C4,W,,,,,,
,1326,C2,N,,,,,,
,1326,C2,E,,,,,,
,1326,C2,S,,,,,,
,1326,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1327,B2,N,,,,,,
,1327,B2,E,,,,,,
,1327,B2,S,,,,,,
,1327,B2,W,,,,,,
,1327,B4,N,,,,,,
,1327,B4,E,,,,,,
,1327,B4,S,,,,,,
,1327,B4,W,,,,,,
,1327,C4,N,,,,,,
,1327,C4,E,,,,,,
,1327,C4,S,,,,,,
,1327,C4,W,,,,,,
,1327,C2,N,,,,,,
,1327,C2,E,,,,,,
,1327,C2,S,,,,,,
,1327,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1328,B2,N,,,,,,
,1328,B2,E,,,,,,
,1328,B2,S,,,,,,
,1328,B2,W,,,,,,
,1328,B4,N,,,,,,
,1328,B4,E,,,,,,
,1328,B4,S,,,,,,
,1328,B4,W,,,,,,
,1328,C4,N,,,,,,
,1328,C4,E,,,,,,
,1328,C4,S,,,,,,
,1328,C4,W,,,,,,
,1328,C2,N,,,,,,
,1328,C2,E,,,,,,
,1328,C2,S,,,,,,
,1328,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1329,B2,N,,,,,,
,1329,B2,E,,,,,,
,1329,B2,S,,,,,,
,1329,B2,W,,,,,,
,1329,B4,N,,,,,,
,1329,B4,E,,,,,,
,1329,B4,S,,,,,,
,1329,B4,W,,,,,,
,1329,C4,N,,,,,,
,1329,C4,E,,,,,,
,1329,C4,S,,,,,,
,1329,C4,W,,,,,,
,1329,C2,N,,,,,,
,1329,C2,E,,,,,,
,1329,C2,S,,,,,,
,1329,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1330,B2,N,,,,,,
,1330,B2,E,,,,,,
,1330,B2,S,,,,,,
,1330,B2,W,,,,,,
,1330,B4,N,,,,,,
,1330,B4,E,,,,,,
,1330,B4,S,,,,,,
,1330,B4,W,,,,,,
,1330,C4,N,,,,,,
,1330,C4,E,,,,,,
,1330,C4,S,,,,,,
,1330,C4,W,,,,,,
,1330,C2,N,,,,,,
,1330,C2,E,,,,,,
,1330,C2,S,,,,,,
,1330,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1331,B2,N,,,,,,
,1331,B2,E,,,,,,
,1331,B2,S,,,,,,
,1331,B2,W,,,,,,
,1331,B4,N,,,,,,
,1331,B4,E,,,,,,
,1331,B4,S,,,,,,
,1331,B4,W,,,,,,
,1331,C4,N,,,,,,
,1331,C4,E,,,,,,
,1331,C4,S,,,,,,
,1331,C4,W,,,,,,
,1331,C2,N,,,,,,
,1331,C2,E,,,,,,
,1331,C2,S,,,,,,
,1331,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1332,B2,N,,,,,,
,1332,B2,E,,,,,,
,1332,B2,S,,,,,,
,1332,B2,W,,,,,,
,1332,B4,N,,,,,,
,1332,B4,E,,,,,,
,1332,B4,S,,,,,,
,1332,B4,W,,,,,,
,1332,C4,N,,,,,,
,1332,C4,E,,,,,,
,1332,C4,S,,,,,,
,1332,C4,W,,,,,,
,1332,C2,N,,,,,,
,1332,C2,E,,,,,,
,1332,C2,S,,,,,,
,1332,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1333,B2,N,,,,,,
,1333,B2,E,,,,,,
,1333,B2,S,,,,,,
,1333,B2,W,,,,,,
,1333,B4,N,,,,,,
,1333,B4,E,,,,,,
,1333,B4,S,,,,,,
,1333,B4,W,,,,,,
,1333,C4,N,,,,,,
,1333,C4,E,,,,,,
,1333,C4,S,,,,,,
,1333,C4,W,,,,,,
,1333,C2,N,,,,,,
,1333,C2,E,,,,,,
,1333,C2,S,,,,,,
,1333,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1334,B2,N,,,,,,
,1334,B2,E,,,,,,
,1334,B2,S,,,,,,
,1334,B2,W,,,,,,
,1334,B4,N,,,,,,
,1334,B4,E,,,,,,
,1334,B4,S,,,,,,
,1334,B4,W,,,,,,
,1334,C4,N,,,,,,
,1334,C4,E,,,,,,
,1334,C4,S,,,,,,
,1334,C4,W,,,,,,
,1334,C2,N,,,,,,
,1334,C2,E,,,,,,
,1334,C2,S,,,,,,
,1334,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1335,B2,N,,,,,,
,1335,B2,E,,,,,,
,1335,B2,S,,,,,,
,1335,B2,W,,,,,,
,1335,B4,N,,,,,,
,1335,B4,E,,,,,,
,1335,B4,S,,,,,,
,1335,B4,W,,,,,,
,1335,C4,N,,,,,,
,1335,C4,E,,,,,,
,1335,C4,S,,,,,,
,1335,C4,W,,,,,,
,1335,C2,N,,,,,,
,1335,C2,E,,,,,,
,1335,C2,S,,,,,,
,1335,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1336,B2,N,,,,,,
,1336,B2,E,,,,,,
,1336,B2,S,,,,,,
,1336,B2,W,,,,,,
,1336,B4,N,,,,,,
,1336,B4,E,,,,,,
,1336,B4,S,,,,,,
,1336,B4,W,,,,,,
,1336,C4,N,,,,,,
,1336,C4,E,,,,,,
,1336,C4,S,,,,,,
,1336,C4,W,,,,,,
,1336,C2,N,,,,,,
,1336,C2,E,,,,,,
,1336,C2,S,,,,,,
,1336,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1337,B2,N,,,,,,
,1337,B2,E,,,,,,
,1337,B2,S,,,,,,
,1337,B2,W,,,,,,
,1337,B4,N,,,,,,
,1337,B4,E,,,,,,
,1337,B4,S,,,,,,
,1337,B4,W,,,,,,
,1337,C4,N,,,,,,
,1337,C4,E,,,,,,
,1337,C4,S,,,,,,
,1337,C4,W,,,,,,
,1337,C2,N,,,,,,
,1337,C2,E,,,,,,
,1337,C2,S,,,,,,
,1337,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1338,B2,N,,,,,,
,1338,B2,E,,,,,,
,1338,B2,S,,,,,,
,1338,B2,W,,,,,,
,1338,B4,N,,,,,,
,1338,B4,E,,,,,,
,1338,B4,S,,,,,,
,1338,B4,W,,,,,,
,1338,C4,N,,,,,,
,1338,C4,E,,,,,,
,1338,C4,S,,,,,,
,1338,C4,W,,,,,,
,1338,C2,N,,,,,,
,1338,C2,E,,,,,,
,1338,C2,S,,,,,,
,1338,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1339,B2,N,,,,,,
,1339,B2,E,,,,,,
,1339,B2,S,,,,,,
,1339,B2,W,,,,,,
,1339,B4,N,,,,,,
,1339,B4,E,,,,,,
,1339,B4,S,,,,,,
,1339,B4,W,,,,,,
,1339,C4,N,,,,,,
,1339,C4,E,,,,,,
,1339,C4,S,,,,,,
,1339,C4,W,,,,,,
,1339,C2,N,,,,,,
,1339,C2,E,,,,,,
,1339,C2,S,,,,,,
,1339,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1340,B2,N,,,,,,
,1340,B2,E,,,,,,
,1340,B2,S,,,,,,
,1340,B2,W,,,,,,
,1340,B4,N,,,,,,
,1340,B4,E,,,,,,
,1340,B4,S,,,,,,
,1340,B4,W,,,,,,
,1340,C4,N,,,,,,
,1340,C4,E,,,,,,
,1340,C4,S,,,,,,
,1340,C4,W,,,,,,
,1340,C2,N,,,,,,
,1340,C2,E,,,,,,
,1340,C2,S,,,,,,
,1340,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1341,B2,N,,,,,,
,1341,B2,E,,,,,,
,1341,B2,S,,,,,,
,1341,B2,W,,,,,,
,1341,B4,N,,,,,,
,1341,B4,E,,,,,,
,1341,B4,S,,,,,,
,1341,B4,W,,,,,,
,1341,C4,N,,,,,,
,1341,C4,E,,,,,,
,1341,C4,S,,,,,,
,1341,C4,W,,,,,,
,1341,C2,N,,,,,,
,1341,C2,E,,,,,,
,1341,C2,S,,,,,,
,1341,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1342,B2,N,,,,,,
,1342,B2,E,,,,,,
,1342,B2,S,,,,,,
,1342,B2,W,,,,,,
,1342,B4,N,,,,,,
,1342,B4,E,,,,,,
,1342,B4,S,,,,,,
,1342,B4,W,,,,,,
,1342,C4,N,,,,,,
,1342,C4,E,,,,,,
,1342,C4,S,,,,,,
,1342,C4,W,,,,,,
,1342,C2,N,,,,,,
,1342,C2,E,,,,,,
,1342,C2,S,,,,,,
,1342,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
,1343,B2,N,,,,,,
,1343,B2,E,,,,,,
,1343,B2,S,,,,,,
,1343,B2,W,,,,,,
,1343,B4,N,,,,,,
,1343,B4,E,,,,,,
,1343,B4,S,,,,,,
,1343,B4,W,,,,,,
,1343,C4,N,,,,,,
,1343,C4,E,,,,,,
,1343,C4,S,,,,,,
,1343,C4,W,,,,,,
,1343,C2,N,,,,,,
,1343,C2,E,,,,,,
,1343,C2,S,,,,,,
,1343,C2,W,,,,,,

DATE,PLOT,QUAD,DIR,CANOPY,,START,END,USER,NOTES
