plot,date,device,quad,reading,notes
PPW1342,20210514,1799,C4,3.2,
PPW1342,20210514,1799,D4,2.6,
PPW1342,20210514,1799,D3,3.3,
PPW1342,20210514,1799,D2,4.1,
PPW1342,20210514,1799,D1,2,
PPW1343,20210512,1799,A1,4.3,
PPW1343,20210512,1799,A2,3.8,
PPW1343,20210512,1799,A3,4.9,
PPW1343,20210512,1799,A4,5.2,
PPW1343,20210512,1799,B4,5.8,
PPW1343,20210512,1799,B3,5.3,
PPW1343,20210512,1799,B2,4.8,
PPW1343,20210512,1799,B1,4.8,
PPW1343,20210512,1799,C1,4.8,
PPW1343,20210512,1799,C2,6.6,
PPW1343,20210512,1799,C3,5.1,
PPW1343,20210512,1799,C4,4.5,
PPW1343,20210512,1799,D4,9.9,
PPW1343,20210512,1799,D3,6.3,
PPW1343,20210512,1799,D2,6.6,
PPW1343,20210512,1799,D1,6.6,
PPW1344,20210512,1799,A1,2.7,
PPW1344,20210512,1799,A2,2.5,
PPW1344,20210512,1799,A3,2.4,
PPW1344,20210512,1799,A4,2.7,
PPW1344,20210512,1799,B4,2.7,
PPW1344,20210512,1799,B3,2.7,
PPW1344,20210512,1799,B2,1.6,
PPW1344,20210512,1799,B1,1.8,
PPW1344,20210512,1799,C1,2.5,
PPW1344,20210512,1799,C2,5.6,
PPW1344,20210512,1799,C3,3.4,
PPW1344,20210512,1799,C4,2.7,
PPW1344,20210512,1799,D4,2.7,
PPW1344,20210512,1799,D3,3.6,
PPW1344,20210512,1799,D2,2.4,
PPW1344,20210512,1799,D1,3.7,
PPW1345,20210512,1799,A1,3.1,
PPW1345,20210512,1799,A2,3.8,
PPW1345,20210512,1799,A3,4.9,
PPW1345,20210512,1799,A4,4.9,
PPW1345,20210512,1799,B4,5.3,
PPW1345,20210512,1799,B3,4.8,
PPW1345,20210512,1799,B2,3.1,
PPW1345,20210512,1799,B1,2.9,
PPW1345,20210512,1799,C1,3.1,
PPW1345,20210512,1799,C2,2.9,
PPW1345,20210512,1799,C3,2.5,
PPW1345,20210512,1799,C4,3.9,
PPW1345,20210512,1799,D4,3.9,
PPW1345,20210512,1799,D3,3.9,
PPW1345,20210512,1799,D2,3.7,
PPW1345,20210512,1799,D1,NA,measured but not recorded 
PPW1346,20210515,1799,A1,2.2,
PPW1346,20210515,1799,A2,3.5,
PPW1346,20210515,4500,A3,3.8,
PPW1346,20210515,4500,A4,6.1,
PPW1346,20210515,4500,B4,5.4,
PPW1346,20210515,4500,B3,7.3,
PPW1346,20210515,1799,B2,2.5,
PPW1346,20210515,1799,B1,2.1,
PPW1346,20210515,1799,C1,2.7,
PPW1346,20210515,1799,C2,3.4,
PPW1346,20210515,4500,C3,4.6,
PPW1346,20210515,4500,C4,4.7,
PPW1346,20210515,4500,D4,9.5,
PPW1346,20210515,4500,D3,5.2,
PPW1346,20210515,1799,D2,3.4,
PPW1346,20210515,1799,D1,2.4,
PPW1347,20210514,1591,A1,8.3,
PPW1347,20210514,1591,A2,5.4,
PPW1347,20210514,1591,A3,4.4,
PPW1347,20210514,1591,A4,6.4,
PPW1347,20210514,1591,B4,4.8,
PPW1347,20210514,1591,B3,4.2,
PPW1347,20210514,1591,B2,4.6,
PPW1347,20210514,1591,B1,3.7,
PPW1347,20210514,1591,C1,8.2,
PPW1347,20210514,1591,C2,5.6,
PPW1347,20210514,1591,C3,6.9,
PPW1347,20210514,1591,C4,5.7,
PPW1347,20210514,1591,D4,13.1,
PPW1347,20210514,1591,D3,7.5,
PPW1347,20210514,1591,D2,16.5,
PPW1347,20210514,1591,D1,8.2,
PPW1348,20210514,1591,A1,4.2,
PPW1348,20210514,1591,A2,3.8,
PPW1348,20210514,1591,A3,3.2,
PPW1348,20210514,1591,A4,1.7,
PPW1348,20210514,1591,B4,6,
PPW1348,20210514,1591,B3,4.6,
PPW1348,20210514,1591,B2,4.2,
PPW1348,20210514,1591,B1,3.1,
PPW1348,20210514,1591,C1,4.9,
PPW1348,20210514,1591,C2,3.7,
PPW1348,20210514,1591,C3,2.8,
PPW1348,20210514,1591,C4,6.2,
PPW1348,20210514,1591,D4,3.4,
PPW1348,20210514,1591,D3,8.3,
PPW1348,20210514,1591,D2,6.1,
PPW1348,20210514,1591,D1,5.3,
PPW1349,20210514,1799,A1,5.9,
PPW1349,20210514,1799,A2,7.2,
PPW1349,20210514,1799,A3,5.9,
PPW1349,20210514,1799,A4,9.9,
PPW1349,20210514,1799,B4,9.2,
PPW1349,20210514,1799,B3,4.4,
PPW1349,20210514,1799,B2,4.8,
PPW1349,20210514,1799,B1,6.2,
PPW1349,20210514,4500,C1,4.8,
PPW1349,20210514,4500,C2,4.9,
PPW1349,20210514,4500,C3,4.2,
PPW1349,20210514,4500,C4,6.4,
PPW1349,20210514,4500,D4,6.2,
PPW1349,20210514,4500,D3,8.2,
PPW1349,20210514,4500,D2,7.3,
PPW1349,20210514,4500,D1,2.9,
PPW1350,20210514,1591,A1,3.7,
PPW1350,20210514,1591,A2,3.2,
PPW1350,20210514,1591,A3,4.5,
PPW1350,20210514,1591,A4,5.5,
PPW1350,20210514,1591,B4,4,
PPW1350,20210514,1591,B3,4,
PPW1350,20210514,1591,B2,5.3,
PPW1350,20210514,1591,B1,4.8,
PPW1350,20210514,1591,C1,3.9,
PPW1350,20210514,1591,C2,4.6,
PPW1350,20210514,1591,C3,3.7,
PPW1350,20210514,1591,C4,4.3,
PPW1350,20210514,1591,D4,4.2,
PPW1350,20210514,1591,D3,5.1,
PPW1350,20210514,1591,D2,3.2,
PPW1350,20210514,1591,D1,3.9,
PPW1851,20210514,1799,A1,2.9,
PPW1851,20210514,1799,A2,1.8,
PPW1851,20210514,1799,A3,1.3,
PPW1851,20210514,1799,A4,1.8,
PPW1851,20210514,1799,B4,1.6,
PPW1851,20210514,1799,B3,1.5,
PPW1851,20210514,1799,B2,2.5,
PPW1851,20210514,1799,B1,1.5,
PPW1851,20210514,4500,C1,3.8,
PPW1851,20210514,4500,C2,0.9,
PPW1851,20210514,4500,C3,2.9,
PPW1851,20210514,4500,C4,2.7,
PPW1851,20210514,4500,D4,3.4,
PPW1851,20210514,4500,D3,3.3,
PPW1851,20210514,4500,D2,3.5,
PPW1851,20210514,4500,D1,2.9,
PPW1852,20210514,4500,A1,4.9,
PPW1852,20210514,4500,A2,7.6,
PPW1852,20210514,4500,A3,8.8,
PPW1852,20210514,4500,A4,7.4,
PPW1852,20210514,4500,B4,6.7,
PPW1852,20210514,4500,B3,10.7,
PPW1852,20210514,4500,B2,7.3,
PPW1852,20210514,4500,B1,2.3,
PPW1852,20210514,1799,C1,2.4,
PPW1852,20210514,1799,C2,4.6,
PPW1852,20210514,1799,C3,5.4,
PPW1852,20210514,1799,C4,6.6,
PPW1852,20210514,1799,D4,5.3,
PPW1852,20210514,1799,D3,4.9,
PPW1852,20210514,1799,D2,3.3,
PPW1852,20210514,1799,D1,3.1,
PPW1853,20210514,1799,A1,4.3,
PPW1853,20210514,1799,A2,4.4,
PPW1853,20210514,1799,A3,4.9,
PPW1853,20210514,1799,A4,5.6,
PPW1853,20210514,1799,B4,3.6,
PPW1853,20210514,1799,B3,5.9,
PPW1853,20210514,1799,B2,3.6,
PPW1853,20210514,1799,B1,4,
PPW1853,20210514,4500,C1,13.2,
PPW1853,20210514,4500,C2,5.3,
PPW1853,20210514,4500,C3,8.5,
PPW1853,20210514,4500,C4,4.9,
PPW1853,20210514,4500,D4,4.6,
PPW1853,20210514,4500,D3,5.6,
PPW1853,20210514,4500,D2,4.5,
PPW1853,20210514,4500,D1,4.4,
PPW1854,20210514,1799,A1,4.1,
PPW1854,20210514,1799,A2,3.3,
PPW1854,20210514,4500,A3,4.4,
PPW1854,20210514,4500,A4,3.2,
PPW1854,20210514,4500,B4,3.4,
PPW1854,20210514,4500,B3,6.3,
PPW1854,20210514,1799,B2,4.4,
PPW1854,20210514,1799,B1,3.6,
PPW1854,20210514,1799,C1,3.8,
PPW1854,20210514,1799,C2,3.9,
PPW1854,20210514,4500,C3,3.8,
PPW1854,20210514,4500,C4,3.2,
PPW1854,20210514,4500,D4,4.4,
PPW1854,20210514,4500,D3,3.8,
PPW1854,20210514,1799,D2,2.4,
PPW1854,20210514,1799,D1,3.5,
